articleA,articleB,urlA,urlB,editorialOverlap,samePrimaryCluster,sharedClusters,metadataSimilarity,overallBodySimilarity,bodyCosine,bodyJaccard,introductionSimilarity,headingSequenceSimilarity,articleStructureSimilarity,faqSimilarity,conclusionSimilarity,examplesSimilarity,exercisesSimilarity,ngram5Overlap,exactDuplicatedSentenceCount,nearDuplicatedParagraphCount,sharedPracticeLanguage,sharedConclusionLanguage,overlapCausedByNecessaryDoctrine,overlapCausedByAvoidableGenericProse
buddhism-for-beginners-simple-guide,mindfulness-of-breathing-guide,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/mindfulness-of-breathing-guide/,Low,false,,0.251,0.156,0.35,0.173,0.068,0.055,0.4,0.183,0,0.207,0.366,0,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,loving-kindness-meditation-guide,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/loving-kindness-meditation-guide/,Low,false,,0.293,0.151,0.319,0.183,0.067,0.064,0.4,0.196,0,0,0.376,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,dhammapada-reflection-what-we-think,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,Low,false,,0.029,0.186,0.384,0.204,0.179,0.051,0.4,0.183,0,0.114,0.383,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,dhammapada-reflection-trained-mind,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,Low,false,,0.013,0.182,0.429,0.194,0.016,0.067,0.4,0.257,0,0.051,0.58,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,eightfold-path-explained,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/eightfold-path-explained/,Low,false,,0.343,0.234,0.517,0.266,0.052,0.098,0.4,0.348,0,0.157,0.551,0,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,how-to-let-go-of-attachment-in-buddhism,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,Low,false,,0.229,0.17,0.375,0.178,0.072,0.053,0.4,0.246,0,0.019,0.44,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,right-speech-buddhism,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/right-speech-buddhism/,Low,false,,0.298,0.181,0.388,0.192,0.124,0.068,0.4,0.199,0,0.082,0.509,0,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,buddhist-wisdom-for-overthinking,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/buddhist-wisdom-for-overthinking/,Low,false,,0.155,0.163,0.321,0.152,0.096,0.06,0.4,0.345,0,0,0.39,0,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,impermanence-in-buddhism,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/impermanence-in-buddhism/,Low,false,,0.3,0.169,0.363,0.191,0.124,0.053,0.4,0.159,0,0.081,0.406,0,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,what-is-karma-in-buddhism,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/what-is-karma-in-buddhism/,Low,false,,0.214,0.197,0.418,0.215,0.163,0.056,0.4,0.195,0,0.16,0.461,0.003,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,four-noble-truths-explained,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/four-noble-truths-explained/,Low,false,,0.612,0.212,0.434,0.214,0.128,0.085,0.4,0.348,0,0,0.39,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,mindfulness-vs-meditation,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/mindfulness-vs-meditation/,Low,false,,0.3,0.233,0.492,0.221,0.154,0.089,0.4,0.347,0,0,0.526,0,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,buddhist-teachings-on-forgiveness,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,Low,false,,0.173,0.153,0.313,0.172,0.135,0.059,0.4,0.145,0,0.064,0.338,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,metta-meditation-script,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/metta-meditation-script/,Low,false,,0.171,0.167,0.4,0.193,0.057,0.057,0.4,0.112,0,0.11,0.429,0,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,buddhism-for-beginners-simple-guide,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,Self,true,Beginner Buddhism,1,1,1,1,1,1,1,1,1,1,1,1,51,0,true,true,false,false
buddhism-for-beginners-simple-guide,how-to-meditate-for-anxiety,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,Low,false,,0.097,0.206,0.425,0.182,0.052,0.242,1,0.27,0,0,0.43,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,loving-kindness-meditation-beginners,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,Low,false,,0.241,0.181,0.347,0.191,0.107,0.248,1,0.1,0,0.043,0.318,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,eightfold-path-explained-daily-life,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/eightfold-path-explained-daily-life/,Low,false,,0.295,0.265,0.53,0.231,0.118,0.262,1,0.39,0,0.149,0.549,0.002,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,mindfulness-morning-routine,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/mindfulness-morning-routine/,Low,false,,0.11,0.219,0.47,0.189,0.038,0.241,1,0.281,0,0.144,0.477,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,buddhist-teachings-on-impermanence,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/buddhist-teachings-on-impermanence/,Low,false,,0.271,0.197,0.382,0.201,0.116,0.27,1,0.117,0,0.11,0.432,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,walking-meditation-step-by-step,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/walking-meditation-step-by-step/,Low,false,,0.208,0.211,0.429,0.19,0.055,0.272,1,0.247,0,0.022,0.445,0.002,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,buddhist-approach-to-anger,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/buddhist-approach-to-anger/,Low,false,,0.123,0.165,0.283,0.178,0.036,0.256,1,0.264,0,0.076,0.266,0.001,0,0,false,false,false,false
buddhism-for-beginners-simple-guide,mindfulness-for-better-sleep,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/mindfulness-for-better-sleep/,Low,false,,0.028,0.164,0.308,0.173,0.039,0.245,1,0.189,0,0.043,0.248,0.001,0,0,false,false,false,false
buddhism-for-beginners-simple-guide,how-to-practice-non-attachment,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/how-to-practice-non-attachment/,Low,false,,0.116,0.202,0.428,0.175,0.055,0.253,1,0.198,0,0.113,0.466,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,beginning-a-daily-mindfulness-practice,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/beginning-a-daily-mindfulness-practice/,Low,false,,0.237,0.253,0.527,0.201,0.12,0.258,1,0.315,0,0,0.495,0.002,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,compassion-as-a-daily-discipline,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/compassion-as-a-daily-discipline/,Low,false,,0.177,0.22,0.414,0.194,0.144,0.266,0.4,0.259,0,0.031,0.499,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,letting-go-without-giving-up,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/letting-go-without-giving-up/,Low,false,,0.051,0.189,0.385,0.176,0.094,0.221,0.4,0.172,0,0.144,0.471,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,three-ways-to-practice-patience,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/three-ways-to-practice-patience/,Low,false,,0.1,0.213,0.475,0.192,0,0.235,0.4,0.26,0,0.074,0.541,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,mindful-listening-in-everyday-life,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/mindful-listening-in-everyday-life/,Low,false,,0.017,0.205,0.438,0.195,0.082,0.246,0.4,0.122,0,0.191,0.449,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,creating-a-peaceful-corner-at-home,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/creating-a-peaceful-corner-at-home/,Low,false,,0.152,0.185,0.373,0.169,0.042,0.25,1,0.221,0,0.154,0.366,0.001,0,0,true,false,false,false
how-to-meditate-for-anxiety,what-is-buddhism-beginner-guide,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,Low,false,,0.083,0.157,0.359,0.175,0.088,0.045,0.4,0.129,0,0,0.402,0,0,0,true,false,false,false
how-to-meditate-for-anxiety,four-noble-truths-explained-simply,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/four-noble-truths-explained-simply/,Low,false,,0,0.104,0.257,0.146,0,0.036,0.4,0.048,0,0,0.295,0,0,0,false,false,false,false
how-to-meditate-for-anxiety,noble-eightfold-path-practical-guide,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,Low,false,,0.086,0.112,0.271,0.16,0,0.04,0.4,0.078,0,0,0.317,0,0,0,true,false,false,false
how-to-meditate-for-anxiety,impermanence-in-buddhism-letting-go,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,Low,false,,0.056,0.11,0.267,0.153,0,0.031,0.4,0.09,0,0,0.27,0,0,0,false,false,false,false
how-to-meditate-for-anxiety,compassion-in-buddhism-beginner-guide,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,Low,false,,0.072,0.107,0.254,0.154,0.035,0.026,0.4,0.043,0,0,0.371,0,0,0,true,false,false,false
how-to-meditate-for-anxiety,how-to-meditate-for-beginners,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/how-to-meditate-for-beginners/,Low,true,Beginner Meditation and Mindfulness,0.31,0.208,0.495,0.19,0.07,0.03,0.4,0.315,0,0,0.455,0.001,0,0,true,false,false,false
how-to-meditate-for-anxiety,mindfulness-of-breathing-guide,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/mindfulness-of-breathing-guide/,Low,true,Beginner Meditation and Mindfulness,0.209,0.229,0.51,0.215,0.164,0.031,0.4,0.313,0,0,0.503,0,0,0,true,false,false,false
how-to-meditate-for-anxiety,loving-kindness-meditation-guide,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/loving-kindness-meditation-guide/,Low,false,,0.291,0.146,0.324,0.181,0.018,0.04,0.4,0.241,0,0,0.4,0,0,0,true,false,false,false
how-to-meditate-for-anxiety,dhammapada-reflection-what-we-think,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,Low,false,,0.048,0.135,0.335,0.164,0.035,0.029,0.4,0.079,0,0,0.308,0.003,0,0,true,false,false,false
how-to-meditate-for-anxiety,dhammapada-reflection-trained-mind,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,Low,false,,0.057,0.143,0.357,0.175,0,0.036,0.4,0.138,0,0,0.403,0,0,0,true,false,false,false
how-to-meditate-for-anxiety,eightfold-path-explained,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/eightfold-path-explained/,Low,false,,0.01,0.133,0.311,0.159,0.011,0.051,0.4,0.156,0,0,0.366,0,0,0,true,false,false,false
how-to-meditate-for-anxiety,how-to-let-go-of-attachment-in-buddhism,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,Low,false,,0.034,0.117,0.291,0.149,0,0.036,0.4,0.088,0,0,0.407,0,0,0,true,false,false,false
how-to-meditate-for-anxiety,right-speech-buddhism,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/right-speech-buddhism/,Low,false,,0.083,0.113,0.261,0.145,0.066,0.033,0.4,0.047,0,0,0.377,0,0,0,true,false,false,false
how-to-meditate-for-anxiety,buddhist-wisdom-for-overthinking,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/buddhist-wisdom-for-overthinking/,Low,false,,0.106,0.203,0.479,0.221,0.044,0.046,0.4,0.27,0,0,0.466,0,0,0,true,false,false,false
how-to-meditate-for-anxiety,impermanence-in-buddhism,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/impermanence-in-buddhism/,Low,false,,0,0.135,0.323,0.166,0.06,0.027,0.4,0.084,0,0,0.395,0,0,0,true,false,false,false
how-to-meditate-for-anxiety,what-is-karma-in-buddhism,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/what-is-karma-in-buddhism/,Low,false,,0.158,0.101,0.235,0.119,0.052,0.024,0.4,0.079,0,0,0.285,0,0,0,false,false,false,false
how-to-meditate-for-anxiety,four-noble-truths-explained,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/four-noble-truths-explained/,Low,false,,0,0.129,0.284,0.169,0.076,0.036,0.4,0.096,0,0,0.314,0,0,0,true,false,false,false
how-to-meditate-for-anxiety,mindfulness-vs-meditation,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/mindfulness-vs-meditation/,Low,true,Beginner Meditation and Mindfulness,0.249,0.25,0.57,0.238,0.105,0.052,0.4,0.392,0,0,0.582,0.001,0,0,true,false,false,false
how-to-meditate-for-anxiety,buddhist-teachings-on-forgiveness,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,Low,false,,0.055,0.12,0.297,0.151,0.029,0.037,0.4,0.047,0,0,0.34,0,0,0,true,false,false,false
how-to-meditate-for-anxiety,metta-meditation-script,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/metta-meditation-script/,Low,false,,0.296,0.185,0.447,0.197,0.06,0.036,0.4,0.198,0,0,0.511,0,0,0,true,false,false,false
how-to-meditate-for-anxiety,buddhism-for-beginners-simple-guide,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,Low,false,,0.097,0.206,0.425,0.182,0.052,0.242,1,0.27,0,0,0.43,0.001,0,0,true,false,false,false
how-to-meditate-for-anxiety,how-to-meditate-for-anxiety,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,Self,true,Beginner Meditation and Mindfulness,1,1,1,1,1,1,1,1,1,1,1,1,50,0,true,true,false,false
how-to-meditate-for-anxiety,loving-kindness-meditation-beginners,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,Low,false,,0.315,0.192,0.389,0.175,0.094,0.244,1,0.155,0,0,0.411,0.001,0,0,true,false,false,false
how-to-meditate-for-anxiety,eightfold-path-explained-daily-life,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/eightfold-path-explained-daily-life/,Low,false,,0.014,0.151,0.291,0.152,0.018,0.247,1,0.166,0,0,0.294,0.001,0,0,false,false,false,false
how-to-meditate-for-anxiety,mindfulness-morning-routine,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/mindfulness-morning-routine/,Low,true,Beginner Meditation and Mindfulness,0.183,0.21,0.416,0.205,0.061,0.245,1,0.277,0,0,0.43,0.002,0,0,true,false,false,false
how-to-meditate-for-anxiety,buddhist-teachings-on-impermanence,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/buddhist-teachings-on-impermanence/,Low,false,,0.017,0.159,0.321,0.193,0.041,0.236,1,0.048,0,0,0.34,0.001,0,0,true,false,false,false
how-to-meditate-for-anxiety,walking-meditation-step-by-step,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/walking-meditation-step-by-step/,Low,true,Beginner Meditation and Mindfulness,0.317,0.259,0.538,0.254,0.098,0.237,1,0.317,0,0,0.56,0.004,0,0,true,false,false,false
how-to-meditate-for-anxiety,buddhist-approach-to-anger,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/buddhist-approach-to-anger/,Low,false,,0.091,0.162,0.311,0.186,0.038,0.233,1,0.142,0,0,0.299,0.001,0,0,false,false,false,false
how-to-meditate-for-anxiety,mindfulness-for-better-sleep,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/mindfulness-for-better-sleep/,Low,true,Beginner Meditation and Mindfulness,0.141,0.25,0.516,0.255,0.062,0.27,1,0.297,0,0,0.484,0.002,0,0,true,false,false,false
how-to-meditate-for-anxiety,how-to-practice-non-attachment,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/how-to-practice-non-attachment/,Low,false,,0.073,0.155,0.331,0.155,0,0.249,1,0.094,0,0,0.355,0.001,0,0,true,false,false,false
how-to-meditate-for-anxiety,beginning-a-daily-mindfulness-practice,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/beginning-a-daily-mindfulness-practice/,Low,true,Beginner Meditation and Mindfulness,0.197,0.244,0.516,0.223,0.021,0.264,1,0.367,0,0,0.515,0.001,0,0,true,false,false,false
how-to-meditate-for-anxiety,compassion-as-a-daily-discipline,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/compassion-as-a-daily-discipline/,Low,false,,0.039,0.149,0.307,0.164,0,0.25,0.4,0.079,0,0,0.36,0.001,0,0,true,false,false,false
how-to-meditate-for-anxiety,letting-go-without-giving-up,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/letting-go-without-giving-up/,Low,false,,0.094,0.16,0.334,0.182,0,0.257,0.4,0.076,0,0,0.312,0.001,0,0,true,false,false,false
how-to-meditate-for-anxiety,three-ways-to-practice-patience,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/three-ways-to-practice-patience/,Low,false,,0.127,0.187,0.375,0.192,0.065,0.23,0.4,0.18,0,0,0.414,0.001,0,0,true,false,false,false
how-to-meditate-for-anxiety,mindful-listening-in-everyday-life,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/mindful-listening-in-everyday-life/,Low,false,,0.128,0.165,0.347,0.186,0.022,0.232,0.4,0.094,0,0,0.352,0.001,0,0,true,false,false,false
how-to-meditate-for-anxiety,creating-a-peaceful-corner-at-home,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/creating-a-peaceful-corner-at-home/,Low,false,,0.253,0.206,0.424,0.182,0.067,0.255,1,0.231,0,0,0.457,0.001,0,0,true,false,false,false
loving-kindness-meditation-beginners,what-is-buddhism-beginner-guide,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,Low,false,,0.029,0.144,0.322,0.18,0.104,0.036,0.4,0.081,0,0.081,0.344,0,0,0,true,false,false,false
loving-kindness-meditation-beginners,four-noble-truths-explained-simply,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/four-noble-truths-explained-simply/,Low,false,,0.053,0.106,0.262,0.149,0.015,0.043,0.4,0.015,0,0,0.268,0,0,0,false,false,false,false
loving-kindness-meditation-beginners,noble-eightfold-path-practical-guide,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,Low,false,,0.165,0.109,0.241,0.179,0.018,0.038,0.4,0.07,0,0.096,0.252,0,0,0,false,false,false,false
loving-kindness-meditation-beginners,impermanence-in-buddhism-letting-go,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,Low,false,,0.017,0.111,0.274,0.163,0,0.046,0.4,0.026,0,0,0.26,0,0,0,false,false,false,false
loving-kindness-meditation-beginners,compassion-in-buddhism-beginner-guide,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,Low,false,Compassion and Forgiveness,0.095,0.189,0.409,0.205,0.217,0.043,0.4,0.08,0,0,0.487,0,0,0,true,false,false,false
loving-kindness-meditation-beginners,how-to-meditate-for-beginners,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/how-to-meditate-for-beginners/,Low,false,,0.504,0.154,0.326,0.161,0.197,0.036,0.4,0.063,0,0.02,0.324,0,0,0,true,false,false,false
loving-kindness-meditation-beginners,mindfulness-of-breathing-guide,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/mindfulness-of-breathing-guide/,Low,false,,0.245,0.127,0.26,0.186,0.093,0.03,0.4,0.103,0,0.055,0.262,0,0,0,false,false,false,false
loving-kindness-meditation-beginners,loving-kindness-meditation-guide,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/loving-kindness-meditation-guide/,Medium,true,Loving-kindness and Metta,0.815,0.333,0.682,0.252,0.346,0.107,0.4,0.491,0,0,0.605,0.007,0,0,true,false,true,false
loving-kindness-meditation-beginners,dhammapada-reflection-what-we-think,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,Low,false,,0,0.096,0.216,0.138,0.018,0.036,0.4,0.091,0,0.038,0.227,0,0,0,false,false,false,false
loving-kindness-meditation-beginners,dhammapada-reflection-trained-mind,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,Low,false,,0.025,0.128,0.29,0.181,0.017,0.035,0.4,0.137,0,0,0.35,0,0,0,true,false,false,false
loving-kindness-meditation-beginners,eightfold-path-explained,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/eightfold-path-explained/,Low,false,,0.069,0.137,0.282,0.191,0.068,0.058,0.4,0.136,0,0,0.328,0,0,0,true,false,false,false
loving-kindness-meditation-beginners,how-to-let-go-of-attachment-in-buddhism,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,Low,false,,0.015,0.131,0.305,0.152,0.093,0.035,0.4,0.055,0,0.037,0.333,0,0,0,true,false,false,false
loving-kindness-meditation-beginners,right-speech-buddhism,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/right-speech-buddhism/,Low,false,,0.024,0.131,0.276,0.163,0.118,0.032,0.4,0.099,0,0.041,0.32,0,0,0,true,false,false,false
loving-kindness-meditation-beginners,buddhist-wisdom-for-overthinking,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/buddhist-wisdom-for-overthinking/,Low,false,,0.012,0.114,0.24,0.144,0.103,0.029,0.4,0.073,0,0,0.309,0,0,0,true,false,false,false
loving-kindness-meditation-beginners,impermanence-in-buddhism,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/impermanence-in-buddhism/,Low,false,,0.013,0.122,0.273,0.155,0.085,0.055,0.4,0.033,0,0,0.312,0,0,0,true,false,false,false
loving-kindness-meditation-beginners,what-is-karma-in-buddhism,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/what-is-karma-in-buddhism/,Low,false,,0.093,0.114,0.269,0.155,0,0.023,0.4,0.143,0,0.04,0.319,0,0,0,true,false,false,false
loving-kindness-meditation-beginners,four-noble-truths-explained,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/four-noble-truths-explained/,Low,false,,0.052,0.113,0.26,0.167,0.031,0.035,0.4,0.064,0,0,0.226,0,0,0,false,false,false,false
loving-kindness-meditation-beginners,mindfulness-vs-meditation,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/mindfulness-vs-meditation/,Low,false,,0.513,0.187,0.375,0.178,0.227,0.05,0.4,0.196,0,0,0.418,0,0,0,true,false,false,false
loving-kindness-meditation-beginners,buddhist-teachings-on-forgiveness,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,Low,false,Compassion and Forgiveness,0,0.156,0.391,0.164,0.073,0.044,0.4,0.067,0,0.085,0.335,0,0,0,true,false,false,false
loving-kindness-meditation-beginners,metta-meditation-script,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/metta-meditation-script/,Medium,true,Loving-kindness and Metta,0.732,0.337,0.659,0.282,0.352,0.094,0.4,0.57,0,0,0.589,0.006,0,0,true,false,true,false
loving-kindness-meditation-beginners,buddhism-for-beginners-simple-guide,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,Low,false,,0.241,0.181,0.347,0.191,0.107,0.248,1,0.1,0,0.043,0.318,0.001,0,0,true,false,false,false
loving-kindness-meditation-beginners,how-to-meditate-for-anxiety,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,Low,false,,0.315,0.192,0.389,0.175,0.094,0.244,1,0.155,0,0,0.411,0.001,0,0,true,false,false,false
loving-kindness-meditation-beginners,loving-kindness-meditation-beginners,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,Self,true,Loving-kindness and Metta; Compassion and Forgiveness,1,1,1,1,1,1,1,1,1,1,1,1,50,0,true,true,false,false
loving-kindness-meditation-beginners,eightfold-path-explained-daily-life,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/eightfold-path-explained-daily-life/,Low,false,,0.101,0.156,0.265,0.179,0.109,0.244,1,0.111,0,0.033,0.258,0.001,0,0,false,false,false,false
loving-kindness-meditation-beginners,mindfulness-morning-routine,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/mindfulness-morning-routine/,Low,false,,0.134,0.157,0.291,0.175,0.103,0.226,1,0.07,0,0,0.273,0.001,0,0,false,false,false,false
