URL,route,family,intended_index_state,html,title,h1,visible_word_count,substantive_main_text_chars,external_links,monetization_state,phase_2_score,phase_3_protection,phase_6_cornerstone,phase_8_template_risk,phase_12_review_coverage,placeholder_screen,ad_click_encouragement,off_topic_commercial,result
https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,/learn/buddhism-101/who-was-the-buddha/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,YES,Who Was the Buddha? A Simple Beginner-Friendly Explanation | Echo Buddha,Who Was the Buddha?,661,3141,1,HOLD_MANUAL_REVIEW,72,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T0_DISTINCT,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/buddhism-for-beginners/,/learn/buddhism-for-beginners/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,YES,Buddhism for Beginners - Simple Buddhist Teachings | Echo Buddha,Buddhism for Beginners,893,4621,2,HOLD_MANUAL_REVIEW,90,SEO_P1_HIGH,C2_STRATEGIC,NOT_CLASSIFIED,FULL_SEO_P0_P1,NO,NO,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/,/learn/buddhist-dictionary/,DICTIONARY,INDEXABLE_CANONICAL_200,YES,Buddhist Dictionary | Echo Buddha,Buddhist Dictionary,545,2642,2,NEVER_MONETIZE,56,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,NOT_CLASSIFIED,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/anatta/,/learn/buddhist-dictionary/anatta/,DICTIONARY,INDEXABLE_CANONICAL_200,YES,Anatta Meaning: Non-Self in Buddhism Explained for Beginners | Echo Buddha,Anatta,424,1583,1,NEVER_MONETIZE,78,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T0_DISTINCT,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/anicca/,/learn/buddhist-dictionary/anicca/,DICTIONARY,INDEXABLE_CANONICAL_200,YES,Anicca Meaning: Impermanence in Buddhism Explained Simply | Echo Buddha,Anicca,393,1571,1,NEVER_MONETIZE,72,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T0_DISTINCT,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/compassion/,/learn/buddhist-dictionary/compassion/,DICTIONARY,INDEXABLE_CANONICAL_200,YES,Compassion Meaning in Buddhist Wisdom | Echo Buddha,Compassion,371,1370,1,NEVER_MONETIZE,72,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T0_DISTINCT,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/dhamma/,/learn/buddhist-dictionary/dhamma/,DICTIONARY,INDEXABLE_CANONICAL_200,YES,Dhamma Meaning: Buddhist Teaching and Truth | Echo Buddha,Dhamma,718,3568,2,NEVER_MONETIZE,81,SEO_P1_HIGH,C2_STRATEGIC,T0_DISTINCT,FULL_SEO_P0_P1,NO,NO,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,/learn/buddhist-dictionary/dukkha/,DICTIONARY,INDEXABLE_CANONICAL_200,YES,Dukkha Meaning: Suffering and Unsatisfactoriness in Buddhism | Echo Buddha,Dukkha,417,1608,1,NEVER_MONETIZE,73,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T0_DISTINCT,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/karma/,/learn/buddhist-dictionary/karma/,DICTIONARY,INDEXABLE_CANONICAL_200,YES,"Karma Meaning in Buddhism: Intention, Action, and Consequences | Echo Buddha",Karma,408,1641,1,NEVER_MONETIZE,72,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T0_DISTINCT,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/karuna/,/learn/buddhist-dictionary/karuna/,DICTIONARY,INDEXABLE_CANONICAL_200,YES,Karuna Meaning: Compassion in Buddhism | Echo Buddha,Karuna,370,1387,1,NEVER_MONETIZE,72,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T0_DISTINCT,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/metta/,/learn/buddhist-dictionary/metta/,DICTIONARY,INDEXABLE_CANONICAL_200,YES,Metta Meaning: Loving-Kindness in Buddhism | Echo Buddha,Metta,707,3661,1,NEVER_MONETIZE,85,SEO_P1_HIGH,C2_STRATEGIC,T0_DISTINCT,FULL_SEO_P0_P1,NO,NO,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,/learn/buddhist-dictionary/mindfulness/,DICTIONARY,INDEXABLE_CANONICAL_200,YES,Mindfulness Meaning in Buddhist Practice | Echo Buddha,Mindfulness,365,1405,1,NEVER_MONETIZE,72,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T0_DISTINCT,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,/learn/buddhist-dictionary/nirvana/,DICTIONARY,INDEXABLE_CANONICAL_200,YES,Nirvana Meaning in Buddhism Explained Simply | Echo Buddha,Nirvana,394,1494,1,NEVER_MONETIZE,79,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T0_DISTINCT,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,/learn/buddhist-dictionary/pali-canon/,DICTIONARY,INDEXABLE_CANONICAL_200,YES,Pali Canon Meaning for Beginners | Echo Buddha,Pali Canon,507,2353,4,NEVER_MONETIZE,73,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T0_DISTINCT,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/sangha/,/learn/buddhist-dictionary/sangha/,DICTIONARY,INDEXABLE_CANONICAL_200,YES,Sangha Meaning: Buddhist Community Explained Simply | Echo Buddha,Sangha,434,1806,2,NEVER_MONETIZE,79,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T0_DISTINCT,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/sati/,/learn/buddhist-dictionary/sati/,DICTIONARY,INDEXABLE_CANONICAL_200,YES,Sati Meaning: Mindfulness in Buddhist Practice | Echo Buddha,Sati,384,1480,1,NEVER_MONETIZE,75,SEO_P1_HIGH,C2_STRATEGIC,T0_DISTINCT,FULL_SEO_P0_P1,NO,NO,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/sutta/,/learn/buddhist-dictionary/sutta/,DICTIONARY,INDEXABLE_CANONICAL_200,YES,Sutta Meaning in Buddhism | Echo Buddha,Sutta,461,1938,2,NEVER_MONETIZE,74,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T0_DISTINCT,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/buddhist-resources/,/learn/buddhist-resources/,LEARN_NAVIGATION,INDEXABLE_CANONICAL_200,YES,Buddhist Resources | Echo Buddha,Buddhist Resources,677,3757,12,NEVER_MONETIZE,81,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,NOT_CLASSIFIED,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/dhammapada-reflections/,/learn/dhammapada-reflections/,LEARN_NAVIGATION,INDEXABLE_CANONICAL_200,YES,Dhammapada Reflections | Echo Buddha,Dhammapada Reflections,420,1866,2,NEVER_MONETIZE,88,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,NOT_CLASSIFIED,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,YES,"Avoid Evil, Do Good, Purify the Mind | Echo Buddha","Avoid Evil, Do Good, Purify the Mind",542,2402,1,HOLD_MANUAL_REVIEW,79,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T1_LOW_TEMPLATE_RISK,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,YES,Better Than a Thousand Empty Words | Echo Buddha,Better Than a Thousand Empty Words,495,2092,1,HOLD_MANUAL_REVIEW,78,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T1_LOW_TEMPLATE_RISK,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,YES,Hatred Is Not Ended by Hatred | Echo Buddha,Hatred Is Not Ended by Hatred,478,2034,1,HOLD_MANUAL_REVIEW,78,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T1_LOW_TEMPLATE_RISK,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,YES,Peace Comes from a Trained Mind | Echo Buddha,Peace Comes from a Trained Mind,483,2088,1,HOLD_MANUAL_REVIEW,78,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T1_LOW_TEMPLATE_RISK,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,/learn/dhammapada-reflections/the-mind-leads-all-things/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,YES,The Mind Leads All Things | Echo Buddha,The Mind Leads All Things,492,2105,1,HOLD_MANUAL_REVIEW,78,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T1_LOW_TEMPLATE_RISK,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/eightfold-path/,/learn/eightfold-path/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,YES,Noble Eightfold Path for Daily Life | Echo Buddha,The Noble Eightfold Path for Daily Life,886,4825,2,HOLD_MANUAL_REVIEW,89,SEO_P1_HIGH,C2_STRATEGIC,T1_LOW_TEMPLATE_RISK,FULL_SEO_P0_P1,NO,NO,NO,PASS
https://echobuddha.com/learn/four-noble-truths/,/learn/four-noble-truths/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,YES,Four Noble Truths Explained for Beginners | Echo Buddha,The Four Noble Truths Explained for Beginners,884,4481,2,HOLD_MANUAL_REVIEW,88,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T1_LOW_TEMPLATE_RISK,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/questions-about-buddhism/,/learn/questions-about-buddhism/,LEARN_NAVIGATION,INDEXABLE_CANONICAL_200,YES,Questions About Buddhism | Echo Buddha,Questions About Buddhism,1126,6365,0,NEVER_MONETIZE,75,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,NOT_CLASSIFIED,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/sutta-for-daily-life/,/learn/sutta-for-daily-life/,LEARN_NAVIGATION,INDEXABLE_CANONICAL_200,YES,Sutta for Daily Life | Echo Buddha,Sutta for Daily Life,524,2493,2,NEVER_MONETIZE,89,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,NOT_CLASSIFIED,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,YES,The Buddha&#39;s Teaching on Patience | Echo Buddha,The Buddha's Teaching on Patience,431,1770,1,HOLD_MANUAL_REVIEW,83,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T0_DISTINCT,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,YES,Dhammacakkappavattana Sutta and the Four Noble Truths | Echo Buddha,Dhammacakkappavattana Sutta: Four Noble Truths in Context,739,3641,1,HOLD_MANUAL_REVIEW,82,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T0_DISTINCT,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,YES,How to Read a Buddhist Sutta: A Beginner&#39;s Guide | Echo Buddha,How to Read a Buddhist Sutta: A Beginner's Guide,1687,9842,5,HOLD_MANUAL_REVIEW,88,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T0_DISTINCT,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,YES,The Kalama Sutta and Wise Thinking | Echo Buddha,The Kalama Sutta and Wise Thinking,488,2122,1,HOLD_MANUAL_REVIEW,82,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T0_DISTINCT,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,YES,Magga-vibhanga Sutta and the Noble Eightfold Path | Echo Buddha,Magga-vibhanga Sutta: Eightfold Path Explained Simply,709,3553,1,HOLD_MANUAL_REVIEW,84,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T0_DISTINCT,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,YES,The Metta Sutta Explained for Daily Life | Echo Buddha,The Metta Sutta Explained for Daily Life,735,3702,1,HOLD_MANUAL_REVIEW,91,SEO_P1_HIGH,NOT_PHASE_6_CORNERSTONE,T0_DISTINCT,FULL_SEO_P0_P1,NO,NO,NO,PASS
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,YES,Mindfulness of Breathing Explained Simply | Echo Buddha,Mindfulness of Breathing Explained Simply,461,1975,1,HOLD_MANUAL_REVIEW,82,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T0_DISTINCT,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,/learn/sutta-for-daily-life/right-speech-in-daily-life/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,YES,Right Speech in Daily Life | Echo Buddha,Right Speech in Daily Life,429,1763,1,HOLD_MANUAL_REVIEW,82,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T0_DISTINCT,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/meditation-guide/,/meditation-guide/,OTHER,INDEXABLE_CANONICAL_200,YES,Meditation Guide for Beginners | Echo Buddha,Meditation Guide for Beginners,1697,9551,3,NEVER_MONETIZE,83,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,NOT_CLASSIFIED,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/meditation-safety/,/meditation-safety/,TRUST,INDEXABLE_CANONICAL_200,YES,Meditation Safety and Gentle Practice | Echo Buddha,Meditation Safety and Gentle Practice,468,2084,0,NEVER_MONETIZE,NOT_SCORED,SEO_P3_LIMITED,NOT_PHASE_6_CORNERSTONE,NOT_CLASSIFIED,FULL_TRUST_SURFACE,NO,NO,NO,PASS
https://echobuddha.com/meditation/,/meditation/,MEDITATION,INDEXABLE_CANONICAL_200,YES,Beginner Meditation Guides and Mindfulness Practices | Echo Buddha,Beginner Meditation Guides and Mindfulness Practices,426,1782,2,NEVER_MONETIZE,56,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,NOT_CLASSIFIED,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/meditation/10-minute-meditation-practice/,/meditation/10-minute-meditation-practice/,MEDITATION,INDEXABLE_CANONICAL_200,YES,10-Minute Meditation Practice | Echo Buddha,10-Minute Meditation Practice,578,2776,3,NEVER_MONETIZE,76,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T2_MODERATE_TEMPLATE_RISK,FULL_HISTORICAL_TEMPLATE_RISK,NO,NO,NO,PASS
https://echobuddha.com/meditation/5-minute-meditation-practice/,/meditation/5-minute-meditation-practice/,MEDITATION,INDEXABLE_CANONICAL_200,YES,5-Minute Meditation Practice | Echo Buddha,5-Minute Meditation Practice,527,2402,1,NEVER_MONETIZE,76,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T2_MODERATE_TEMPLATE_RISK,FULL_HISTORICAL_TEMPLATE_RISK,NO,NO,NO,PASS
https://echobuddha.com/meditation/breathing-meditation/,/meditation/breathing-meditation/,MEDITATION,INDEXABLE_CANONICAL_200,YES,Breathing Meditation | Echo Buddha,Breathing Meditation,825,4216,2,NEVER_MONETIZE,74,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T1_LOW_TEMPLATE_RISK,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/meditation/loving-kindness-meditation/,/meditation/loving-kindness-meditation/,MEDITATION,INDEXABLE_CANONICAL_200,YES,Loving-Kindness Meditation | Echo Buddha,Loving-Kindness Meditation,767,3986,2,NEVER_MONETIZE,71,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T1_LOW_TEMPLATE_RISK,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/meditation/meditation-for-beginners/,/meditation/meditation-for-beginners/,MEDITATION,INDEXABLE_CANONICAL_200,YES,Meditation for Beginners | Echo Buddha,Meditation for Beginners,549,2512,1,NEVER_MONETIZE,69,SEO_P3_LIMITED,NOT_PHASE_6_CORNERSTONE,T2_MODERATE_TEMPLATE_RISK,FULL_HISTORICAL_TEMPLATE_RISK,NO,NO,NO,PASS
https://echobuddha.com/meditation/meditation-posture-for-beginners/,/meditation/meditation-posture-for-beginners/,MEDITATION,INDEXABLE_CANONICAL_200,YES,Meditation Posture for Beginners | Echo Buddha,Meditation Posture for Beginners,608,2915,2,NEVER_MONETIZE,76,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T1_LOW_TEMPLATE_RISK,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/meditation/mindfulness-in-daily-life/,/meditation/mindfulness-in-daily-life/,MEDITATION,INDEXABLE_CANONICAL_200,YES,Mindfulness in Daily Life | Echo Buddha,Mindfulness in Daily Life,537,2539,1,NEVER_MONETIZE,70,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T2_MODERATE_TEMPLATE_RISK,FULL_HISTORICAL_TEMPLATE_RISK,NO,NO,NO,PASS
https://echobuddha.com/meditation/walking-meditation/,/meditation/walking-meditation/,MEDITATION,INDEXABLE_CANONICAL_200,YES,Walking Meditation | Echo Buddha,Walking Meditation,757,3836,2,NEVER_MONETIZE,84,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T1_LOW_TEMPLATE_RISK,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/meditation/when-meditation-feels-hard/,/meditation/when-meditation-feels-hard/,MEDITATION,INDEXABLE_CANONICAL_200,YES,What to Do When Meditation Feels Hard | Echo Buddha,What to Do When Meditation Feels Hard,772,4046,3,NEVER_MONETIZE,81,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,T1_LOW_TEMPLATE_RISK,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/mindful-living/,/mindful-living/,OTHER,INDEXABLE_CANONICAL_200,YES,Mindful Living with Buddhist Wisdom | Echo Buddha,Mindful Living with Buddhist Wisdom,800,4372,0,NEVER_MONETIZE,50,SEO_P1_HIGH,NOT_PHASE_6_CORNERSTONE,NOT_CLASSIFIED,FULL_SEO_P0_P1,NO,NO,NO,PASS
https://echobuddha.com/privacy-policy/,/privacy-policy/,LEGAL,INDEXABLE_CANONICAL_200,YES,Privacy Policy | Echo Buddha,Privacy Policy,622,3087,1,NEVER_MONETIZE,NOT_SCORED,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,NOT_CLASSIFIED,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/quote-attribution-policy/,/quote-attribution-policy/,TRUST,INDEXABLE_CANONICAL_200,YES,Quote Attribution Policy | Echo Buddha,Quote Attribution Policy,554,2610,0,NEVER_MONETIZE,NOT_SCORED,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,NOT_CLASSIFIED,FULL_TRUST_SURFACE,NO,NO,NO,PASS
https://echobuddha.com/quotes/,/quotes/,QUOTE,INDEXABLE_CANONICAL_200,YES,Original Buddhist-Inspired Quotes | Echo Buddha,Original Buddhist-Inspired Quotes,2929,17547,0,NEVER_MONETIZE,51,SEO_P1_HIGH,NOT_PHASE_6_CORNERSTONE,NOT_CLASSIFIED,FULL_SEO_P0_P1,NO,NO,NO,PASS
https://echobuddha.com/quotes/awareness/,/quotes/awareness/,QUOTE,INDEXABLE_CANONICAL_200,YES,Original Awareness Quotes Inspired by Buddhist Practice | Echo Buddha,Original Awareness Quotes,719,3591,0,NEVER_MONETIZE,51,SEO_P1_HIGH,NOT_PHASE_6_CORNERSTONE,NOT_CLASSIFIED,FULL_SEO_P0_P1|FULL_INDEXABLE_QUOTE_CATEGORY,NO,NO,NO,PASS
https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,/quotes/awareness/acceptance-before-next-step/,QUOTE,NOINDEX_USER_PAGE_200,YES,Acceptance Mindfulness Quote: Naming the Moment Clearly | Echo Buddha,Acceptance Mindfulness Quote: Naming the Moment Clearly,785,4055,0,NEVER_MONETIZE,43,SEO_P3_LIMITED,NOT_CORNERSTONE,T1_LOW_TEMPLATE_RISK,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,QUOTE,NOINDEX_USER_PAGE_200,YES,Original Awareness Reflection: Anger asks for speed; awareness... | Echo Buddha,Original Awareness Reflection: Anger asks for speed; awareness...,608,2898,0,NEVER_MONETIZE,NOT_SCORED,SEO_P3_LIMITED,NOT_CORNERSTONE,T1_LOW_TEMPLATE_RISK,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,QUOTE,NOINDEX_USER_PAGE_200,YES,Original Awareness Reflection: Awareness does not remove the... | Echo Buddha,Original Awareness Reflection: Awareness does not remove the...,620,2948,0,NEVER_MONETIZE,NOT_SCORED,SEO_P3_LIMITED,NOT_CORNERSTONE,T1_LOW_TEMPLATE_RISK,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,QUOTE,NOINDEX_USER_PAGE_200,YES,Original Awareness Reflection: Clear seeing begins with the... | Echo Buddha,Original Awareness Reflection: Clear seeing begins with the...,616,2912,0,NEVER_MONETIZE,NOT_SCORED,SEO_P3_LIMITED,NOT_CORNERSTONE,T1_LOW_TEMPLATE_RISK,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,QUOTE,NOINDEX_USER_PAGE_200,YES,Original Awareness Reflection: Feelings are honest about their... | Echo Buddha,Original Awareness Reflection: Feelings are honest about their...,609,2966,0,NEVER_MONETIZE,NOT_SCORED,SEO_P3_LIMITED,NOT_CORNERSTONE,T1_LOW_TEMPLATE_RISK,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,/quotes/awareness/feelings-without-the-wheel/,QUOTE,NOINDEX_USER_PAGE_200,YES,Emotional Balance Quote: Feel Deeply Without Being Ruled | Echo Buddha,Emotional Balance Quote: Feel Deeply Without Being Ruled,770,3970,0,NEVER_MONETIZE,43,SEO_P3_LIMITED,NOT_CORNERSTONE,T1_LOW_TEMPLATE_RISK,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,QUOTE,NOINDEX_USER_PAGE_200,YES,Original Awareness Reflection: Look beneath the reaction and... | Echo Buddha,Original Awareness Reflection: Look beneath the reaction and...,619,2943,0,NEVER_MONETIZE,NOT_SCORED,SEO_P2_EMERGING,NOT_CORNERSTONE,T1_LOW_TEMPLATE_RISK,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,QUOTE,NOINDEX_USER_PAGE_200,YES,"Original Awareness Reflection: Name the feeling gently, and... | Echo Buddha","Original Awareness Reflection: Name the feeling gently, and...",615,2915,0,NEVER_MONETIZE,NOT_SCORED,SEO_P3_LIMITED,NOT_CORNERSTONE,T1_LOW_TEMPLATE_RISK,100%_AUTOMATED_SEMANTIC_SCREEN,NO,NO,NO,PASS
