URL,content_issue_category,context,policy_or_restriction,risk,monetization_state,action,status
https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/compassion/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/compassion/gentle-self-compassion/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/impermanence/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/impermanence/meet-change-softly/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/letting-go/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/letting-go/caring-without-clinging/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/letting-go/soften-around-stress/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/letting-go/where-attachment-begins/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/meditation/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/meditation/few-quiet-minutes/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/meditation/meditation-is-returning/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/meditation/one-honest-breath/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/mindfulness/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/mindfulness/listen-before-answering/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/patience/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/patience/family-kindness-and-patience/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
