URL,material,origin,source,translator_or_creator,amount_reproduced,permission_status,echobuddha_contribution,risk,action,status
https://echobuddha.com/how-echo-buddha-creates-content/,ORIGINAL_PAGE_TEXT,ECHOBUDDHA,INTERNAL_ORIGINAL,ECHO_BUDDHA_EDITORIAL,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/,ORIGINAL_PAGE_TEXT,ECHOBUDDHA,INTERNAL_ORIGINAL,ECHO_BUDDHA_EDITORIAL,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhism-101/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,suttacentral.net,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,suttacentral.net,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,suttacentral.net,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhism-for-beginners/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,suttacentral.net,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/anatta/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/anicca/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/compassion/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/dhamma/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/karma/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,suttacentral.net,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/karuna/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/metta/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,suttacentral.net,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/sangha/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org|www.dhammatalks.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/sati/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/sutta/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,suttacentral.net|www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-resources/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,suttacentral.net|www.accesstoinsight.org|www.dharma.org|www.thebuddhistsociety.org|palitextsociety.org|www.wisdomlib.org|tricycle.org|www.lionsroar.com|www.bps.lk|www.bpu.ac.lk|84000.co|www.buddhanet.net,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/dhammapada-reflections/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,NO_SUBSTANTIAL_VERBATIM_REPRODUCTION_DETECTED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,EXTERNAL_SOURCE_REFERENCES_AND_PAGE_TEXT,ECHOBUDDHA_EXPLANATION_WITH_LINKED_SOURCE_CONTEXT,www.accesstoinsight.org,TRANSLATOR_IDENTIFIED_AT_LINKED_SOURCE_WHERE_RELEVANT,SHORT_VISIBLE_QUOTATION_OR_PUNCTUATION_SCREENED,NO_RIGHTS_CLAIM_INFERRED_FROM_CITATION,ORIGINAL_EXPLANATION_EXAMPLE_CONTEXT_AND_PRACTICE,LOW,PRESERVE_PROVENANCE_AND_SHORT_QUOTATION_BOUNDARY,COMPLIANT_BY_EVIDENCE
