url_id,URL,page_family,family_group,topic,primary_intent,declared_role,owner_url,independent_purpose_raw,independent_purpose_weighted,independent_purpose_evidence,independent_purpose_confidence,originality_raw,originality_weighted,originality_evidence,originality_confidence,external_value_raw,external_value_weighted,external_value_evidence,external_value_confidence,internal_differentiation_raw,internal_differentiation_weighted,internal_differentiation_evidence,internal_differentiation_confidence,completeness_raw,completeness_weighted,completeness_evidence,completeness_confidence,editorial_contribution_raw,editorial_contribution_weighted,editorial_contribution_evidence,editorial_contribution_confidence,trust_raw,trust_weighted,trust_evidence,trust_confidence,ux_raw,ux_weighted,ux_evidence,ux_confidence,search_equity_raw,search_equity_weighted,search_equity_evidence,search_equity_confidence,return_value_raw,return_value_weighted,return_value_evidence,return_value_confidence,publisher_value_score,main_score_evidence,external_benchmark_reference,external_originality_confidence,similarity_cluster,intent_cluster,owner_support_relation,query_ownership,gsc_clicks,gsc_impressions,SEO_equity_level,policy_risk_flags,critical_override,critical_override_reason,mass_production_signal,people_first_purpose,who_signal,how_signal,why_signal,factual_review_required,score_band,provisional_review_class,evaluation_confidence,scoring_status,second_review_required,scoring_dispute,first_pass_score,second_pass_score,second_pass_rationale,notes
url_ea7851759ff79d8d,https://echobuddha.com/quotes/meditation/,QUOTE_CATEGORY,Quotes,Meditation,navigation/reference,CATEGORY,https://echobuddha.com/quotes/,3,9.0,navigation/reference; declared owner(s): https://echobuddha.com/quotes/; topic cluster contains 17 indexable URLs.,MEDIUM,1,3.0,"No exact Phase 1 body duplicate; exact repeated-block ratio 0.9502, unique-text ratio 0.0498; 0 retained similarity pairs; max lexical 0.0000; max heading 0.0000.",MEDIUM,2,6.0,3 current authoritative benchmarks assigned for Meditation; EchoBuddha role is navigation/reference; 0 extracted citations; 0 Buddhist primary-source links; source section not extracted.,MEDIUM,3,9.0,0 retained similarity pairs; max lexical 0.0000; max heading 0.0000; declared owner(s): https://echobuddha.com/quotes/; query ownership is NO_DATA rather than inferred.,HIGH,3,6.0,7 headings and 10 paragraphs inspected as structural coverage evidence; purpose is navigation/reference; word count did not award points.,MEDIUM,2,4.0,Visible author/editorial signal Echo Buddha Editorial; process reference present; provenance is structured repository content with historical drafting method not fully verified.,MEDIUM,3,3.0,0 extracted citations; 0 Buddhist primary-source links; source section not extracted,MEDIUM,4,4.0,"Phase 1 observed HTTP 200, canonical self, indexable true; current sitemap/robots hashes match Phase 0 and no rendered ad/placeholder surface was observed.",HIGH,3,3.0,0 clicks and 14 impressions in the preserved three-month page export; query×page join unavailable,HIGH,3,3.0,"navigation/reference assessed for reference, practice, reflection, or repeat navigation utility; family QUOTE_CATEGORY; independent-purpose raw score 3/5.",MEDIUM,50,Evidence-weighted internal Phase 2 score; NAVIGATION_DOMINANT_SURFACE | OWNER_SUPPORT_OVERLAP | BOILERPLATE_DOMINANT | LOW_UNIQUE_TEXT_RATIO.,SC_MN118 | ATI_MN118 | NCCIH_MEDITATION,MEDIUM,NONE,INTENT_MEDITATION,DECLARED_SUPPORT,NO_DATA,0,14,LIMITED,NAVIGATION_DOMINANT_SURFACE | OWNER_SUPPORT_OVERLAP | BOILERPLATE_DOMINANT | LOW_UNIQUE_TEXT_RATIO,false,,MODERATE,MODERATE,ADEQUATE,ADEQUATE,ADEQUATE,true,50–69,MAJOR_REVIEW_CANDIDATE,MEDIUM,SCORED,true,false,50,50,Independent challenge found no evidence-based adjustment.,"Internal governance score, not a Google score or final URL disposition."
url_b4f4b96647e03f56,https://echobuddha.com/quotes/meditation/meditation-is-returning/,QUOTE_STORY,Quote Stories,Meditation,quote/reflection,QUOTE_REFLECTION,https://echobuddha.com/quotes/,2,6.0,quote/reflection; declared owner(s): https://echobuddha.com/quotes/; topic cluster contains 17 indexable URLs.,LOW,3,9.0,"No exact Phase 1 body duplicate; exact repeated-block ratio 0.2673, unique-text ratio 0.7327; 42 retained similarity pairs; max lexical 0.3047; max heading 0.8889.",LOW,2,6.0,3 current authoritative benchmarks assigned for Meditation; EchoBuddha role is quote/reflection; 0 extracted citations; 0 Buddhist primary-source links; source section present.,MEDIUM,0,0.0,42 retained similarity pairs; max lexical 0.3047; max heading 0.8889; declared owner(s): https://echobuddha.com/quotes/; query ownership is NO_DATA rather than inferred.,HIGH,4,8.0,17 headings and 18 paragraphs inspected as structural coverage evidence; purpose is quote/reflection; word count did not award points.,LOW,1,2.0,Visible author/editorial signal Echo Buddha Editorial; process reference present; provenance is structured repository content with historical drafting method not fully verified.,LOW,3,3.0,0 extracted citations; 0 Buddhist primary-source links; source section present,LOW,4,4.0,"Phase 1 observed HTTP 200, canonical self, indexable true; current sitemap/robots hashes match Phase 0 and no rendered ad/placeholder surface was observed.",HIGH,2,2.0,0 clicks and 0 impressions in the preserved three-month page export; query×page join unavailable,HIGH,3,3.0,"quote/reflection assessed for reference, practice, reflection, or repeat navigation utility; family QUOTE_STORY; independent-purpose raw score 2/5.",LOW,43,Evidence-weighted internal Phase 2 score; LOW_VALUE_INVENTORY_RISK | REPLICATED_CONTENT_RISK | INTERNAL_DUPLICATION_RISK | SCALED_CONTENT_PATTERN_REVIEW | OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE.,SC_MN118 | ATI_MN118 | NCCIH_MEDITATION,NOT_VERIFIED,ND_MEDITATION,INTENT_MEDITATION,DECLARED_SUPPORT,NO_DATA,0,0,LOW,LOW_VALUE_INVENTORY_RISK | REPLICATED_CONTENT_RISK | INTERNAL_DUPLICATION_RISK | SCALED_CONTENT_PATTERN_REVIEW | OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE,false,,VERY_HIGH,WEAK,ADEQUATE,ADEQUATE,WEAK,true,30–49,CONSOLIDATION_INDEXATION_REVIEW_CANDIDATE,LOW,SCORED,true,false,40,43,Challenged score depression: high page-specific text ratio supports one originality point.,"Internal governance score, not a Google score or final URL disposition."
url_ae9d8b5a13650499,https://echobuddha.com/quotes/meditation/one-honest-breath/,QUOTE_STORY,Quote Stories,Mindfulness,quote/reflection,QUOTE_REFLECTION,https://echobuddha.com/quotes/,2,6.0,quote/reflection; declared owner(s): https://echobuddha.com/quotes/; topic cluster contains 31 indexable URLs.,LOW,3,9.0,"No exact Phase 1 body duplicate; exact repeated-block ratio 0.2568, unique-text ratio 0.7432; 42 retained similarity pairs; max lexical 0.3004; max heading 0.8889.",LOW,2,6.0,3 current authoritative benchmarks assigned for Mindfulness; EchoBuddha role is quote/reflection; 0 extracted citations; 0 Buddhist primary-source links; source section present.,MEDIUM,0,0.0,42 retained similarity pairs; max lexical 0.3004; max heading 0.8889; declared owner(s): https://echobuddha.com/quotes/; query ownership is NO_DATA rather than inferred.,HIGH,4,8.0,17 headings and 18 paragraphs inspected as structural coverage evidence; purpose is quote/reflection; word count did not award points.,LOW,1,2.0,Visible author/editorial signal Echo Buddha Editorial; process reference present; provenance is structured repository content with historical drafting method not fully verified.,LOW,3,3.0,0 extracted citations; 0 Buddhist primary-source links; source section present,LOW,4,4.0,"Phase 1 observed HTTP 200, canonical self, indexable true; current sitemap/robots hashes match Phase 0 and no rendered ad/placeholder surface was observed.",HIGH,2,2.0,0 clicks and 0 impressions in the preserved three-month page export; query×page join unavailable,HIGH,3,3.0,"quote/reflection assessed for reference, practice, reflection, or repeat navigation utility; family QUOTE_STORY; independent-purpose raw score 2/5.",LOW,43,Evidence-weighted internal Phase 2 score; LOW_VALUE_INVENTORY_RISK | REPLICATED_CONTENT_RISK | INTERNAL_DUPLICATION_RISK | SCALED_CONTENT_PATTERN_REVIEW | OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE.,SC_MN10 | ATI_DN22 | NHS_MINDFULNESS,NOT_VERIFIED,ND_MINDFULNESS,INTENT_MINDFULNESS,DECLARED_SUPPORT,NO_DATA,0,0,LOW,LOW_VALUE_INVENTORY_RISK | REPLICATED_CONTENT_RISK | INTERNAL_DUPLICATION_RISK | SCALED_CONTENT_PATTERN_REVIEW | OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE,false,,VERY_HIGH,WEAK,ADEQUATE,ADEQUATE,WEAK,true,30–49,CONSOLIDATION_INDEXATION_REVIEW_CANDIDATE,LOW,SCORED,true,false,40,43,Challenged score depression: high page-specific text ratio supports one originality point.,"Internal governance score, not a Google score or final URL disposition."
url_420919a595332165,https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,QUOTE_STORY,Quote Stories,Mindfulness,quote/reflection,QUOTE_REFLECTION,https://echobuddha.com/quotes/,2,6.0,quote/reflection; declared owner(s): https://echobuddha.com/quotes/; topic cluster contains 31 indexable URLs.,LOW,3,9.0,"No exact Phase 1 body duplicate; exact repeated-block ratio 0.2483, unique-text ratio 0.7517; 42 retained similarity pairs; max lexical 0.3110; max heading 0.8889.",LOW,2,6.0,3 current authoritative benchmarks assigned for Mindfulness; EchoBuddha role is quote/reflection; 0 extracted citations; 0 Buddhist primary-source links; source section present.,MEDIUM,0,0.0,42 retained similarity pairs; max lexical 0.3110; max heading 0.8889; declared owner(s): https://echobuddha.com/quotes/; query ownership is NO_DATA rather than inferred.,HIGH,4,8.0,17 headings and 18 paragraphs inspected as structural coverage evidence; purpose is quote/reflection; word count did not award points.,LOW,2,4.0,Visible author/editorial signal Echo Buddha Editorial; process reference present; provenance is structured repository content with historical drafting method not fully verified.,LOW,3,3.0,0 extracted citations; 0 Buddhist primary-source links; source section present,LOW,4,4.0,"Phase 1 observed HTTP 200, canonical self, indexable true; current sitemap/robots hashes match Phase 0 and no rendered ad/placeholder surface was observed.",HIGH,2,2.0,0 clicks and 1 impressions in the preserved three-month page export; query×page join unavailable,HIGH,3,3.0,"quote/reflection assessed for reference, practice, reflection, or repeat navigation utility; family QUOTE_STORY; independent-purpose raw score 2/5.",LOW,45,Evidence-weighted internal Phase 2 score; LOW_VALUE_INVENTORY_RISK | REPLICATED_CONTENT_RISK | INTERNAL_DUPLICATION_RISK | SCALED_CONTENT_PATTERN_REVIEW | OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE.,SC_MN10 | ATI_DN22 | NHS_MINDFULNESS,NOT_VERIFIED,ND_MINDFULNESS,INTENT_MINDFULNESS,DECLARED_SUPPORT,NO_DATA,0,1,LIMITED,LOW_VALUE_INVENTORY_RISK | REPLICATED_CONTENT_RISK | INTERNAL_DUPLICATION_RISK | SCALED_CONTENT_PATTERN_REVIEW | OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE,false,,VERY_HIGH,WEAK,ADEQUATE,ADEQUATE,WEAK,true,30–49,CONSOLIDATION_INDEXATION_REVIEW_CANDIDATE,LOW,SCORED,true,false,42,45,Challenged score depression: high page-specific text ratio supports one originality point.,"Internal governance score, not a Google score or final URL disposition."
url_7de9c85594b0a98a,https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,QUOTE_STORY,Quote Stories,Mindfulness,quote/reflection,QUOTE_REFLECTION,https://echobuddha.com/quotes/,2,6.0,quote/reflection; declared owner(s): https://echobuddha.com/quotes/; topic cluster contains 31 indexable URLs.,LOW,3,9.0,"No exact Phase 1 body duplicate; exact repeated-block ratio 0.2888, unique-text ratio 0.7112; 42 retained similarity pairs; max lexical 0.3286; max heading 0.8889.",LOW,2,6.0,3 current authoritative benchmarks assigned for Mindfulness; EchoBuddha role is quote/reflection; 0 extracted citations; 0 Buddhist primary-source links; source section present.,MEDIUM,0,0.0,42 retained similarity pairs; max lexical 0.3286; max heading 0.8889; declared owner(s): https://echobuddha.com/quotes/; query ownership is NO_DATA rather than inferred.,HIGH,4,8.0,17 headings and 18 paragraphs inspected as structural coverage evidence; purpose is quote/reflection; word count did not award points.,LOW,1,2.0,Visible author/editorial signal Echo Buddha Editorial; process reference present; provenance is structured repository content with historical drafting method not fully verified.,LOW,3,3.0,0 extracted citations; 0 Buddhist primary-source links; source section present,LOW,4,4.0,"Phase 1 observed HTTP 200, canonical self, indexable true; current sitemap/robots hashes match Phase 0 and no rendered ad/placeholder surface was observed.",HIGH,2,2.0,0 clicks and 0 impressions in the preserved three-month page export; query×page join unavailable,HIGH,3,3.0,"quote/reflection assessed for reference, practice, reflection, or repeat navigation utility; family QUOTE_STORY; independent-purpose raw score 2/5.",LOW,43,Evidence-weighted internal Phase 2 score; LOW_VALUE_INVENTORY_RISK | REPLICATED_CONTENT_RISK | INTERNAL_DUPLICATION_RISK | SCALED_CONTENT_PATTERN_REVIEW | OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE.,SC_MN10 | ATI_DN22 | NHS_MINDFULNESS,NOT_VERIFIED,ND_MINDFULNESS,INTENT_MINDFULNESS,DECLARED_SUPPORT,NO_DATA,0,0,LOW,LOW_VALUE_INVENTORY_RISK | REPLICATED_CONTENT_RISK | INTERNAL_DUPLICATION_RISK | SCALED_CONTENT_PATTERN_REVIEW | OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE,false,,VERY_HIGH,WEAK,ADEQUATE,ADEQUATE,WEAK,true,30–49,CONSOLIDATION_INDEXATION_REVIEW_CANDIDATE,LOW,SCORED,true,false,40,43,Challenged score depression: high page-specific text ratio supports one originality point.,"Internal governance score, not a Google score or final URL disposition."
url_854a82bc6ea75d2e,https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,QUOTE_STORY,Quote Stories,Mindfulness,quote/reflection,QUOTE_REFLECTION,https://echobuddha.com/quotes/,2,6.0,quote/reflection; declared owner(s): https://echobuddha.com/quotes/; topic cluster contains 31 indexable URLs.,LOW,3,9.0,"No exact Phase 1 body duplicate; exact repeated-block ratio 0.2788, unique-text ratio 0.7212; 42 retained similarity pairs; max lexical 0.3251; max heading 0.8889.",LOW,2,6.0,3 current authoritative benchmarks assigned for Mindfulness; EchoBuddha role is quote/reflection; 0 extracted citations; 0 Buddhist primary-source links; source section present.,MEDIUM,0,0.0,42 retained similarity pairs; max lexical 0.3251; max heading 0.8889; declared owner(s): https://echobuddha.com/quotes/; query ownership is NO_DATA rather than inferred.,HIGH,4,8.0,17 headings and 18 paragraphs inspected as structural coverage evidence; purpose is quote/reflection; word count did not award points.,LOW,1,2.0,Visible author/editorial signal Echo Buddha Editorial; process reference present; provenance is structured repository content with historical drafting method not fully verified.,LOW,3,3.0,0 extracted citations; 0 Buddhist primary-source links; source section present,LOW,4,4.0,"Phase 1 observed HTTP 200, canonical self, indexable true; current sitemap/robots hashes match Phase 0 and no rendered ad/placeholder surface was observed.",HIGH,2,2.0,0 clicks and 1 impressions in the preserved three-month page export; query×page join unavailable,HIGH,3,3.0,"quote/reflection assessed for reference, practice, reflection, or repeat navigation utility; family QUOTE_STORY; independent-purpose raw score 2/5.",LOW,43,Evidence-weighted internal Phase 2 score; LOW_VALUE_INVENTORY_RISK | REPLICATED_CONTENT_RISK | INTERNAL_DUPLICATION_RISK | SCALED_CONTENT_PATTERN_REVIEW | OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE.,SC_MN10 | ATI_DN22 | NHS_MINDFULNESS,NOT_VERIFIED,ND_MINDFULNESS,INTENT_MINDFULNESS,DECLARED_SUPPORT,NO_DATA,0,1,LIMITED,LOW_VALUE_INVENTORY_RISK | REPLICATED_CONTENT_RISK | INTERNAL_DUPLICATION_RISK | SCALED_CONTENT_PATTERN_REVIEW | OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE,false,,VERY_HIGH,WEAK,ADEQUATE,ADEQUATE,WEAK,true,30–49,CONSOLIDATION_INDEXATION_REVIEW_CANDIDATE,LOW,SCORED,true,false,40,43,Challenged score depression: high page-specific text ratio supports one originality point.,"Internal governance score, not a Google score or final URL disposition."
url_3bb972100403181a,https://echobuddha.com/quotes/mindfulness/,QUOTE_CATEGORY,Quotes,Mindfulness,navigation/reference,CATEGORY,https://echobuddha.com/quotes/,3,9.0,navigation/reference; declared owner(s): https://echobuddha.com/quotes/; topic cluster contains 31 indexable URLs.,MEDIUM,1,3.0,"No exact Phase 1 body duplicate; exact repeated-block ratio 0.9422, unique-text ratio 0.0578; 0 retained similarity pairs; max lexical 0.0000; max heading 0.0000.",MEDIUM,2,6.0,3 current authoritative benchmarks assigned for Mindfulness; EchoBuddha role is navigation/reference; 0 extracted citations; 0 Buddhist primary-source links; source section not extracted.,MEDIUM,3,9.0,0 retained similarity pairs; max lexical 0.0000; max heading 0.0000; declared owner(s): https://echobuddha.com/quotes/; query ownership is NO_DATA rather than inferred.,HIGH,3,6.0,7 headings and 10 paragraphs inspected as structural coverage evidence; purpose is navigation/reference; word count did not award points.,MEDIUM,2,4.0,Visible author/editorial signal Echo Buddha Editorial; process reference present; provenance is structured repository content with historical drafting method not fully verified.,MEDIUM,3,3.0,0 extracted citations; 0 Buddhist primary-source links; source section not extracted,MEDIUM,4,4.0,"Phase 1 observed HTTP 200, canonical self, indexable true; current sitemap/robots hashes match Phase 0 and no rendered ad/placeholder surface was observed.",HIGH,5,5.0,1 clicks and 20 impressions in the preserved three-month page export; query×page join unavailable,HIGH,3,3.0,"navigation/reference assessed for reference, practice, reflection, or repeat navigation utility; family QUOTE_CATEGORY; independent-purpose raw score 3/5.",MEDIUM,52,Evidence-weighted internal Phase 2 score; NAVIGATION_DOMINANT_SURFACE | OWNER_SUPPORT_OVERLAP | BOILERPLATE_DOMINANT | LOW_UNIQUE_TEXT_RATIO | SEO_EQUITY_HIGH.,SC_MN10 | ATI_DN22 | NHS_MINDFULNESS,MEDIUM,NONE,INTENT_MINDFULNESS,DECLARED_SUPPORT,NO_DATA,1,20,HIGH,NAVIGATION_DOMINANT_SURFACE | OWNER_SUPPORT_OVERLAP | BOILERPLATE_DOMINANT | LOW_UNIQUE_TEXT_RATIO | SEO_EQUITY_HIGH,false,,MODERATE,MODERATE,ADEQUATE,ADEQUATE,ADEQUATE,true,50–69,MAJOR_REVIEW_CANDIDATE,MEDIUM,SCORED,true,false,52,52,Independent challenge found no evidence-based adjustment.,"Internal governance score, not a Google score or final URL disposition."
url_025e0a1b9c54e453,https://echobuddha.com/quotes/mindfulness/listen-before-answering/,QUOTE_STORY,Quote Stories,Right Speech,quote/reflection,QUOTE_REFLECTION,https://echobuddha.com/quotes/,2,6.0,quote/reflection; declared owner(s): https://echobuddha.com/quotes/; topic cluster contains 6 indexable URLs.,LOW,3,9.0,"No exact Phase 1 body duplicate; exact repeated-block ratio 0.2795, unique-text ratio 0.7205; 42 retained similarity pairs; max lexical 0.3243; max heading 0.8889.",LOW,2,6.0,3 current authoritative benchmarks assigned for Right Speech; EchoBuddha role is quote/reflection; 0 extracted citations; 0 Buddhist primary-source links; source section present.,MEDIUM,0,0.0,42 retained similarity pairs; max lexical 0.3243; max heading 0.8889; declared owner(s): https://echobuddha.com/quotes/; query ownership is NO_DATA rather than inferred.,HIGH,4,8.0,17 headings and 18 paragraphs inspected as structural coverage evidence; purpose is quote/reflection; word count did not award points.,LOW,1,2.0,Visible author/editorial signal Echo Buddha Editorial; process reference present; provenance is structured repository content with historical drafting method not fully verified.,LOW,3,3.0,0 extracted citations; 0 Buddhist primary-source links; source section present,LOW,4,4.0,"Phase 1 observed HTTP 200, canonical self, indexable true; current sitemap/robots hashes match Phase 0 and no rendered ad/placeholder surface was observed.",HIGH,2,2.0,0 clicks and 2 impressions in the preserved three-month page export; query×page join unavailable,HIGH,3,3.0,"quote/reflection assessed for reference, practice, reflection, or repeat navigation utility; family QUOTE_STORY; independent-purpose raw score 2/5.",LOW,43,Evidence-weighted internal Phase 2 score; LOW_VALUE_INVENTORY_RISK | REPLICATED_CONTENT_RISK | INTERNAL_DUPLICATION_RISK | SCALED_CONTENT_PATTERN_REVIEW | OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE.,ATI_RIGHT_SPEECH | SC_SN45_8 | DHAMMA_SN45_8,NOT_VERIFIED,ND_RIGHT_SPEECH,INTENT_RIGHT_SPEECH,DECLARED_SUPPORT,NO_DATA,0,2,LIMITED,LOW_VALUE_INVENTORY_RISK | REPLICATED_CONTENT_RISK | INTERNAL_DUPLICATION_RISK | SCALED_CONTENT_PATTERN_REVIEW | OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE,false,,VERY_HIGH,WEAK,ADEQUATE,ADEQUATE,WEAK,true,30–49,CONSOLIDATION_INDEXATION_REVIEW_CANDIDATE,LOW,SCORED,true,false,40,43,Challenged score depression: high page-specific text ratio supports one originality point.,"Internal governance score, not a Google score or final URL disposition."
url_817200e574755ad5,https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,QUOTE_STORY,Quote Stories,Mindfulness,quote/reflection,QUOTE_REFLECTION,https://echobuddha.com/quotes/,2,6.0,quote/reflection; declared owner(s): https://echobuddha.com/quotes/; topic cluster contains 31 indexable URLs.,LOW,3,9.0,"No exact Phase 1 body duplicate; exact repeated-block ratio 0.2647, unique-text ratio 0.7353; 42 retained similarity pairs; max lexical 0.3128; max heading 0.8889.",LOW,2,6.0,3 current authoritative benchmarks assigned for Mindfulness; EchoBuddha role is quote/reflection; 0 extracted citations; 0 Buddhist primary-source links; source section present.,MEDIUM,0,0.0,42 retained similarity pairs; max lexical 0.3128; max heading 0.8889; declared owner(s): https://echobuddha.com/quotes/; query ownership is NO_DATA rather than inferred.,HIGH,4,8.0,17 headings and 18 paragraphs inspected as structural coverage evidence; purpose is quote/reflection; word count did not award points.,LOW,1,2.0,Visible author/editorial signal Echo Buddha Editorial; process reference present; provenance is structured repository content with historical drafting method not fully verified.,LOW,3,3.0,0 extracted citations; 0 Buddhist primary-source links; source section present,LOW,4,4.0,"Phase 1 observed HTTP 200, canonical self, indexable true; current sitemap/robots hashes match Phase 0 and no rendered ad/placeholder surface was observed.",HIGH,2,2.0,0 clicks and 0 impressions in the preserved three-month page export; query×page join unavailable,HIGH,3,3.0,"quote/reflection assessed for reference, practice, reflection, or repeat navigation utility; family QUOTE_STORY; independent-purpose raw score 2/5.",LOW,43,Evidence-weighted internal Phase 2 score; LOW_VALUE_INVENTORY_RISK | REPLICATED_CONTENT_RISK | INTERNAL_DUPLICATION_RISK | SCALED_CONTENT_PATTERN_REVIEW | OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE.,SC_MN10 | ATI_DN22 | NHS_MINDFULNESS,NOT_VERIFIED,ND_MINDFULNESS,INTENT_MINDFULNESS,DECLARED_SUPPORT,NO_DATA,0,0,LOW,LOW_VALUE_INVENTORY_RISK | REPLICATED_CONTENT_RISK | INTERNAL_DUPLICATION_RISK | SCALED_CONTENT_PATTERN_REVIEW | OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE,false,,VERY_HIGH,WEAK,ADEQUATE,ADEQUATE,WEAK,true,30–49,CONSOLIDATION_INDEXATION_REVIEW_CANDIDATE,LOW,SCORED,true,false,40,43,Challenged score depression: high page-specific text ratio supports one originality point.,"Internal governance score, not a Google score or final URL disposition."
url_80153b3c11b5eef5,https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,QUOTE_STORY,Quote Stories,Mindfulness,quote/reflection,QUOTE_REFLECTION,https://echobuddha.com/quotes/,2,6.0,quote/reflection; declared owner(s): https://echobuddha.com/quotes/; topic cluster contains 31 indexable URLs.,LOW,3,9.0,"No exact Phase 1 body duplicate; exact repeated-block ratio 0.2806, unique-text ratio 0.7194; 42 retained similarity pairs; max lexical 0.3286; max heading 0.8889.",LOW,2,6.0,3 current authoritative benchmarks assigned for Mindfulness; EchoBuddha role is quote/reflection; 0 extracted citations; 0 Buddhist primary-source links; source section present.,MEDIUM,0,0.0,42 retained similarity pairs; max lexical 0.3286; max heading 0.8889; declared owner(s): https://echobuddha.com/quotes/; query ownership is NO_DATA rather than inferred.,HIGH,4,8.0,17 headings and 18 paragraphs inspected as structural coverage evidence; purpose is quote/reflection; word count did not award points.,LOW,1,2.0,Visible author/editorial signal Echo Buddha Editorial; process reference present; provenance is structured repository content with historical drafting method not fully verified.,LOW,3,3.0,0 extracted citations; 0 Buddhist primary-source links; source section present,LOW,4,4.0,"Phase 1 observed HTTP 200, canonical self, indexable true; current sitemap/robots hashes match Phase 0 and no rendered ad/placeholder surface was observed.",HIGH,2,2.0,0 clicks and 0 impressions in the preserved three-month page export; query×page join unavailable,HIGH,3,3.0,"quote/reflection assessed for reference, practice, reflection, or repeat navigation utility; family QUOTE_STORY; independent-purpose raw score 2/5.",LOW,43,Evidence-weighted internal Phase 2 score; LOW_VALUE_INVENTORY_RISK | REPLICATED_CONTENT_RISK | INTERNAL_DUPLICATION_RISK | SCALED_CONTENT_PATTERN_REVIEW | OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE.,SC_MN10 | ATI_DN22 | NHS_MINDFULNESS,NOT_VERIFIED,ND_MINDFULNESS,INTENT_MINDFULNESS,DECLARED_SUPPORT,NO_DATA,0,0,LOW,LOW_VALUE_INVENTORY_RISK | REPLICATED_CONTENT_RISK | INTERNAL_DUPLICATION_RISK | SCALED_CONTENT_PATTERN_REVIEW | OWNER_SUPPORT_OVERLAP | WEAK_INDEPENDENT_PURPOSE,false,,VERY_HIGH,WEAK,ADEQUATE,ADEQUATE,WEAK,true,30–49,CONSOLIDATION_INDEXATION_REVIEW_CANDIDATE,LOW,SCORED,true,false,40,43,Challenged score depression: high page-specific text ratio supports one originality point.,"Internal governance score, not a Google score or final URL disposition."
