URL,Baseline index state,Current index state,Baseline canonical,Current canonical,Baseline sitemap,Unexpected change?,Validation
https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,out of sitemap,No,PASS
https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,out of sitemap,No,PASS
https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,out of sitemap,No,PASS
https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,out of sitemap,No,PASS
https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,out of sitemap,No,PASS
https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,out of sitemap,No,PASS
https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,out of sitemap,No,PASS
https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,out of sitemap,No,PASS
https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,out of sitemap,No,PASS
https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,indexable,indexable,https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,in sitemap,No,PASS
https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,out of sitemap,No,PASS
https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,indexable,indexable,https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,in sitemap,No,PASS
https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,indexable,indexable,https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,in sitemap,No,PASS
https://echobuddha.com/quotes/mindfulness/,indexable,indexable,https://echobuddha.com/quotes/mindfulness/,https://echobuddha.com/quotes/mindfulness/,in sitemap,No,PASS
https://echobuddha.com/quotes/mindfulness/listen-before-answering/,indexable,indexable,https://echobuddha.com/quotes/mindfulness/listen-before-answering/,https://echobuddha.com/quotes/mindfulness/listen-before-answering/,in sitemap,No,PASS
https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,out of sitemap,No,PASS
https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,out of sitemap,No,PASS
https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,out of sitemap,No,PASS
https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,indexable,indexable,https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,in sitemap,No,PASS
https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,out of sitemap,No,PASS
https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,indexable,indexable,https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,in sitemap,No,PASS
https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,out of sitemap,No,PASS
https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,out of sitemap,No,PASS
https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,out of sitemap,No,PASS
https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,out of sitemap,No,PASS
https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,out of sitemap,No,PASS
https://echobuddha.com/quotes/patience/family-kindness-and-patience/,indexable,indexable,https://echobuddha.com/quotes/patience/family-kindness-and-patience/,https://echobuddha.com/quotes/patience/family-kindness-and-patience/,in sitemap,No,PASS
https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,out of sitemap,No,PASS
https://echobuddha.com/quotes/patience/,indexable,indexable,https://echobuddha.com/quotes/patience/,https://echobuddha.com/quotes/patience/,in sitemap,No,PASS
https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,out of sitemap,No,PASS
https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,out of sitemap,No,PASS
https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,out of sitemap,No,PASS
https://echobuddha.com/quotes/patience/patience-softens-the-wait/,indexable,indexable,https://echobuddha.com/quotes/patience/patience-softens-the-wait/,https://echobuddha.com/quotes/patience/patience-softens-the-wait/,in sitemap,No,PASS
https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,out of sitemap,No,PASS
https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,out of sitemap,No,PASS
https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,out of sitemap,No,PASS
https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,out of sitemap,No,PASS
https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,out of sitemap,No,PASS
https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,out of sitemap,No,PASS
https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,out of sitemap,No,PASS
https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,out of sitemap,No,PASS
https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,out of sitemap,No,PASS
https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,out of sitemap,No,PASS
https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,indexable,indexable,https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,in sitemap,No,PASS
https://echobuddha.com/quotes/practice/,indexable,indexable,https://echobuddha.com/quotes/practice/,https://echobuddha.com/quotes/practice/,in sitemap,No,PASS
https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,indexable,indexable,https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,in sitemap,No,PASS
https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,out of sitemap,No,PASS
https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,indexable,indexable,https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,in sitemap,No,PASS
https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,indexable,indexable,https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,in sitemap,No,PASS
https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,out of sitemap,No,PASS
https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,out of sitemap,No,PASS
https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,out of sitemap,No,PASS
https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,out of sitemap,No,PASS
https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,out of sitemap,No,PASS
https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,out of sitemap,No,PASS
https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,out of sitemap,No,PASS
https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,out of sitemap,No,PASS
https://echobuddha.com/quotes/renewal/begin-again-without-shame/,indexable,indexable,https://echobuddha.com/quotes/renewal/begin-again-without-shame/,https://echobuddha.com/quotes/renewal/begin-again-without-shame/,in sitemap,No,PASS
https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,out of sitemap,No,PASS
https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,out of sitemap,No,PASS
https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,out of sitemap,No,PASS
https://echobuddha.com/quotes/renewal/evening-release-reflection/,indexable,indexable,https://echobuddha.com/quotes/renewal/evening-release-reflection/,https://echobuddha.com/quotes/renewal/evening-release-reflection/,in sitemap,No,PASS
https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,indexable,indexable,https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,in sitemap,No,PASS
https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,out of sitemap,No,PASS
https://echobuddha.com/quotes/renewal/,indexable,indexable,https://echobuddha.com/quotes/renewal/,https://echobuddha.com/quotes/renewal/,in sitemap,No,PASS
https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,out of sitemap,No,PASS
https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,indexable,indexable,https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,in sitemap,No,PASS
https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,out of sitemap,No,PASS
https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,out of sitemap,No,PASS
https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,out of sitemap,No,PASS
https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,out of sitemap,No,PASS
https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,out of sitemap,No,PASS
https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,indexable,indexable,https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,in sitemap,No,PASS
https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,indexable,indexable,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,in sitemap,No,PASS
https://echobuddha.com/quotes/wisdom/,indexable,indexable,https://echobuddha.com/quotes/wisdom/,https://echobuddha.com/quotes/wisdom/,in sitemap,No,PASS
https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,indexable,indexable,https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,in sitemap,No,PASS
https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,out of sitemap,No,PASS
https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,out of sitemap,No,PASS
https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,indexable,indexable,https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,in sitemap,No,PASS
https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,out of sitemap,No,PASS
https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,indexable,indexable,https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,in sitemap,No,PASS
https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,out of sitemap,No,PASS
https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,out of sitemap,No,PASS
https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,indexable,indexable,https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,in sitemap,No,PASS
https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,out of sitemap,No,PASS
https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,out of sitemap,No,PASS
https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,out of sitemap,No,PASS
https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,indexable,indexable,https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,in sitemap,No,PASS
https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,out of sitemap,No,PASS
https://echobuddha.com/quotes/wisdom/wise-silence/,indexable,indexable,https://echobuddha.com/quotes/wisdom/wise-silence/,https://echobuddha.com/quotes/wisdom/wise-silence/,in sitemap,No,PASS
https://echobuddha.com/search/,"noindex, follow","noindex, follow",https://echobuddha.com/search/,https://echobuddha.com/search/,out of sitemap,No,PASS
https://echobuddha.com/start-here/,indexable,indexable,https://echobuddha.com/start-here/,https://echobuddha.com/start-here/,in sitemap,No,PASS
https://echobuddha.com/terms-of-use/,indexable,indexable,https://echobuddha.com/terms-of-use/,https://echobuddha.com/terms-of-use/,in sitemap,No,PASS
https://echobuddha.com/tools/,indexable,indexable,https://echobuddha.com/tools/,https://echobuddha.com/tools/,in sitemap,No,PASS
