URL,Schema type,Author value,Publisher value,Person entity,Organization entity,datePublished,dateModified,sameAs,Credential fields,Reviewer fields,Visible match?,Verified,Issue,Action,Validation
https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/mindfulness/,CollectionPage | CollectionPage | BreadcrumbList | ListItem,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/mindfulness/listen-before-answering/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/patience/family-kindness-and-patience/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/patience/,CollectionPage | CollectionPage | BreadcrumbList | ListItem,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/patience/patience-softens-the-wait/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/practice/,CollectionPage | CollectionPage | BreadcrumbList | ListItem,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/renewal/begin-again-without-shame/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/renewal/evening-release-reflection/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/renewal/,CollectionPage | CollectionPage | BreadcrumbList | ListItem,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/wisdom/,CollectionPage | CollectionPage | BreadcrumbList | ListItem,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/wisdom/wise-silence/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/search/,,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/start-here/,CollectionPage | BreadcrumbList | ListItem | ListItem,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/terms-of-use/,WebPage | Organization,Not required/present,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/tools/,CollectionPage | ItemList | ListItem | ListItem,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
