articleA,articleB,urlA,urlB,editorialOverlap,samePrimaryCluster,sharedClusters,metadataSimilarity,overallBodySimilarity,bodyCosine,bodyJaccard,introductionSimilarity,headingSequenceSimilarity,articleStructureSimilarity,faqSimilarity,conclusionSimilarity,examplesSimilarity,exercisesSimilarity,ngram5Overlap,exactDuplicatedSentenceCount,nearDuplicatedParagraphCount,sharedPracticeLanguage,sharedConclusionLanguage,overlapCausedByNecessaryDoctrine,overlapCausedByAvoidableGenericProse
buddhist-teachings-on-forgiveness,buddhist-teachings-on-forgiveness,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,Self,true,"Compassion and Forgiveness; Compassion, Forgiveness, Patience, Speech, Anger, and Listening",1,1,1,1,1,1,1,1,1,1,1,1,57,0,true,true,false,false
buddhist-teachings-on-forgiveness,metta-meditation-script,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/metta-meditation-script/,Low,false,,0,0.16,0.399,0.183,0.069,0.059,0.4,0.019,0,0.021,0.356,0.002,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,buddhism-for-beginners-simple-guide,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,Low,false,,0.173,0.134,0.307,0.175,0.056,0.059,0.4,0.064,0,0.064,0.34,0.001,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,how-to-meditate-for-anxiety,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,Low,false,,0.055,0.119,0.298,0.15,0.027,0.037,0.4,0.047,0,0,0.344,0,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,loving-kindness-meditation-beginners,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,Low,false,Compassion and Forgiveness,0,0.158,0.392,0.167,0.06,0.044,0.4,0.098,0,0.085,0.334,0,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,eightfold-path-explained-daily-life,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/eightfold-path-explained-daily-life/,Low,false,,0.175,0.108,0.224,0.154,0.091,0.037,0.4,0.048,0,0.033,0.241,0,0,0,false,false,false,false
buddhist-teachings-on-forgiveness,mindfulness-morning-routine,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/mindfulness-morning-routine/,Low,false,,0.012,0.103,0.25,0.137,0.015,0.033,0.4,0.058,0,0.047,0.297,0,0,0,false,false,false,false
buddhist-teachings-on-forgiveness,buddhist-teachings-on-impermanence,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/buddhist-teachings-on-impermanence/,Low,false,,0.372,0.123,0.267,0.174,0.042,0.053,0.4,0.105,0,0.032,0.283,0,0,0,false,false,false,false
buddhist-teachings-on-forgiveness,walking-meditation-step-by-step,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/walking-meditation-step-by-step/,Low,false,,0,0.109,0.242,0.137,0.071,0.037,0.4,0.063,0,0,0.272,0,0,0,false,false,false,false
buddhist-teachings-on-forgiveness,buddhist-approach-to-anger,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/buddhist-approach-to-anger/,Low,false,"Compassion, Forgiveness, Patience, Speech, Anger, and Listening",0.222,0.196,0.439,0.209,0.133,0.051,0.4,0.184,0,0.099,0.316,0.001,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,mindfulness-for-better-sleep,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/mindfulness-for-better-sleep/,Low,false,,0,0.105,0.236,0.138,0.071,0.042,0.4,0.027,0,0,0.257,0,0,0,false,false,false,false
buddhist-teachings-on-forgiveness,how-to-practice-non-attachment,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/how-to-practice-non-attachment/,Low,false,,0.141,0.138,0.347,0.191,0,0.038,0.4,0.072,0,0.074,0.307,0.001,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,beginning-a-daily-mindfulness-practice,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/beginning-a-daily-mindfulness-practice/,Low,false,,0,0.113,0.273,0.145,0.057,0.028,0.4,0.029,0,0,0.311,0,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,compassion-as-a-daily-discipline,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/compassion-as-a-daily-discipline/,Low,true,"Compassion and Forgiveness; Compassion, Forgiveness, Patience, Speech, Anger, and Listening",0.212,0.179,0.423,0.187,0.067,0.067,0.4,0.174,0,0.062,0.345,0,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,letting-go-without-giving-up,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/letting-go-without-giving-up/,Low,false,,0.348,0.172,0.353,0.204,0.171,0.038,0.4,0.151,0,0,0.361,0.001,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,three-ways-to-practice-patience,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/three-ways-to-practice-patience/,Low,false,"Compassion, Forgiveness, Patience, Speech, Anger, and Listening",0.024,0.14,0.302,0.189,0.084,0.031,0.4,0.114,0,0.096,0.35,0,0,0,true,false,false,false
buddhist-teachings-on-forgiveness,mindful-listening-in-everyday-life,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/mindful-listening-in-everyday-life/,Low,false,"Compassion, Forgiveness, Patience, Speech, Anger, and Listening",0.028,0.131,0.31,0.181,0.017,0.053,0.4,0.076,0,0.034,0.296,0,0,0,false,false,false,false
buddhist-teachings-on-forgiveness,creating-a-peaceful-corner-at-home,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/creating-a-peaceful-corner-at-home/,Low,false,,0,0.096,0.247,0.12,0,0.029,0.4,0.046,0,0.065,0.311,0,0,0,true,false,false,false
metta-meditation-script,what-is-buddhism-beginner-guide,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,Low,false,,0.033,0.149,0.371,0.188,0.04,0.043,0.4,0.054,0,0.137,0.431,0,0,0,true,false,false,false
metta-meditation-script,four-noble-truths-explained-simply,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/four-noble-truths-explained-simply/,Low,false,,0.02,0.131,0.297,0.166,0.068,0.042,0.4,0.084,0,0.133,0.302,0,0,0,true,false,false,false
metta-meditation-script,noble-eightfold-path-practical-guide,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,Low,false,,0.096,0.136,0.302,0.158,0.071,0.038,0.4,0.149,0,0.068,0.327,0.001,0,0,true,false,false,false
metta-meditation-script,impermanence-in-buddhism-letting-go,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,Low,false,,0.012,0.122,0.287,0.155,0.044,0.045,0.4,0.07,0,0.067,0.269,0,0,0,false,false,false,false
metta-meditation-script,compassion-in-buddhism-beginner-guide,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,Low,false,,0.108,0.151,0.355,0.205,0.085,0.051,0.4,0.012,0,0,0.445,0.001,0,0,true,false,false,false
metta-meditation-script,how-to-meditate-for-beginners,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/how-to-meditate-for-beginners/,Low,false,,0.401,0.167,0.359,0.18,0.141,0.036,0.4,0.169,0,0.189,0.359,0.001,0,0,true,false,false,false
metta-meditation-script,mindfulness-of-breathing-guide,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/mindfulness-of-breathing-guide/,Low,false,,0.219,0.152,0.323,0.186,0.094,0.038,0.4,0.179,0,0.122,0.318,0.001,0,0,true,false,false,false
metta-meditation-script,loving-kindness-meditation-guide,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/loving-kindness-meditation-guide/,Medium,true,Loving-kindness and Metta,0.648,0.273,0.611,0.28,0.161,0.094,0.4,0.276,0,0,0.512,0.007,0,0,true,false,true,false
metta-meditation-script,dhammapada-reflection-what-we-think,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,Low,false,,0,0.119,0.298,0.164,0,0.051,0.4,0.041,0,0.13,0.32,0,0,0,true,false,false,false
metta-meditation-script,dhammapada-reflection-trained-mind,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,Low,false,,0,0.139,0.346,0.185,0.016,0.042,0.4,0.062,0,0.05,0.421,0,0,0,true,false,false,false
metta-meditation-script,eightfold-path-explained,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/eightfold-path-explained/,Low,false,,0.058,0.135,0.327,0.183,0.043,0.048,0.4,0.028,0,0.163,0.405,0.002,0,0,true,false,false,false
metta-meditation-script,how-to-let-go-of-attachment-in-buddhism,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,Low,false,,0.034,0.138,0.322,0.17,0.072,0.053,0.4,0.041,0,0.03,0.407,0.002,0,0,true,false,false,false
metta-meditation-script,right-speech-buddhism,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/right-speech-buddhism/,Low,false,,0.055,0.132,0.301,0.174,0.064,0.058,0.4,0.049,0,0.02,0.401,0.002,0,0,true,false,false,false
metta-meditation-script,buddhist-wisdom-for-overthinking,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/buddhist-wisdom-for-overthinking/,Low,false,,0,0.14,0.324,0.177,0.056,0.044,0.4,0.097,0,0,0.374,0.002,0,0,true,false,false,false
metta-meditation-script,impermanence-in-buddhism,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/impermanence-in-buddhism/,Low,false,,0,0.134,0.324,0.175,0.012,0.064,0.4,0.077,0,0.066,0.393,0.002,0,0,true,false,false,false
metta-meditation-script,what-is-karma-in-buddhism,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/what-is-karma-in-buddhism/,Low,false,,0.105,0.125,0.307,0.176,0.017,0.047,0.4,0.038,0,0.068,0.339,0.001,0,0,true,false,false,false
metta-meditation-script,four-noble-truths-explained,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/four-noble-truths-explained/,Low,false,,0.02,0.126,0.29,0.177,0.03,0.05,0.4,0.072,0,0,0.301,0.001,0,0,true,false,false,false
metta-meditation-script,mindfulness-vs-meditation,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/mindfulness-vs-meditation/,Low,false,,0.432,0.177,0.413,0.214,0.113,0.049,0.4,0.061,0,0,0.49,0.003,0,0,true,false,false,false
metta-meditation-script,buddhist-teachings-on-forgiveness,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,Low,false,,0,0.16,0.399,0.183,0.069,0.059,0.4,0.019,0,0.021,0.356,0.002,0,0,true,false,false,false
metta-meditation-script,metta-meditation-script,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/metta-meditation-script/,Self,true,Loving-kindness and Metta,1,1,1,1,1,1,1,1,1,1,1,1,67,0,true,true,false,false
metta-meditation-script,buddhism-for-beginners-simple-guide,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,Low,false,,0.171,0.186,0.396,0.198,0.122,0.057,0.4,0.245,0,0.117,0.445,0,0,0,true,false,false,false
metta-meditation-script,how-to-meditate-for-anxiety,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,Low,false,,0.296,0.177,0.452,0.198,0,0.036,0.4,0.183,0,0,0.506,0,0,0,true,false,false,false
metta-meditation-script,loving-kindness-meditation-beginners,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,Medium,true,Loving-kindness and Metta,0.732,0.28,0.642,0.282,0.131,0.094,0.4,0.306,0,0.043,0.56,0.005,0,0,true,false,true,false
metta-meditation-script,eightfold-path-explained-daily-life,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/eightfold-path-explained-daily-life/,Low,false,,0.028,0.134,0.305,0.171,0.065,0.028,0.4,0.113,0,0.119,0.352,0,0,0,true,false,false,false
metta-meditation-script,mindfulness-morning-routine,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/mindfulness-morning-routine/,Low,false,,0.091,0.144,0.318,0.163,0.077,0.046,0.4,0.156,0,0.023,0.376,0,0,0,true,false,false,false
metta-meditation-script,buddhist-teachings-on-impermanence,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/buddhist-teachings-on-impermanence/,Low,false,,0.033,0.13,0.295,0.184,0.07,0.035,0.4,0.044,0,0.048,0.36,0,0,0,true,false,false,false
metta-meditation-script,walking-meditation-step-by-step,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/walking-meditation-step-by-step/,Low,false,,0.45,0.156,0.381,0.176,0.035,0.044,0.4,0.131,0,0.131,0.494,0,0,0,true,false,false,false
metta-meditation-script,buddhist-approach-to-anger,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/buddhist-approach-to-anger/,Low,false,,0,0.108,0.247,0.16,0.037,0.027,0.4,0.067,0,0.025,0.249,0,0,0,false,false,false,false
metta-meditation-script,mindfulness-for-better-sleep,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/mindfulness-for-better-sleep/,Low,false,,0.125,0.15,0.335,0.186,0.106,0.033,0.4,0.091,0,0.097,0.433,0,0,0,true,false,false,false
metta-meditation-script,how-to-practice-non-attachment,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/how-to-practice-non-attachment/,Low,false,,0.11,0.151,0.364,0.168,0.071,0.029,0.4,0.113,0,0.12,0.406,0,0,0,true,false,false,false
metta-meditation-script,beginning-a-daily-mindfulness-practice,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/beginning-a-daily-mindfulness-practice/,Low,false,,0.306,0.166,0.349,0.163,0.161,0.042,0.4,0.186,0,0,0.426,0.001,0,0,true,false,false,false
metta-meditation-script,compassion-as-a-daily-discipline,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/compassion-as-a-daily-discipline/,Low,false,,0.052,0.158,0.355,0.215,0.083,0.046,0.4,0.082,0,0,0.403,0.001,0,0,true,false,false,false
metta-meditation-script,letting-go-without-giving-up,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/letting-go-without-giving-up/,Low,false,,0,0.129,0.309,0.173,0.064,0.021,0.4,0.04,0,0.047,0.332,0,0,0,true,false,false,false
metta-meditation-script,three-ways-to-practice-patience,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/three-ways-to-practice-patience/,Low,false,,0.168,0.15,0.351,0.181,0.105,0.022,0.4,0.063,0,0.072,0.429,0,0,0,true,false,false,false
metta-meditation-script,mindful-listening-in-everyday-life,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/mindful-listening-in-everyday-life/,Low,false,,0.037,0.145,0.338,0.171,0.063,0.043,0.4,0.108,0,0.102,0.387,0.001,0,0,true,false,false,false
metta-meditation-script,creating-a-peaceful-corner-at-home,https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/creating-a-peaceful-corner-at-home/,Low,false,,0.38,0.142,0.323,0.147,0.108,0.028,0.4,0.122,0,0.108,0.389,0,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,what-is-buddhism-beginner-guide,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,Low,true,Beginner Buddhism,0.582,0.255,0.58,0.282,0.162,0.059,0.4,0.206,0,0.301,0.547,0.007,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,four-noble-truths-explained-simply,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/four-noble-truths-explained-simply/,Low,false,,0.542,0.198,0.426,0.216,0.103,0.094,0.4,0.233,0,0.166,0.424,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,noble-eightfold-path-practical-guide,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,Low,false,,0.376,0.254,0.583,0.177,0.214,0.055,0.4,0.319,0,0.429,0.582,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,impermanence-in-buddhism-letting-go,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,Low,false,,0.303,0.13,0.258,0.147,0.117,0.072,0.4,0.116,0,0.11,0.325,0,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,compassion-in-buddhism-beginner-guide,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,Low,false,,0.455,0.15,0.34,0.2,0.103,0.051,0.4,0.025,0,0.024,0.411,0,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,how-to-meditate-for-beginners,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/how-to-meditate-for-beginners/,Low,false,,0.574,0.209,0.399,0.217,0.237,0.052,0.4,0.296,0,0.097,0.386,0,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,mindfulness-of-breathing-guide,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/mindfulness-of-breathing-guide/,Low,false,,0.251,0.161,0.35,0.172,0.047,0.055,0.4,0.28,0,0.207,0.353,0,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,loving-kindness-meditation-guide,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/loving-kindness-meditation-guide/,Low,false,,0.293,0.143,0.314,0.181,0.054,0.064,0.4,0.14,0,0,0.367,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,dhammapada-reflection-what-we-think,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,Low,false,,0.029,0.172,0.38,0.204,0.135,0.051,0.4,0.097,0,0.114,0.38,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,dhammapada-reflection-trained-mind,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,Low,false,,0.013,0.19,0.434,0.206,0.099,0.067,0.4,0.167,0,0.051,0.574,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,eightfold-path-explained,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/eightfold-path-explained/,Low,false,,0.343,0.224,0.516,0.262,0.109,0.098,0.4,0.132,0,0.157,0.557,0,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,how-to-let-go-of-attachment-in-buddhism,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,Low,false,,0.229,0.158,0.364,0.175,0.102,0.053,0.4,0.097,0,0,0.442,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,right-speech-buddhism,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/right-speech-buddhism/,Low,false,,0.298,0.192,0.398,0.192,0.177,0.068,0.4,0.206,0,0.082,0.513,0,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,buddhist-wisdom-for-overthinking,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/buddhist-wisdom-for-overthinking/,Low,false,,0.155,0.168,0.326,0.159,0.155,0.06,0.4,0.279,0,0,0.4,0,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,impermanence-in-buddhism,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/impermanence-in-buddhism/,Low,false,,0.3,0.153,0.355,0.19,0.035,0.053,0.4,0.151,0,0.081,0.405,0,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,what-is-karma-in-buddhism,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/what-is-karma-in-buddhism/,Low,false,,0.214,0.183,0.41,0.217,0.135,0.056,0.4,0.093,0,0.16,0.458,0.003,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,four-noble-truths-explained,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/four-noble-truths-explained/,Low,false,,0.612,0.19,0.418,0.21,0.06,0.085,0.4,0.255,0,0,0.374,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,mindfulness-vs-meditation,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/mindfulness-vs-meditation/,Low,false,,0.3,0.207,0.479,0.212,0.125,0.089,0.4,0.14,0,0,0.532,0,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,buddhist-teachings-on-forgiveness,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,Low,false,,0.173,0.134,0.307,0.175,0.056,0.059,0.4,0.064,0,0.064,0.34,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,metta-meditation-script,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/metta-meditation-script/,Low,false,,0.171,0.186,0.396,0.198,0.122,0.057,0.4,0.245,0,0.117,0.445,0,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,buddhism-for-beginners-simple-guide,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,Self,true,Beginner Buddhism,1,1,1,1,1,1,1,1,1,1,1,1,52,0,true,true,false,false
buddhism-for-beginners-simple-guide,how-to-meditate-for-anxiety,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,Low,false,,0.097,0.215,0.427,0.186,0.086,0.242,1,0.309,0,0,0.433,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,loving-kindness-meditation-beginners,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,Low,false,,0.241,0.194,0.342,0.201,0.057,0.248,1,0.36,0,0.043,0.32,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,eightfold-path-explained-daily-life,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/eightfold-path-explained-daily-life/,Low,false,,0.295,0.256,0.512,0.229,0.082,0.262,1,0.409,0,0.221,0.547,0.002,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,mindfulness-morning-routine,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/mindfulness-morning-routine/,Low,false,,0.11,0.233,0.465,0.201,0.077,0.241,1,0.381,0,0.144,0.469,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,buddhist-teachings-on-impermanence,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/buddhist-teachings-on-impermanence/,Low,false,,0.271,0.177,0.347,0.2,0.07,0.27,1,0.063,0,0.049,0.422,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,walking-meditation-step-by-step,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/walking-meditation-step-by-step/,Low,false,,0.208,0.211,0.424,0.188,0.054,0.272,1,0.271,0,0.022,0.441,0.002,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,buddhist-approach-to-anger,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/buddhist-approach-to-anger/,Low,false,,0.123,0.169,0.287,0.182,0.093,0.256,1,0.193,0,0.076,0.271,0.001,0,0,false,false,false,false
buddhism-for-beginners-simple-guide,mindfulness-for-better-sleep,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/mindfulness-for-better-sleep/,Low,false,,0.028,0.169,0.319,0.177,0.054,0.245,1,0.18,0,0.043,0.281,0.001,0,0,false,false,false,false
buddhism-for-beginners-simple-guide,how-to-practice-non-attachment,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/how-to-practice-non-attachment/,Low,false,,0.116,0.217,0.424,0.183,0.162,0.253,1,0.199,0,0.113,0.464,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,beginning-a-daily-mindfulness-practice,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/beginning-a-daily-mindfulness-practice/,Low,false,,0.237,0.263,0.528,0.198,0.162,0.258,1,0.366,0,0,0.529,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,compassion-as-a-daily-discipline,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/compassion-as-a-daily-discipline/,Low,false,,0.177,0.196,0.393,0.201,0.021,0.266,0.4,0.23,0,0.031,0.466,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,letting-go-without-giving-up,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/letting-go-without-giving-up/,Low,false,,0.051,0.18,0.376,0.181,0.064,0.221,0.4,0.122,0,0.144,0.469,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,three-ways-to-practice-patience,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/three-ways-to-practice-patience/,Low,false,,0.1,0.224,0.479,0.197,0.064,0.235,0.4,0.263,0,0.074,0.541,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,mindful-listening-in-everyday-life,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/mindful-listening-in-everyday-life/,Low,false,,0.017,0.214,0.443,0.198,0.106,0.246,0.4,0.174,0,0.191,0.454,0.001,0,0,true,false,false,false
buddhism-for-beginners-simple-guide,creating-a-peaceful-corner-at-home,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/creating-a-peaceful-corner-at-home/,Low,false,,0.152,0.203,0.364,0.165,0.196,0.25,1,0.222,0,0.154,0.363,0.001,0,0,true,false,false,false
how-to-meditate-for-anxiety,what-is-buddhism-beginner-guide,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,Low,false,,0.083,0.158,0.358,0.178,0.093,0.045,0.4,0.132,0,0,0.43,0,0,0,true,false,false,false
how-to-meditate-for-anxiety,four-noble-truths-explained-simply,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/four-noble-truths-explained-simply/,Low,false,,0,0.123,0.284,0.157,0.017,0.036,0.4,0.14,0,0,0.336,0,0,0,true,false,false,false
