URL,intro cluster,conclusion cluster,generic intro?,generic conclusion?,action,final state
https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,88ff90ceb207,88012074c690,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,88ff90ceb207,88012074c690,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,88ff90ceb207,88012074c690,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,88ff90ceb207,b1d48c4e3a9d,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,88ff90ceb207,b1d48c4e3a9d,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,88ff90ceb207,b1d48c4e3a9d,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/renewal/begin-again-without-shame/,50edf1d02f0e,b1d48c4e3a9d,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,88ff90ceb207,b1d48c4e3a9d,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,88ff90ceb207,b1d48c4e3a9d,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,88ff90ceb207,b1d48c4e3a9d,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/renewal/evening-release-reflection/,e794ce430828,b1d48c4e3a9d,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,54c513e18e4f,b1d48c4e3a9d,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,88ff90ceb207,b1d48c4e3a9d,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,88ff90ceb207,b1d48c4e3a9d,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,543459e69f21,b1d48c4e3a9d,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,88ff90ceb207,b1d48c4e3a9d,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,88ff90ceb207,b1d48c4e3a9d,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,88ff90ceb207,b1d48c4e3a9d,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,88ff90ceb207,8fd44b3ba81b,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,88ff90ceb207,8fd44b3ba81b,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,9dff05a946fe,8fd44b3ba81b,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,d3b751288168,8fd44b3ba81b,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,e0d97a9cb615,8fd44b3ba81b,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,88ff90ceb207,8fd44b3ba81b,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,88ff90ceb207,8fd44b3ba81b,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,9ad0cf1450fe,8fd44b3ba81b,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,88ff90ceb207,8fd44b3ba81b,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,00f30e6e4445,8fd44b3ba81b,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,88ff90ceb207,8fd44b3ba81b,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,88ff90ceb207,8fd44b3ba81b,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,7f69ed7a4eca,8fd44b3ba81b,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,88ff90ceb207,8fd44b3ba81b,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,88ff90ceb207,8fd44b3ba81b,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,88ff90ceb207,8fd44b3ba81b,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,80b4ec67b55b,8fd44b3ba81b,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,88ff90ceb207,8fd44b3ba81b,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/wisdom/wise-silence/,dfa65231e480,8fd44b3ba81b,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
