URL,before indexability,after branch indexability,before sitemap,after sitemap,before canonical,after canonical,decision,protection tier,reason
https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,true,false,true,false,https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,NOINDEX_USER_PERMALINK,SEO_P3_LIMITED,"Authored reflection retained for users, but Phase 2 found weak independent purpose and dominant template dependence."
https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,false,false,false,false,https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,NOINDEX_USER_PERMALINK,SEO_P3_LIMITED,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.
https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,true,false,true,false,https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,NOINDEX_USER_PERMALINK,SEO_P3_LIMITED,"Authored reflection retained for users, but Phase 2 found weak independent purpose and dominant template dependence."
https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,false,false,false,false,https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,NOINDEX_USER_PERMALINK,SEO_P2_EMERGING,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.
https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,false,false,false,false,https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,NOINDEX_USER_PERMALINK,SEO_P3_LIMITED,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.
https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,true,false,true,false,https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,NOINDEX_USER_PERMALINK,SEO_P3_LIMITED,"Authored reflection retained for users, but Phase 2 found weak independent purpose and dominant template dependence."
https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,false,false,false,false,https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,NOINDEX_USER_PERMALINK,SEO_P3_LIMITED,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.
https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,false,false,false,false,https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,NOINDEX_USER_PERMALINK,SEO_P3_LIMITED,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.
https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,false,false,false,false,https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,NOINDEX_USER_PERMALINK,SEO_P2_EMERGING,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.
https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,true,false,true,false,https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,NOINDEX_USER_PERMALINK,SEO_P3_LIMITED,"Authored reflection retained for users, but Phase 2 found weak independent purpose and dominant template dependence."
https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,false,false,false,false,https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,NOINDEX_USER_PERMALINK,SEO_P3_LIMITED,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.
https://echobuddha.com/quotes/wisdom/wise-silence/,true,false,true,false,https://echobuddha.com/quotes/wisdom/wise-silence/,https://echobuddha.com/quotes/wisdom/wise-silence/,NOINDEX_USER_PERMALINK,SEO_P3_LIMITED,"Authored reflection retained for users, but Phase 2 found weak independent purpose and dominant template dependence."
