URL,URL ID,page family,topic,Phase 2 score,Phase 3 protection tier,Google index state,Google canonical,visible query ownership,latest clicks,latest impressions,momentum,content-overlap cluster,user-intent relation,current role,Phase 4 decision,survivor URL,decision confidence,redirect type,Search-risk level,content-migration status,internal-link migration status,sitemap action,canonical action,implementation status,evidence,reviewer notes
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,url_75cbba73f6dbda96,QUOTE_STORY,Mindfulness,NOT_APPLICABLE,SEO_P3_LIMITED,PASS: Submitted and indexed,https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NONE_RECORDED,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; PASS: Submitted and indexed; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,url_92195e2d0ac9b763,QUOTE_STORY,Mindfulness,43,SEO_P3_LIMITED,PASS: Submitted and indexed,https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,OWNER:https://echobuddha.com/quotes/ | ND-0004 | ND-0013 | ND-0039 | ND-0067 | ND-0109 | ND-0111 | ND-0114 | ND-0115 | ND-0145 | ND-0180 | ND-0365 | ND-0384 | ND-0457 | ND-0477 | ND-0501 | ND-0527 | ND-0543 | ND-0610 | ND-0646 | ND-0674 | ND-0683 | ND-0695 | ND-0710 | ND-0714,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; PASS: Submitted and indexed; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,url_f4a2fe615ef2931b,QUOTE_STORY,Mindfulness,43,SEO_P3_LIMITED,PASS: Submitted and indexed,https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,OWNER:https://echobuddha.com/quotes/ | ND-0052 | ND-0060 | ND-0065 | ND-0067 | ND-0119 | ND-0124 | ND-0125 | ND-0131 | ND-0195 | ND-0215 | ND-0763 | ND-0768 | ND-0792 | ND-0813 | ND-0814 | ND-0826 | ND-0842 | ND-0843 | ND-0849 | ND-0860 | ND-0864 | ND-0866 | ND-0872 | ND-0873,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; PASS: Submitted and indexed; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,url_45b2a6d90d2f756e,QUOTE_STORY,Mindfulness,NOT_APPLICABLE,SEO_P3_LIMITED,NEUTRAL: Excluded by ‘noindex’ tag,https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NONE_RECORDED,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; NEUTRAL: Excluded by ‘noindex’ tag; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,url_86f42341cbd14f17,QUOTE_STORY,Mindfulness,NOT_APPLICABLE,SEO_P3_LIMITED,NEUTRAL: Excluded by ‘noindex’ tag,https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NONE_RECORDED,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; NEUTRAL: Excluded by ‘noindex’ tag; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,url_a758825f86692757,QUOTE_STORY,Compassion,NOT_APPLICABLE,SEO_P3_LIMITED,NEUTRAL: Excluded by ‘noindex’ tag,https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NONE_RECORDED,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; NEUTRAL: Excluded by ‘noindex’ tag; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,url_4f4f5b5e89ae952a,QUOTE_STORY,Compassion,NOT_APPLICABLE,SEO_P3_LIMITED,PASS: Submitted and indexed,https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NONE_RECORDED,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; PASS: Submitted and indexed; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,url_c1d1a3e94bec2296,QUOTE_STORY,Compassion,NOT_APPLICABLE,SEO_P3_LIMITED,PASS: Submitted and indexed,https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NONE_RECORDED,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; PASS: Submitted and indexed; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,url_ac3b22fa45094d32,QUOTE_STORY,Compassion,NOT_APPLICABLE,SEO_P3_LIMITED,NEUTRAL: Excluded by ‘noindex’ tag,https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NONE_RECORDED,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; NEUTRAL: Excluded by ‘noindex’ tag; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,url_014bcbc46efb1932,QUOTE_STORY,Compassion,43,SEO_P3_LIMITED,PASS: Submitted and indexed,https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,OWNER:https://echobuddha.com/quotes/ | ND-0063 | ND-0072 | ND-0074 | ND-0120 | ND-0132 | ND-0135 | ND-0140 | ND-0149 | ND-0154 | ND-0171 | ND-0175 | ND-0177 | ND-0185 | ND-0289 | ND-0291 | ND-0309 | ND-0317 | ND-0337 | ND-0360 | ND-0366 | ND-0385 | ND-0421 | ND-0435 | ND-0441,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; PASS: Submitted and indexed; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/compassion/gentle-self-compassion/,url_732a0cb2c9e520e1,QUOTE_STORY,Compassion,43,SEO_P3_LIMITED,PASS: Submitted and indexed,https://echobuddha.com/quotes/compassion/gentle-self-compassion/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,OWNER:https://echobuddha.com/quotes/ | ND-0063 | ND-0068 | ND-0070 | ND-0122 | ND-0129 | ND-0133 | ND-0136 | ND-0143 | ND-0148 | ND-0164 | ND-0169 | ND-0173 | ND-0179 | ND-0281 | ND-0284 | ND-0293 | ND-0298 | ND-0308 | ND-0321 | ND-0345 | ND-0370 | ND-0403 | ND-0415 | ND-0422,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; PASS: Submitted and indexed; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/compassion/,url_aed01db6cded81ca,QUOTE_CATEGORY,Compassion,51,SEO_P1_HIGH,PASS: Submitted and indexed,https://echobuddha.com/quotes/compassion/,VISIBLE_PRIMARY_OWNER:9,1,22,GROWING,OWNER:https://echobuddha.com/quotes/,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,navigation/reference,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,HIGH,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P1_HIGH; PASS: Submitted and indexed; VISIBLE_PRIMARY_OWNER:9,Broad quote work explicitly deferred
https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,url_d5f38d531f9621ee,QUOTE_STORY,Compassion,43,SEO_P3_LIMITED,PASS: Submitted and indexed,https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,OWNER:https://echobuddha.com/quotes/ | ND-0068 | ND-0072 | ND-0078 | ND-0127 | ND-0138 | ND-0146 | ND-0152 | ND-0159 | ND-0161 | ND-0181 | ND-0183 | ND-0190 | ND-0200 | ND-0313 | ND-0318 | ND-0338 | ND-0342 | ND-0361 | ND-0368 | ND-0386 | ND-0390 | ND-0414 | ND-0454 | ND-0472,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; PASS: Submitted and indexed; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,url_73b48859fbeca8ea,QUOTE_STORY,Compassion,NOT_APPLICABLE,SEO_P3_LIMITED,PASS: Submitted and indexed,https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NONE_RECORDED,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; PASS: Submitted and indexed; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,url_6c716de0ec3d3214,QUOTE_STORY,Compassion,NOT_APPLICABLE,SEO_P2_EMERGING,NEUTRAL: Excluded by ‘noindex’ tag,https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,VISIBLE_PRIMARY_OWNER:2,0,4,INSUFFICIENT_VISIBLE_DATA,NONE_RECORDED,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,MODERATE,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P2_EMERGING; NEUTRAL: Excluded by ‘noindex’ tag; VISIBLE_PRIMARY_OWNER:2,Broad quote work explicitly deferred
https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,url_d5e6c196a15ef2d1,QUOTE_STORY,Compassion,NOT_APPLICABLE,SEO_P3_LIMITED,NEUTRAL: Excluded by ‘noindex’ tag,https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NONE_RECORDED,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; NEUTRAL: Excluded by ‘noindex’ tag; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,url_ecddea41b972ac27,QUOTE_STORY,Compassion,43,SEO_P3_LIMITED,PASS: Submitted and indexed,https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,OWNER:https://echobuddha.com/quotes/ | ND-0070 | ND-0074 | ND-0078 | ND-0123 | ND-0144 | ND-0150 | ND-0155 | ND-0162 | ND-0168 | ND-0184 | ND-0191 | ND-0198 | ND-0202 | ND-0328 | ND-0330 | ND-0346 | ND-0353 | ND-0371 | ND-0399 | ND-0406 | ND-0432 | ND-0446 | ND-0468 | ND-0484,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; PASS: Submitted and indexed; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,url_6f1ea63d0364252d,QUOTE_STORY,Compassion,NOT_APPLICABLE,SEO_P3_LIMITED,NEUTRAL: Excluded by ‘noindex’ tag,https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NONE_RECORDED,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; NEUTRAL: Excluded by ‘noindex’ tag; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,url_94832facff24f44d,QUOTE_STORY,Compassion,NOT_APPLICABLE,SEO_P3_LIMITED,NEUTRAL: Excluded by ‘noindex’ tag,https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NONE_RECORDED,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; NEUTRAL: Excluded by ‘noindex’ tag; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,url_43144e74a986f4a7,QUOTE_STORY,Compassion,NOT_APPLICABLE,SEO_P3_LIMITED,NEUTRAL: Excluded by ‘noindex’ tag,https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NONE_RECORDED,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; NEUTRAL: Excluded by ‘noindex’ tag; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,url_0abbafb8b0b63d29,QUOTE_STORY,Compassion,NOT_APPLICABLE,SEO_P3_LIMITED,NEUTRAL: Excluded by ‘noindex’ tag,https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NONE_RECORDED,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; NEUTRAL: Excluded by ‘noindex’ tag; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,url_7c2b5033de7bf636,QUOTE_STORY,Compassion,NOT_APPLICABLE,SEO_P3_LIMITED,NEUTRAL: Excluded by ‘noindex’ tag,https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NONE_RECORDED,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; NEUTRAL: Excluded by ‘noindex’ tag; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,url_0e9deafe1a8c059b,QUOTE_STORY,Impermanence,NOT_APPLICABLE,SEO_P3_LIMITED,PASS: Submitted and indexed,https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NONE_RECORDED,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; PASS: Submitted and indexed; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,url_d2f37306bb0090aa,QUOTE_STORY,Impermanence,NOT_APPLICABLE,SEO_P3_LIMITED,PASS: Submitted and indexed,https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NONE_RECORDED,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; PASS: Submitted and indexed; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,url_e81b8662ae208abd,QUOTE_STORY,Impermanence,44,SEO_P2_EMERGING,PASS: Submitted and indexed,https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,VISIBLE_PRIMARY_OWNER:1,0,7,INSUFFICIENT_VISIBLE_DATA,OWNER:https://echobuddha.com/quotes/ | ND-0077 | ND-0141 | ND-0166 | ND-0176 | ND-0179 | ND-0185 | ND-0186 | ND-0192 | ND-0200 | ND-0202 | ND-0206 | ND-0207 | ND-0212 | ND-0377 | ND-0378 | ND-0397 | ND-0400 | ND-0407 | ND-0425 | ND-0456 | ND-0495 | ND-0498 | ND-0570 | ND-0571,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,MODERATE,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P2_EMERGING; PASS: Submitted and indexed; VISIBLE_PRIMARY_OWNER:1,Broad quote work explicitly deferred
https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,url_f82170873435d519,QUOTE_STORY,Impermanence,NOT_APPLICABLE,SEO_P3_LIMITED,NEUTRAL: Excluded by ‘noindex’ tag,https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NONE_RECORDED,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; NEUTRAL: Excluded by ‘noindex’ tag; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,url_f2a9ae2a42893082,QUOTE_STORY,Impermanence,NOT_APPLICABLE,SEO_P2_EMERGING,NEUTRAL: Excluded by ‘noindex’ tag,https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NONE_RECORDED,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,MODERATE,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P2_EMERGING; NEUTRAL: Excluded by ‘noindex’ tag; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,url_882350be23869d25,QUOTE_STORY,Impermanence,NOT_APPLICABLE,SEO_P3_LIMITED,NEUTRAL: Excluded by ‘noindex’ tag,https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NONE_RECORDED,NO_DESTRUCTIVE_EQUIVALENCE_CLAIM,quote/reflection,DEFER_TO_PHASE_5_QUOTES,,HIGH_FOR_NON_DESTRUCTIVE_DECISION,NONE,LOW,NOT_APPLICABLE,NO_REDIRECTING_DESTINATION_LINKS_RENDERED,PRESERVE_EXISTING_POLICY,PRESERVE,DEFERRED_TO_PHASE_5,SEO_P3_LIMITED; NEUTRAL: Excluded by ‘noindex’ tag; NO_VISIBLE_QUERY_DATA,Broad quote work explicitly deferred
