URL,before state,after branch state,Phase 4 decision,inventory effect,sitemap state,evidence
https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,NEUTRAL: Excluded by ‘noindex’ tag,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/patience/patience-softens-the-wait/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,NEUTRAL: Excluded by ‘noindex’ tag,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,NEUTRAL: Excluded by ‘noindex’ tag,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,NEUTRAL: Excluded by ‘noindex’ tag,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,NEUTRAL: Excluded by ‘noindex’ tag,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,NEUTRAL: Excluded by ‘noindex’ tag,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,NEUTRAL: Excluded by ‘noindex’ tag,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/practice/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,NEUTRAL: Excluded by ‘noindex’ tag,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,NEUTRAL: Excluded by ‘noindex’ tag,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/renewal/begin-again-without-shame/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,NEUTRAL: Excluded by ‘noindex’ tag,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/renewal/evening-release-reflection/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,NEUTRAL: Excluded by ‘noindex’ tag,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/renewal/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,NEUTRAL: Excluded by ‘noindex’ tag,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,NEUTRAL: Excluded by ‘noindex’ tag,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/wisdom/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,NEUTRAL: Excluded by ‘noindex’ tag,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,NEUTRAL: Excluded by ‘noindex’ tag,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,NEUTRAL: Excluded by ‘noindex’ tag,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,NEUTRAL: Excluded by ‘noindex’ tag,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/quotes/wisdom/wise-silence/,PASS: Submitted and indexed,UNCHANGED,DEFER_TO_PHASE_5_QUOTES,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/search/,NEUTRAL: Excluded by ‘noindex’ tag,UNCHANGED,NOINDEX_RETAIN_FOR_USERS,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/start-here/,PASS: Submitted and indexed,UNCHANGED,RETAIN,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/terms-of-use/,PASS: Submitted and indexed,UNCHANGED,RETAIN,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/tools/,PASS: Submitted and indexed,UNCHANGED,RETAIN,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/sitemap.xml/,NEUTRAL: URL is unknown to Google,UNCHANGED,HOLD,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/robots.txt/,NEUTRAL: URL is unknown to Google,UNCHANGED,HOLD,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/ads.txt/,NEUTRAL: URL is unknown to Google,UNCHANGED,HOLD,NONE,PRESERVED_PER_EXISTING_POLICY,Registry and build policy
https://echobuddha.com/terms-and-conditions/,LEGACY_404,301_PERMANENT_REDIRECT_SOURCE,TECHNICAL_REDIRECT,LEGACY_RECOVERY_ROUTE_ADDED_NO_CANONICAL_PAGE,NOT_PRESENT,GSC exception + git rename history + exact legal target
