URL,Phase 3 reconciled index state,Pre-edit actual state,Post-edit state,Sitemap state,Canonical state,Unexpected change?,Reason,Validation
https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/patience/family-kindness-and-patience/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/patience/family-kindness-and-patience/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/patience/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/patience/,No,No Phase 5 page change,PASS
https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/patience/patience-softens-the-wait/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/patience/patience-softens-the-wait/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/practice/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/practice/,No,No Phase 5 page change,PASS
https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/renewal/begin-again-without-shame/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/renewal/begin-again-without-shame/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/renewal/evening-release-reflection/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/renewal/evening-release-reflection/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/renewal/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/renewal/,No,No Phase 5 page change,PASS
https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/wisdom/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/wisdom/,No,No Phase 5 page change,PASS
https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/wisdom/wise-silence/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/wisdom/wise-silence/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/search/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/search/,No,No Phase 5 page change,PASS
https://echobuddha.com/start-here/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/start-here/,No,No Phase 5 page change,PASS
https://echobuddha.com/terms-of-use/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/terms-of-use/,No,No Phase 5 page change,PASS
https://echobuddha.com/tools/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/tools/,No,No Phase 5 page change,PASS
