URL,Page family,Topic cluster,Page role,Primary owner,Current index state,Phase 4 quality state,Repeated introduction risk,Heading-sequence risk,Transition risk,Practice-scaffold risk,FAQ risk,Conclusion risk,Portable example risk,Cross-family structural risk,Generic filler risk,Protected repetition present?,Total template-risk score,Risk classification,Validation,Human review required?,Evidence,Recommended action
https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,learn detail,Sangha,SUPPORTING_EXPLANATION,https://echobuddha.com/articles/what-is-sangha-buddhist-community/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,3,3,0,0,0,3,1,Yes,10,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 4; practice terms 0; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,learn detail,Buddhist Foundations,SUPPORTING_EXPLANATION,https://echobuddha.com/learn/buddhism-101/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,3,3,0,0,0,2,2,Yes,10,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 11; practice terms 2; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 22.7%,Protect; no edit required
https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,learn detail,Noble Eightfold Path,SUPPORTING_EXPLANATION,https://echobuddha.com/learn/eightfold-path/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,0,3,0,0,0,2,0,Yes,5,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 0; practice terms 1; closest cross-family https://echobuddha.com/meditation/meditation-posture-for-beginners/ 23.1%,Protect; no edit required
https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,learn detail,Beginner Buddhism,BEGINNER_FOUNDATION,https://echobuddha.com/learn/buddhism-for-beginners/,indexable,REMEDIATED_VALIDATED,0,0,0,3,0,0,2,3,0,Yes,8,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 0; practice terms 0; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 27.8%,Protect; no edit required
https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,learn detail,Impermanence,PRIMARY_PILLAR,https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,indexable,REMEDIATED_VALIDATED,0,0,1,3,0,0,2,3,0,Yes,9,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 2; practice terms 4; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 27.8%,Protect; no edit required
https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,learn detail,Karma,PRIMARY_PILLAR,https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,indexable,REMEDIATED_VALIDATED,0,0,0,3,0,0,2,3,0,Yes,8,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 1; practice terms 1; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 27.8%,Protect; no edit required
https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,learn detail,Mindfulness,PRIMARY_PILLAR,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,4,3,0,0,2,3,1,Yes,13,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 5; practice terms 4; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,learn detail,Buddhist Foundations,BEGINNER_FOUNDATION,https://echobuddha.com/learn/buddhism-101/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,3,3,0,0,0,3,0,Yes,9,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 5; practice terms 3; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/learn/buddhism-for-beginners/,learn hub,Beginner Buddhism,PRIMARY_PILLAR,https://echobuddha.com/learn/buddhism-for-beginners/,indexable,REMEDIATED_VALIDATED,0,0,2,3,10,0,0,0,0,Yes,15,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 4; practice terms 3; closest cross-family N/A 0.0%,Protect; no edit required
https://echobuddha.com/learn/buddhist-dictionary/anatta/,learn detail,Buddhist Dictionary,DICTIONARY_DEFINITION,https://echobuddha.com/learn/buddhist-dictionary/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,8,2,3,0,0,0,3,0,Yes,16,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 10; transition hits 2; practice terms 2; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/learn/buddhist-dictionary/anicca/,learn detail,Impermanence,DICTIONARY_DEFINITION,https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,8,2,3,0,0,0,3,0,Yes,16,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 10; transition hits 2; practice terms 2; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/learn/buddhist-dictionary/compassion/,learn detail,Compassion,DICTIONARY_DEFINITION,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,8,2,3,0,0,0,3,1,Yes,17,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 10; transition hits 2; practice terms 1; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/learn/buddhist-dictionary/dhamma/,learn detail,Dhamma / Dharma,PRIMARY_PILLAR,https://echobuddha.com/learn/buddhist-dictionary/dhamma/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,2,3,0,0,0,3,0,Yes,8,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 3; practice terms 3; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 27.8%,Protect; no edit required
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,learn detail,Four Noble Truths,DICTIONARY_DEFINITION,https://echobuddha.com/learn/four-noble-truths/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,8,1,3,0,0,0,3,1,Yes,16,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 10; transition hits 1; practice terms 1; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/learn/buddhist-dictionary/,learn hub,Buddhist Dictionary,HUB,https://echobuddha.com/learn/buddhist-dictionary/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,0,0,0,0,0,0,0,No,0,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 0; practice terms 0; closest cross-family N/A 0.0%,Protect; no edit required
https://echobuddha.com/learn/buddhist-dictionary/karma/,learn detail,Karma,DICTIONARY_DEFINITION,https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,8,1,3,0,0,0,3,0,Yes,15,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 10; transition hits 1; practice terms 0; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/learn/buddhist-dictionary/karuna/,learn detail,Compassion,DICTIONARY_DEFINITION,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,8,1,3,0,0,0,3,0,Yes,15,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 10; transition hits 1; practice terms 0; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/learn/buddhist-dictionary/metta/,learn detail,Loving-Kindness / Metta,PRIMARY_PILLAR,https://echobuddha.com/learn/buddhist-dictionary/metta/,indexable,REMEDIATED_VALIDATED,0,0,1,3,0,0,0,3,0,Yes,7,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 1; practice terms 3; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 27.8%,Protect; no edit required
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,learn detail,Mindfulness,DICTIONARY_DEFINITION,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,8,5,3,0,2,0,3,0,Yes,21,MODERATE,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 10; transition hits 4; practice terms 4; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Review only if pattern is substantively portable
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,learn detail,Buddhist Dictionary,DICTIONARY_DEFINITION,https://echobuddha.com/learn/buddhist-dictionary/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,8,2,3,0,0,0,3,0,Yes,16,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 10; transition hits 2; practice terms 1; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,learn detail,Sutta Study,DICTIONARY_DEFINITION,https://echobuddha.com/learn/sutta-for-daily-life/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,2,3,0,0,0,2,0,Yes,7,LOW,PRE_EDIT_BASELINE_CAPTURED,Yes,intro cluster 1; heading cluster 2; transition hits 2; practice terms 1; closest cross-family https://echobuddha.com/meditation/meditation-posture-for-beginners/ 23.1%,Protect; no edit required
https://echobuddha.com/learn/buddhist-dictionary/sangha/,learn detail,Sangha,DICTIONARY_DEFINITION,https://echobuddha.com/articles/what-is-sangha-buddhist-community/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,8,1,3,0,0,0,3,0,Yes,15,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 10; transition hits 1; practice terms 1; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/learn/buddhist-dictionary/sati/,learn detail,Mindfulness,DICTIONARY_DEFINITION,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,8,3,3,0,0,0,3,0,Yes,17,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 10; transition hits 3; practice terms 3; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/learn/buddhist-dictionary/sutta/,learn detail,Sutta Study,DICTIONARY_DEFINITION,https://echobuddha.com/learn/sutta-for-daily-life/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,1,3,0,0,0,2,0,Yes,6,LOW,PRE_EDIT_BASELINE_CAPTURED,Yes,intro cluster 1; heading cluster 2; transition hits 1; practice terms 0; closest cross-family https://echobuddha.com/meditation/meditation-posture-for-beginners/ 23.1%,Protect; no edit required
https://echobuddha.com/learn/buddhist-resources/,learn hub,Learn Navigation,HUB,https://echobuddha.com/learn/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,0,3,0,0,0,0,0,Yes,3,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 0; practice terms 0; closest cross-family N/A 0.0%,Protect; no edit required
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,learn detail,Dhammapada,SOURCE_STUDY,https://echobuddha.com/learn/dhammapada-reflections/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,5,3,3,0,2,0,3,0,Yes,16,LOW,PRE_EDIT_BASELINE_CAPTURED,Yes,intro cluster 1; heading cluster 5; transition hits 3; practice terms 2; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,learn detail,Dhammapada,SOURCE_STUDY,https://echobuddha.com/learn/dhammapada-reflections/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,5,1,3,0,0,0,3,0,Yes,12,LOW,PRE_EDIT_BASELINE_CAPTURED,Yes,intro cluster 1; heading cluster 5; transition hits 1; practice terms 0; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,learn detail,Dhammapada,SOURCE_STUDY,https://echobuddha.com/learn/dhammapada-reflections/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,5,0,3,0,2,0,3,0,Yes,13,LOW,PRE_EDIT_BASELINE_CAPTURED,Yes,intro cluster 1; heading cluster 5; transition hits 0; practice terms 2; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/learn/dhammapada-reflections/,learn hub,Dhammapada,HUB,https://echobuddha.com/learn/dhammapada-reflections/,indexable,NO_CHANGE_REQUIRED_VALIDATED,0,0,1,0,0,2,0,0,0,Yes,3,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 1; practice terms 0; closest cross-family N/A 0.0%,Protect; no edit required
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,learn detail,Dhammapada,SOURCE_STUDY,https://echobuddha.com/learn/dhammapada-reflections/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,5,0,3,0,0,0,3,1,Yes,12,LOW,PRE_EDIT_BASELINE_CAPTURED,Yes,intro cluster 1; heading cluster 5; transition hits 0; practice terms 3; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,learn detail,Dhammapada,SOURCE_STUDY,https://echobuddha.com/learn/dhammapada-reflections/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,5,1,3,0,0,0,3,0,Yes,12,LOW,PRE_EDIT_BASELINE_CAPTURED,Yes,intro cluster 1; heading cluster 5; transition hits 1; practice terms 0; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/learn/eightfold-path/,learn hub,Noble Eightfold Path,PRIMARY_PILLAR,https://echobuddha.com/learn/eightfold-path/,indexable,REMEDIATED_VALIDATED,0,0,0,3,0,0,0,1,0,Yes,4,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 1; practice terms 1; closest cross-family https://echobuddha.com/articles/category/buddhist-wisdom/ 9.4%,Protect; no edit required
https://echobuddha.com/learn/four-noble-truths/,learn hub,Four Noble Truths,PRIMARY_PILLAR,https://echobuddha.com/learn/four-noble-truths/,indexable,REMEDIATED_VALIDATED,0,0,0,3,0,0,2,1,0,Yes,6,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 1; practice terms 1; closest cross-family https://echobuddha.com/articles/category/buddhist-wisdom/ 9.4%,Protect; no edit required
https://echobuddha.com/learn/,hub/utility,Learn Navigation,HUB,https://echobuddha.com/learn/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,0,3,0,0,0,0,0,Yes,3,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 1; practice terms 1; closest cross-family https://echobuddha.com/ 2.5%,Protect; no edit required
https://echobuddha.com/learn/questions-about-buddhism/,learn hub,Learn Navigation,HUB,https://echobuddha.com/learn/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,1,0,10,0,0,0,0,No,11,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 0; transition hits 3; practice terms 2; closest cross-family N/A 0.0%,Protect; no edit required
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,learn detail,Patience,SOURCE_STUDY,https://echobuddha.com/articles/three-ways-to-practice-patience/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,5,1,3,0,0,2,3,0,Yes,14,LOW,PRE_EDIT_BASELINE_CAPTURED,Yes,intro cluster 1; heading cluster 4; transition hits 1; practice terms 0; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,learn detail,Four Noble Truths,SOURCE_STUDY,https://echobuddha.com/learn/four-noble-truths/,indexable,REMEDIATED_VALIDATED,0,0,1,3,0,0,0,1,0,Yes,5,LOW,PRE_EDIT_BASELINE_CAPTURED,Yes,intro cluster 1; heading cluster 1; transition hits 1; practice terms 0; closest cross-family https://echobuddha.com/meditation/10-minute-meditation-practice/ 13.3%,Protect; no edit required
https://echobuddha.com/learn/sutta-for-daily-life/,learn hub,Sutta Study,HUB,https://echobuddha.com/learn/sutta-for-daily-life/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,2,0,0,0,0,0,0,Yes,2,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 2; practice terms 1; closest cross-family N/A 0.0%,Protect; no edit required
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,learn detail,Sutta Study,SOURCE_STUDY,https://echobuddha.com/learn/sutta-for-daily-life/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,5,1,3,0,0,0,3,0,Yes,12,LOW,PRE_EDIT_BASELINE_CAPTURED,Yes,intro cluster 1; heading cluster 4; transition hits 1; practice terms 0; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,learn detail,Noble Eightfold Path,SOURCE_STUDY,https://echobuddha.com/learn/eightfold-path/,indexable,REMEDIATED_VALIDATED,0,0,1,3,0,0,2,1,0,Yes,7,LOW,PRE_EDIT_BASELINE_CAPTURED,Yes,intro cluster 1; heading cluster 1; transition hits 1; practice terms 1; closest cross-family https://echobuddha.com/meditation/10-minute-meditation-practice/ 13.3%,Protect; no edit required
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,learn detail,Loving-Kindness / Metta,SOURCE_STUDY,https://echobuddha.com/learn/buddhist-dictionary/metta/,indexable,REMEDIATED_VALIDATED,0,0,1,3,0,0,2,3,0,Yes,9,LOW,PRE_EDIT_BASELINE_CAPTURED,Yes,intro cluster 1; heading cluster 1; transition hits 1; practice terms 1; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 29.4%,Protect; no edit required
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,learn detail,Breath / Mindfulness of Breathing,SOURCE_STUDY,https://echobuddha.com/articles/mindfulness-of-breathing-guide/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,5,1,3,0,0,0,3,0,Yes,12,LOW,PRE_EDIT_BASELINE_CAPTURED,Yes,intro cluster 1; heading cluster 4; transition hits 1; practice terms 3; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,learn detail,Right Speech,SOURCE_STUDY,https://echobuddha.com/articles/right-speech-buddhism/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,5,2,3,0,0,2,3,0,Yes,15,LOW,PRE_EDIT_BASELINE_CAPTURED,Yes,intro cluster 1; heading cluster 4; transition hits 2; practice terms 1; closest cross-family https://echobuddha.com/meditation/5-minute-meditation-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/meditation-guide/,other,Meditation,PRACTICE_GUIDE,https://echobuddha.com/meditation/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,3,10,10,0,0,0,3,Yes,26,MODERATE,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 11; practice terms 7; closest cross-family https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/ 3.6%,Review only if pattern is substantively portable
https://echobuddha.com/meditation-safety/,trust/policy,Trust / Policy,TRUST_POLICY,https://echobuddha.com/about/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,0,3,0,0,0,0,0,Yes,3,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 1; practice terms 3; closest cross-family N/A 0.0%,Protect; no edit required
https://echobuddha.com/meditation/10-minute-meditation-practice/,meditation detail,Meditation,PRACTICE_GUIDE,https://echobuddha.com/meditation/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,1,3,0,0,0,2,0,Yes,6,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 2; practice terms 3; closest cross-family https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/ 15.4%,Protect; no edit required
https://echobuddha.com/meditation/5-minute-meditation-practice/,meditation detail,Meditation,PRACTICE_GUIDE,https://echobuddha.com/meditation/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,3,3,0,0,0,3,0,Yes,9,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 4; practice terms 4; closest cross-family https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/ 31.3%,Protect; no edit required
https://echobuddha.com/meditation/breathing-meditation/,meditation detail,Breath / Mindfulness of Breathing,PRACTICE_GUIDE,https://echobuddha.com/articles/mindfulness-of-breathing-guide/,indexable,REMEDIATED_VALIDATED,0,0,2,7,0,0,0,3,1,Yes,13,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 4; practice terms 6; closest cross-family https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/ 27.8%,Protect; no edit required
https://echobuddha.com/meditation/,hub/utility,Meditation,HUB,https://echobuddha.com/meditation/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,0,3,0,0,0,0,0,Yes,3,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 5; practice terms 2; closest cross-family https://echobuddha.com/meditation/10-minute-meditation-practice/ 6.3%,Protect; no edit required
https://echobuddha.com/meditation/loving-kindness-meditation/,meditation detail,Loving-Kindness / Metta,PRACTICE_GUIDE,https://echobuddha.com/learn/buddhist-dictionary/metta/,indexable,REMEDIATED_VALIDATED,0,0,1,3,0,0,2,3,1,Yes,10,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 2; practice terms 3; closest cross-family https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/ 27.8%,Protect; no edit required
https://echobuddha.com/meditation/meditation-for-beginners/,meditation detail,Meditation,PRACTICE_GUIDE,https://echobuddha.com/meditation/,indexable,NO_CHANGE_REQUIRED_VALIDATED,0,0,3,3,0,0,0,3,1,Yes,10,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 4; practice terms 3; closest cross-family https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/ 29.4%,Protect; no edit required
https://echobuddha.com/meditation/meditation-posture-for-beginners/,meditation detail,Meditation,PRACTICE_GUIDE,https://echobuddha.com/meditation/,indexable,NO_CHANGE_REQUIRED_VALIDATED,0,0,1,3,0,0,0,2,1,Yes,7,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 2; practice terms 4; closest cross-family https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/ 23.1%,Protect; no edit required
https://echobuddha.com/meditation/mindfulness-in-daily-life/,meditation detail,Mindfulness,PRACTICE_GUIDE,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,5,3,0,0,0,3,2,Yes,13,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 6; practice terms 3; closest cross-family https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/ 29.4%,Protect; no edit required
https://echobuddha.com/meditation/walking-meditation/,meditation detail,Walking Meditation,PRACTICE_GUIDE,https://echobuddha.com/meditation/walking-meditation/,indexable,REMEDIATED_VALIDATED,0,0,3,3,0,0,2,3,1,Yes,12,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 5; practice terms 4; closest cross-family https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/ 27.8%,Protect; no edit required
https://echobuddha.com/meditation/when-meditation-feels-hard/,meditation detail,Meditation,PRACTICE_GUIDE,https://echobuddha.com/meditation/,indexable,REMEDIATED_VALIDATED,0,0,1,3,0,0,0,1,2,Yes,7,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 3; practice terms 4; closest cross-family https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/ 13.3%,Protect; no edit required
https://echobuddha.com/mindful-living/,hub/utility,Mindful Living,HUB,https://echobuddha.com/mindful-living/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,0,3,10,0,0,0,0,Yes,13,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 4; practice terms 4; closest cross-family https://echobuddha.com/authors/echo-buddha-editorial/ 15.0%,Protect; no edit required
https://echobuddha.com/privacy-policy/,trust/policy,Trust / Policy,TRUST_POLICY,https://echobuddha.com/about/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,0,0,0,0,0,0,0,Yes,0,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 0; practice terms 0; closest cross-family N/A 0.0%,Protect; no edit required
https://echobuddha.com/quote-attribution-policy/,trust/policy,Trust / Policy,TRUST_POLICY,https://echobuddha.com/about/,indexable,NOT_SELECTED_FOR_PHASE4_PRIORITY_QUEUE,0,0,0,0,0,0,0,0,0,Yes,0,LOW,PRE_EDIT_BASELINE_CAPTURED,No,intro cluster 1; heading cluster 1; transition hits 0; practice terms 1; closest cross-family N/A 0.0%,Protect; no edit required
