URL,family,Search protection,shortest path from homepage,shortest path from relevant hub,internal inlinks,orphan?,UX assessment,remediation
https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,2,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,16,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,16,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/renewal/begin-again-without-shame/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,2,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,16,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,2,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,2,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/renewal/evening-release-reflection/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,2,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,2,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,3,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/renewal/,QUOTE_TOPIC,SEO_P2_EMERGING,2,1,29,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,2,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,2,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,3,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,5,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,2,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,40,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,2,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,2,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,2,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/wisdom/,QUOTE_TOPIC,SEO_P2_EMERGING,2,1,66,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,3,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,5,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,2,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,3,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,2,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,2,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,2,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,2,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,2,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,3,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,2,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,40,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,2,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,40,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/quotes/wisdom/wise-silence/,QUOTE_STORY_USER_ONLY,SEO_UNKNOWN_OR_USER_ONLY,2,1,3,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/search/,UTILITY_OR_LEGAL,SEO_UNKNOWN_OR_USER_ONLY,1,1,335,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/start-here/,UTILITY_OR_LEGAL,SEO_P2_EMERGING,1,1,335,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/terms-of-use/,UTILITY_OR_LEGAL,SEO_P2_EMERGING,1,1,335,NO,REASONABLE_DISCOVERABILITY,NONE
https://echobuddha.com/tools/,UTILITY_OR_LEGAL,SEO_P1_HIGH,1,1,335,NO,REASONABLE_DISCOVERABILITY,NONE
