URL,Page family,Forensic baseline indexable?,Current indexable?,Current robots,Forensic baseline sitemap?,Current sitemap?,Current canonical,Canonical matches route?,Index-state drift
https://echobuddha.com/quotes/patience/patience-softens-the-wait/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/patience/patience-softens-the-wait/,Yes,NONE
https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,Yes,NONE
https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,Yes,NONE
https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,Yes,NONE
https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,Yes,NONE
https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,Yes,NONE
https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,Yes,NONE
https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,Yes,NONE
https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,Yes,NONE
https://echobuddha.com/quotes/practice/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/practice/,Yes,NONE
https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,Yes,NONE
https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,Yes,NONE
https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,Yes,NONE
https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,Yes,NONE
https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,Yes,NONE
https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/renewal/begin-again-without-shame/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/renewal/begin-again-without-shame/,Yes,NONE
https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,Yes,NONE
https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,Yes,NONE
https://echobuddha.com/quotes/renewal/evening-release-reflection/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/renewal/evening-release-reflection/,Yes,NONE
https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,Yes,NONE
https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,Yes,NONE
https://echobuddha.com/quotes/renewal/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/renewal/,Yes,NONE
https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,Yes,NONE
https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,Yes,NONE
https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,Yes,NONE
https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,Yes,NONE
https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,Yes,NONE
https://echobuddha.com/quotes/wisdom/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/wisdom/,Yes,NONE
https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,Yes,NONE
https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,Yes,NONE
https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,Yes,NONE
https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,Yes,NONE
https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,Yes,NONE
https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,Yes,NONE
https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,Yes,NONE
https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,Yes,NONE
https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,Yes,NONE
https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/wisdom/wise-silence/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/wisdom/wise-silence/,Yes,NONE
https://echobuddha.com/search/,utility/navigation,No,No,"noindex, follow",No,No,https://echobuddha.com/search/,Yes,NONE
https://echobuddha.com/start-here/,utility/navigation,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/start-here/,Yes,NONE
https://echobuddha.com/terms-of-use/,trust/policy,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/terms-of-use/,Yes,NONE
https://echobuddha.com/tools/,utility/navigation,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/tools/,Yes,NONE
