URL,Page family,Current title,Current H1,Current rendered words,Forensic baseline rendered words,Rendered text changed?,Current schema types,Current rendered text SHA-256
https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,quotes,Original Awareness Reflection: Notice the habit before trying... | Echo Buddha,Original Awareness Reflection: Notice the habit before trying...,925,925,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,a86384db1dcae81bc581fd6435800c4b44d02c008eea097c89b0bf744a4520d9
https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,quotes,Buddhist Quote About Anger: One Breath Before Reply | Echo Buddha,Buddhist Quote About Anger: One Breath Before Reply,903,903,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,fb659522ecc9d1f378ee669e61105d707fb1021e45b84875e8fb9abd664490b7
https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,quotes,Original Awareness Reflection: Small acts of attention can... | Echo Buddha,Original Awareness Reflection: Small acts of attention can...,941,941,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,bae340bccf02d7d41407aa288f9cde6b56ed71a0695c4c2ee542e91b25b6f1dc
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,quotes,Original Awareness Reflection: The body often knows you... | Echo Buddha,Original Awareness Reflection: The body often knows you...,965,965,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,e8d57cc2abd4423d6d1688c651dadf660bd4df4ad60a1b1d4b590c4ac3c3309d
https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,quotes,Buddhist Quote for Overthinking: Thoughts Are Visitors | Echo Buddha,Buddhist Quote for Overthinking: Thoughts Are Visitors,921,921,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,791130ce36c041b69c37cb5c9ede6dca290d58246235fa7799c20303f2b40265
https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,quotes,Calm Mind Quote: Let Thoughts Pass Without Chasing Them | Echo Buddha,Calm Mind Quote: Let Thoughts Pass Without Chasing Them,936,936,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,a109faf3321c8036c8d3dd2402ad52c1a078d42e3acfecee7fa35448e7f2c0fb
https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,quotes,Original Awareness Reflection: What you can observe clearly... | Echo Buddha,Original Awareness Reflection: What you can observe clearly...,963,963,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,f8cb8c1314c3b8b4ccd1a769e05fafcdd6ad70078d5489fe7ae95086bd8c7003
https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,quotes,"Original Awareness Reflection: When the mind tightens, let... | Echo Buddha","Original Awareness Reflection: When the mind tightens, let...",932,932,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,db7ecdd5af2174624a0aef0d3531e239a4eb2d1840478ad14a405d65bce2514c
https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,quotes,Original Compassion Reflection: A gentle response can end... | Echo Buddha,Original Compassion Reflection: A gentle response can end...,922,922,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,e02d199c8f3f0e9cb63f8916d5389347f77a87ce45ac778a0db32d82cbae0d7e
https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,quotes,"Original Compassion Reflection: Before judging another life, remember... | Echo Buddha","Original Compassion Reflection: Before judging another life, remember...",939,939,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,d11fefbd7155fb186e126c7bf409c9a15f5c2f6b2c0e786717da86892a71346f
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,quotes,Original Compassion Reflection: Compassion asks what hurts before... | Echo Buddha,Original Compassion Reflection: Compassion asks what hurts before...,947,947,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,2438147d9a6d3c8e37447ad7a805cdeadd1c08cd18d05feb981ad42debe9e205
https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,quotes,Original Compassion Reflection: Compassion grows where judgment loosens... | Echo Buddha,Original Compassion Reflection: Compassion grows where judgment loosens...,882,882,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,5c7153c2afb660448b8041335f5dd6498666d4335b93aade0449fd75457c7618
https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,quotes,Compassion Buddhist Quote: Seeing Pain Behind Behavior | Echo Buddha,Compassion Buddhist Quote: Seeing Pain Behind Behavior,876,876,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,e42270b1054611bb6f5faecfea942460891af59c37ac71dcd34c36aa31789664
https://echobuddha.com/quotes/compassion/gentle-self-compassion/,quotes,Self Compassion Mindfulness Quote: Gentle Inner Speech | Echo Buddha,Self Compassion Mindfulness Quote: Gentle Inner Speech,874,874,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,e2c22d4e26427b7c75d3ae4a101ec83fa31218d3a90e53a887820cf1cd3675ce
https://echobuddha.com/quotes/compassion/,quotes,Original Compassion Quotes Inspired by Buddhist Practice | Echo Buddha,Original Compassion Quotes,618,618,No,CollectionPage | BreadcrumbList | ListItem,84624753a07081a0317206cff9565de629c65e0382da720e992eb5f2a42041d6
https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,quotes,Kindness Quote for Daily Life: A Quiet Practice | Echo Buddha,Kindness Quote for Daily Life: A Quiet Practice,885,885,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,2f94cdf2ec64ff38eba1b424234a29ff841eca0eb20b2d2937275715bdb41e00
https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,quotes,Original Compassion Reflection: Kindness does not need an... | Echo Buddha,Original Compassion Reflection: Kindness does not need an...,902,902,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,c4cd9c6108e5b8b58b7d9405a89e11225da96e2ccecd553c29499f84cb960523
https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,quotes,Original Compassion Reflection: Let kindness be the echo... | Echo Buddha,Original Compassion Reflection: Let kindness be the echo...,910,910,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,26f3b4a64951a3061ba7b8661ab175b9fd82c50506b24a09fc5f9f593effb721
https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,quotes,Original Compassion Reflection: Let your boundaries be clear... | Echo Buddha,Original Compassion Reflection: Let your boundaries be clear...,914,914,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,20d1e3533dda8e00c8869f206eff565bd23cc066c32d04ce7aae51d40e671984
https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,quotes,Loving Kindness Quote: Goodwill Toward Self and Others | Echo Buddha,Loving Kindness Quote: Goodwill Toward Self and Others,887,887,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,351f320065ac7a68e420424be7ad8d5e2c5c8dde0f43d3cde23d973a3191812a
https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,quotes,Original Compassion Reflection: Offer others the patience you... | Echo Buddha,Original Compassion Reflection: Offer others the patience you...,946,946,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,6f2507587b6ad7f7daa5e6416721a4a0b6b6a76d527d339510f821c36a07a178
https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,quotes,Original Compassion Reflection: Small kindnesses often reach places... | Echo Buddha,Original Compassion Reflection: Small kindnesses often reach places...,889,889,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,2a808bc53852a9f2e50bf9caa371b00dc904dade1075d77f15470a3e804ef8be
https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,quotes,Original Compassion Reflection: The heart becomes spacious each... | Echo Buddha,Original Compassion Reflection: The heart becomes spacious each...,922,922,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,bc44c27f5ffd055f7f7c54286201eac4ff6f051b1723f072a4ac332b80899db1
https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,quotes,Original Compassion Reflection: To understand someone is not... | Echo Buddha,Original Compassion Reflection: To understand someone is not...,954,954,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,8b98dad1276561c1c87ae2ee5304e834852ce0a8898e6d2af86fd01835254add
https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,quotes,Original Compassion Reflection: When you cannot remove another's... | Echo Buddha,Original Compassion Reflection: When you cannot remove another's...,930,930,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,bc2ee3867d2b0e83d877f96397a0da8398931e978632b56d73f1fff6cdf98fe0
https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,quotes,Original Impermanence Reflection: Acceptance begins where the argument... | Echo Buddha,Original Impermanence Reflection: Acceptance begins where the argument...,897,897,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,4ee0c48c509229d07d55ed2195da05d313a202dfaf1ef229fdd0f3e95de10403
https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,quotes,"Original Impermanence Reflection: Because this moment will pass,... | Echo Buddha","Original Impermanence Reflection: Because this moment will pass,...",933,933,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,cf1e816f5bc6a9a0528f097c38592261b89f6d52ff0bcb8618c52fe9a6f18d8c
https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,quotes,Impermanence Buddhist Quote: Change Is How Life Continues | Echo Buddha,Impermanence Buddhist Quote: Change Is How Life Continues,897,897,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,f2d3e92c8b0ba319fdcaa5e85c26b5a9a8b70887f25240a4af07c9e98c1d330a
https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,quotes,Original Impermanence Reflection: Change takes nothing personally; it... | Echo Buddha,Original Impermanence Reflection: Change takes nothing personally; it...,877,877,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,c154b2abde57101f2c19b668a8fd8bfc2a1debd72c63a0e7952251cdd98c4dda
https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,quotes,"Original Impermanence Reflection: Everything changes, including the part... | Echo Buddha","Original Impermanence Reflection: Everything changes, including the part...",898,898,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,7a39b57afd4ccd184a727e722bf5764c8da87093efc2de4279d8c5d558f48d0a
https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,quotes,"Original Impermanence Reflection: Hold each day carefully, knowing... | Echo Buddha","Original Impermanence Reflection: Hold each day carefully, knowing...",904,904,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,5b13812a344c716bb16d41cb4107cf8f97f638652dfd856d5be76de653f2655c
https://echobuddha.com/quotes/impermanence/,quotes,Original Impermanence Quotes Inspired by Buddhist Practice | Echo Buddha,Original Impermanence Quotes,541,541,No,CollectionPage | BreadcrumbList | ListItem,c07fb5e0bf3c5330f19381d4360c3b4b5f9ef6d3d374a7392c4726cfdeae9da6
https://echobuddha.com/quotes/impermanence/meet-change-softly/,quotes,Buddhist Quote About Change: Meet Change Softly | Echo Buddha,Buddhist Quote About Change: Meet Change Softly,862,862,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,3e56eb7a5edbbd7ecee963a3d79a6f728562e93082ebee5d57797db0c781de99
https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,quotes,Original Impermanence Reflection: No season is asked to... | Echo Buddha,Original Impermanence Reflection: No season is asked to...,908,908,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,3dcd7fa3727639dc0e27b7b50a443773c8cdd76f736c6c1f59c42dc12279ef41
https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,quotes,Original Impermanence Reflection: The fading flower does not... | Echo Buddha,Original Impermanence Reflection: The fading flower does not...,898,898,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,c6a45769ee9684ddeb0595d94a9eb83e6593a5ee159850760088f5f7f7adf747
https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,quotes,Original Impermanence Reflection: The passing of joy teaches... | Echo Buddha,Original Impermanence Reflection: The passing of joy teaches...,919,919,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,cfc8a863ec0f1182792e7a9ee71dda620f0ea6f901959735774303c1eb4cc633
https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,quotes,Original Impermanence Reflection: Today's certainty may become tomorrow's... | Echo Buddha,Original Impermanence Reflection: Today's certainty may become tomorrow's...,875,875,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,725d81fb2deba2adc1167829caea91e20ba074f43073376614a503d1aaaa7b25
https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,quotes,Original Impermanence Reflection: What changes is not always... | Echo Buddha,Original Impermanence Reflection: What changes is not always...,907,907,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,1f361837db06a16c21b3aab707e9e185646eba29a1031b06239fdaf475fa3677
https://echobuddha.com/quotes/,quotes,Original Buddhist-Inspired Quotes | Echo Buddha,Original Buddhist-Inspired Quotes,2757,2757,No,CollectionPage | BreadcrumbList | ListItem,d3c93dd12d48a87810a803f9703498cc82251e2c52243c0c32e43a50cdb0d8c3
https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,quotes,Original Letting Go Reflection: An open hand can care... | Echo Buddha,Original Letting Go Reflection: An open hand can care...,942,942,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,4b1c89fa5709a3ad249d30b2be72a5470d544156e803c21994bf522cc79f4691
https://echobuddha.com/quotes/letting-go/caring-without-clinging/,quotes,Letting Go Buddhist Quote: Caring Without Clinging | Echo Buddha,Letting Go Buddhist Quote: Caring Without Clinging,909,909,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,221ca0ae3938dfdcdf8c1d11fa57cabc5afd5a91289a2df2e54c92e9a06d4fcb
https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,quotes,Buddhist Forgiveness Quote: Release Without Approving Harm | Echo Buddha,Buddhist Forgiveness Quote: Release Without Approving Harm,882,882,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,27ee9edb6fe4e60fd60cec0d711047c4a1e674e92c3de18efa721c8ec338b32a
https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,quotes,Original Letting Go Reflection: Freedom often sounds like the... | Echo Buddha,Original Letting Go Reflection: Freedom often sounds like the...,945,945,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,f76211f4368b8805d5260194a3b09d7ff250eb69e357ab53348be188300f061d
https://echobuddha.com/quotes/letting-go/,quotes,Original Letting Go Quotes Inspired by Buddhist Practice | Echo Buddha,Original Letting Go Quotes,697,697,No,CollectionPage | BreadcrumbList | ListItem,1e5843f5e1b93eb47f9e60b887d1a3e702df2fd82f6e22186e55283daa0bf293
https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,quotes,Original Letting Go Reflection: Let the feeling pass through... | Echo Buddha,Original Letting Go Reflection: Let the feeling pass through...,944,944,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,211bba23f0c4c6d14bcd9f66630662404fcf0ad278a3fa5773493cee10910b70
https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,quotes,Original Letting Go Reflection: Letting go begins by admitting... | Echo Buddha,Original Letting Go Reflection: Letting go begins by admitting...,931,931,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,570ee12405e83038ddce0339413238b676bcbd4aa75810879408cb3f0a8deaa2
https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,quotes,Non Attachment Quote: Hold Life With Open Hands | Echo Buddha,Non Attachment Quote: Hold Life With Open Hands,896,896,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,c29548786046a399e344669d3aaf9c4c463bd5d7d9962abbf541ac6159f6f0b2
https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,quotes,Original Letting Go Reflection: Peace enters when control is... | Echo Buddha,Original Letting Go Reflection: Peace enters when control is...,976,976,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,d5eac1819a2c71c285e088a81d9cf8218a853fec231bbfa2c973398411d32a82
https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,quotes,Original Letting Go Reflection: Release the need to replay... | Echo Buddha,Original Letting Go Reflection: Release the need to replay...,943,943,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,826454a348ad21052a26fdc386b0eb4e37ddfc6f51c93a9bd0cabdcd001a63d2
https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,quotes,"Original Letting Go Reflection: Release the outcome, but keep... | Echo Buddha","Original Letting Go Reflection: Release the outcome, but keep...",966,966,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,bdb8cbf5d4f8fb32f6487d53112cc663c71583655edfb31180b1d1e85c923d34
https://echobuddha.com/quotes/letting-go/soften-around-stress/,quotes,Buddhist Quote for Stress: Soften Around Pressure | Echo Buddha,Buddhist Quote for Stress: Soften Around Pressure,888,888,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,8edf7b8b51431fe818d9b054be4d69f625d6d550f8d3f5d27563fd0383a97ced
https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,quotes,Original Letting Go Reflection: What leaves your life may... | Echo Buddha,Original Letting Go Reflection: What leaves your life may...,919,919,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,85adf65e1053fa993c8cd46c1505777d0067576e83a147ff28124730128300a7
https://echobuddha.com/quotes/letting-go/where-attachment-begins/,quotes,Buddhist Attachment Quote: Noticing Where Clinging Begins | Echo Buddha,Buddhist Attachment Quote: Noticing Where Clinging Begins,854,854,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,c0997c250e47278872d688969635725e154324c4d49bdda5bfaf779f3d442c11
https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,quotes,Original Letting Go Reflection: You can honor the past... | Echo Buddha,Original Letting Go Reflection: You can honor the past...,959,959,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,649a7d2491ad01b09eea2c6c8dd6f5a26e57f2d620329cda6ba8cdf848f0f364
https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,quotes,Original Letting Go Reflection: You do not betray a... | Echo Buddha,Original Letting Go Reflection: You do not betray a...,954,954,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,25bdbfba96734e252b25799065fdf4daa2d2b0e4879188b0880e87b95eae389a
https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,quotes,Original Letting Go Reflection: You do not need to... | Echo Buddha,Original Letting Go Reflection: You do not need to...,940,940,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,23cb79a216a0c968c0f41237b3ba6d81f635caac5f5450bc1f89f718b911fe7d
https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,quotes,Original Meditation Reflection: A short sincere practice can... | Echo Buddha,Original Meditation Reflection: A short sincere practice can...,944,944,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,079cc6701747f67e0cff7b5ba135cd1be884996bb63826bd83be37e197cb94f6
https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,quotes,Original Meditation Reflection: Do not search meditation for... | Echo Buddha,Original Meditation Reflection: Do not search meditation for...,942,942,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,7d1b23be469eb7e28be8423bd1fd9dd0680e23f8fbdf3e053bb4f89b80be798e
https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,quotes,Original Meditation Reflection: Every return from distraction strengthens... | Echo Buddha,Original Meditation Reflection: Every return from distraction strengthens...,885,885,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,fa1beeba4950338c7b6687aff314ec11dfc8c2e3660a371d2fc27c66b0991603
https://echobuddha.com/quotes/meditation/few-quiet-minutes/,quotes,Beginner Meditation Wisdom: A Few Quiet Minutes | Echo Buddha,Beginner Meditation Wisdom: A Few Quiet Minutes,923,923,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,db5f25c13b82b23df657d456e631be4ab829ac46c5ff154c4d218c8546c964ab
https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,quotes,"Original Meditation Reflection: Follow the breath lightly, as... | Echo Buddha","Original Meditation Reflection: Follow the breath lightly, as...",907,907,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,70aac803b29acad687f8855651d8703aa695b001044fd4fc80f99ef0c9ed5f5c
https://echobuddha.com/quotes/meditation/,quotes,Original Meditation Quotes Inspired by Buddhist Practice | Echo Buddha,Original Meditation Quotes,577,577,No,CollectionPage | BreadcrumbList | ListItem,adeb8a984067b0e250f786993637020e88d9ecf5ae1fdfd00d626538078083c4
https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,quotes,Original Meditation Reflection: Meditation is not leaving life;... | Echo Buddha,Original Meditation Reflection: Meditation is not leaving life;...,931,931,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,6bd58e95d5e2cc103471b496c6c7a90d879e8a6900d01c7d2827c3e477cb472c
https://echobuddha.com/quotes/meditation/meditation-is-returning/,quotes,Meditation Quote for Beginners: Meditation Is Returning | Echo Buddha,Meditation Quote for Beginners: Meditation Is Returning,911,911,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,5765edb2e7dbaa4a4321bb98a435d5bcc80f0531aed28d61ee5480f519ddb8bb
https://echobuddha.com/quotes/meditation/one-honest-breath/,quotes,Mindful Breathing Quote: One Honest Breath | Echo Buddha,Mindful Breathing Quote: One Honest Breath,924,924,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,b487a480a436f687ec89c9492a99b31f98babbb357e2207c5c6adc6e9c346675
https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,quotes,Original Meditation Reflection: Silence is not empty when... | Echo Buddha,Original Meditation Reflection: Silence is not empty when...,898,898,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,e9f6f4745d002f0c5f530d2310828e405ae6f6c08c825ff8dd10b299b4537400
https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,quotes,Original Meditation Reflection: Sit with the day as... | Echo Buddha,Original Meditation Reflection: Sit with the day as...,941,941,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,c7cab119c2532c233d4c5a5b1e92412bc6d5377cd7e0016f19b742fe5cbf62b1
https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,quotes,"Original Meditation Reflection: Sit without demanding silence, and... | Echo Buddha","Original Meditation Reflection: Sit without demanding silence, and...",941,941,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,8d39c5df4ae0dee0761bd981be4b6c2cababe7fcbe6675c0d629d656a3866d34
https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,quotes,"Original Meditation Reflection: The bell fades, but careful... | Echo Buddha","Original Meditation Reflection: The bell fades, but careful...",890,890,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,b26891f88d69248cf763a09da4d72ecc9ffe1fe28ba8e6c59bc88f6b722b045e
https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,quotes,Original Meditation Reflection: The cushion is a place... | Echo Buddha,Original Meditation Reflection: The cushion is a place...,956,956,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,19ca1f2611cdaf01a5769beb22162b384b1ce3214c79589ef468e7abc7ffeea3
https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,quotes,"Original Meditation Reflection: When stillness feels impossible, begin... | Echo Buddha","Original Meditation Reflection: When stillness feels impossible, begin...",909,909,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,5e0b9b642cec8ac7c584834248698bb970497dcbcc1250e23133c5634c2e1f1c
https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,quotes,Original Mindfulness Reflection: A peaceful mind begins with... | Echo Buddha,Original Mindfulness Reflection: A peaceful mind begins with...,915,915,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,8f23facf991697253a126ad99935165961c81a3eb1d0df3a77be3d1305dbb745
https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,quotes,Original Mindfulness Reflection: A wandering mind is not... | Echo Buddha,Original Mindfulness Reflection: A wandering mind is not...,983,983,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,f35991880218b44c638db98bf96a17ed063f4268a8f952b8178589d9ab09f400
https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,quotes,Original Mindfulness Reflection: Awareness begins when hurry loosens... | Echo Buddha,Original Mindfulness Reflection: Awareness begins when hurry loosens...,879,879,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,c3ea96837bf48c233f519e44354072d1c4e053ef912cbec34e7edb945169716e
https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,quotes,Mindfulness Quote for Daily Life: Begin the Day With Awareness | Echo Buddha,Mindfulness Quote for Daily Life: Begin the Day With Awareness,978,978,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,9dc38c8cb180945d31831b8561747fa4db3417fd87072e0dfc3e20680a9371fb
https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,quotes,Original Mindfulness Reflection: Give one ordinary task the... | Echo Buddha,Original Mindfulness Reflection: Give one ordinary task the...,908,908,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,122ae91b49813a2b3df646a728e97a8440a56afe3d763942511a4a8dcb873ece
