URL,Page family,Repository status,Production baseline status,Expected status,Canonical,Index state,Parity,Evidence
/quotes/mindfulness/gratitude-notices-enough/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/mindfulness/ground-yourself-gently/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/mindfulness/listen-before-answering/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/mindfulness/listen-before-answering/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/mindfulness/peace-begins-with-attention/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/mindfulness/present-moment-one-step/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/patience/,Quote hub,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/patience/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/patience/be-patient-with-the-part-of-you-that-is/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/patience/family-kindness-and-patience/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/patience/family-kindness-and-patience/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/patience/patience-softens-the-wait/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/patience/patience-softens-the-wait/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/practice/,Quote hub,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/practice/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/practice/eightfold-path-daily-choices/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/practice/mindfulness-at-work-breath/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/practice/right-intention-turns-the-heart/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/practice/small-actions-shape-the-mind/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/practice/the-path-is-not-far-away-it-is-the/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/practice/your-next-response-is-always-part-of-the-path/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/renewal/,Quote hub,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/renewal/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/renewal/begin-again-without-shame/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/renewal/begin-again-without-shame/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/renewal/evening-release-reflection/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/renewal/evening-release-reflection/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/renewal/gentle-hope-keeps-walking/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/renewal/morning-is-not-the-only-time-a-life-can/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/renewal/one-calm-morning-intention/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/wisdom/,Quote hub,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/wisdom/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/wisdom/contentment-with-what-is-here/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/wisdom/difficult-people-and-boundaries/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/wisdom/karma-begins-in-intention/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/wisdom/right-speech-with-kindness/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/wisdom/simplicity-clears-the-room/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/wisdom/understanding-suffering-honestly/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/wisdom/wisdom-sees-clearly/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/wisdom/wise-silence/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/wisdom/wise-silence/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/search/,Search,built,reachable in Phase 7 parity,200,https://echobuddha.com/search/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/start-here/,Hub/orientation,built,reachable in Phase 7 parity,200,https://echobuddha.com/start-here/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/terms-of-use/,Trust/policy,built,reachable in Phase 7 parity,200,https://echobuddha.com/terms-of-use/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/tools/,Tools,built,reachable in Phase 7 parity,200,https://echobuddha.com/tools/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
