URL,route,family,intended_state,expected_http_status,robots,canonical,expected_canonical,sitemap,title,h1,schema_types,schema_valid,date_order_valid,source,redirect_target,expected_content_type
https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,/learn/buddhism-101/who-was-the-buddha/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,YES,Who Was the Buddha? A Simple Beginner-Friendly Explanation | Echo Buddha,Who Was the Buddha?,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/buddhism-for-beginners/,/learn/buddhism-for-beginners/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/buddhism-for-beginners/,https://echobuddha.com/learn/buddhism-for-beginners/,YES,Buddhism for Beginners - Simple Buddhist Teachings | Echo Buddha,Buddhism for Beginners,CollectionPage|BreadcrumbList|FAQPage,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/buddhist-dictionary/,/learn/buddhist-dictionary/,DICTIONARY,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/buddhist-dictionary/,https://echobuddha.com/learn/buddhist-dictionary/,YES,Buddhist Dictionary | Echo Buddha,Buddhist Dictionary,CollectionPage|DefinedTermSet|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/buddhist-dictionary/anatta/,/learn/buddhist-dictionary/anatta/,DICTIONARY,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/buddhist-dictionary/anatta/,https://echobuddha.com/learn/buddhist-dictionary/anatta/,YES,Anatta Meaning: Non-Self in Buddhism Explained for Beginners | Echo Buddha,Anatta,Article|BreadcrumbList|DefinedTerm,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/buddhist-dictionary/anicca/,/learn/buddhist-dictionary/anicca/,DICTIONARY,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/buddhist-dictionary/anicca/,https://echobuddha.com/learn/buddhist-dictionary/anicca/,YES,Anicca Meaning: Impermanence in Buddhism Explained Simply | Echo Buddha,Anicca,Article|BreadcrumbList|DefinedTerm,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/buddhist-dictionary/compassion/,/learn/buddhist-dictionary/compassion/,DICTIONARY,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/buddhist-dictionary/compassion/,https://echobuddha.com/learn/buddhist-dictionary/compassion/,YES,Compassion Meaning in Buddhist Wisdom | Echo Buddha,Compassion,Article|BreadcrumbList|DefinedTerm,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/buddhist-dictionary/dhamma/,/learn/buddhist-dictionary/dhamma/,DICTIONARY,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/buddhist-dictionary/dhamma/,https://echobuddha.com/learn/buddhist-dictionary/dhamma/,YES,Dhamma Meaning: Buddhist Teaching and Truth | Echo Buddha,Dhamma,Article|BreadcrumbList|DefinedTerm,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,/learn/buddhist-dictionary/dukkha/,DICTIONARY,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/buddhist-dictionary/dukkha/,https://echobuddha.com/learn/buddhist-dictionary/dukkha/,YES,Dukkha Meaning: Suffering and Unsatisfactoriness in Buddhism | Echo Buddha,Dukkha,Article|BreadcrumbList|DefinedTerm,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/buddhist-dictionary/karma/,/learn/buddhist-dictionary/karma/,DICTIONARY,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/buddhist-dictionary/karma/,https://echobuddha.com/learn/buddhist-dictionary/karma/,YES,"Karma Meaning in Buddhism: Intention, Action, and Consequences | Echo Buddha",Karma,Article|BreadcrumbList|DefinedTerm,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/buddhist-dictionary/karuna/,/learn/buddhist-dictionary/karuna/,DICTIONARY,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/buddhist-dictionary/karuna/,https://echobuddha.com/learn/buddhist-dictionary/karuna/,YES,Karuna Meaning: Compassion in Buddhism | Echo Buddha,Karuna,Article|BreadcrumbList|DefinedTerm,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/buddhist-dictionary/metta/,/learn/buddhist-dictionary/metta/,DICTIONARY,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/buddhist-dictionary/metta/,https://echobuddha.com/learn/buddhist-dictionary/metta/,YES,Metta Meaning: Loving-Kindness in Buddhism | Echo Buddha,Metta,Article|BreadcrumbList|DefinedTerm,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,/learn/buddhist-dictionary/mindfulness/,DICTIONARY,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,YES,Mindfulness Meaning in Buddhist Practice | Echo Buddha,Mindfulness,Article|BreadcrumbList|DefinedTerm,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,/learn/buddhist-dictionary/nirvana/,DICTIONARY,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/buddhist-dictionary/nirvana/,https://echobuddha.com/learn/buddhist-dictionary/nirvana/,YES,Nirvana Meaning in Buddhism Explained Simply | Echo Buddha,Nirvana,Article|BreadcrumbList|DefinedTerm,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,/learn/buddhist-dictionary/pali-canon/,DICTIONARY,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,YES,Pali Canon Meaning for Beginners | Echo Buddha,Pali Canon,Article|BreadcrumbList|DefinedTerm,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/buddhist-dictionary/sangha/,/learn/buddhist-dictionary/sangha/,DICTIONARY,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/buddhist-dictionary/sangha/,https://echobuddha.com/learn/buddhist-dictionary/sangha/,YES,Sangha Meaning: Buddhist Community Explained Simply | Echo Buddha,Sangha,Article|BreadcrumbList|DefinedTerm,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/buddhist-dictionary/sati/,/learn/buddhist-dictionary/sati/,DICTIONARY,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/buddhist-dictionary/sati/,https://echobuddha.com/learn/buddhist-dictionary/sati/,YES,Sati Meaning: Mindfulness in Buddhist Practice | Echo Buddha,Sati,Article|BreadcrumbList|DefinedTerm,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/buddhist-dictionary/sutta/,/learn/buddhist-dictionary/sutta/,DICTIONARY,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/buddhist-dictionary/sutta/,https://echobuddha.com/learn/buddhist-dictionary/sutta/,YES,Sutta Meaning in Buddhism | Echo Buddha,Sutta,Article|BreadcrumbList|DefinedTerm,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/buddhist-resources/,/learn/buddhist-resources/,LEARN_NAVIGATION,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/buddhist-resources/,https://echobuddha.com/learn/buddhist-resources/,YES,Buddhist Resources | Echo Buddha,Buddhist Resources,CollectionPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/dhammapada-reflections/,/learn/dhammapada-reflections/,LEARN_NAVIGATION,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/dhammapada-reflections/,https://echobuddha.com/learn/dhammapada-reflections/,YES,Dhammapada Reflections | Echo Buddha,Dhammapada Reflections,CollectionPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,YES,"Avoid Evil, Do Good, Purify the Mind | Echo Buddha","Avoid Evil, Do Good, Purify the Mind",Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,YES,Better Than a Thousand Empty Words | Echo Buddha,Better Than a Thousand Empty Words,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,YES,Hatred Is Not Ended by Hatred | Echo Buddha,Hatred Is Not Ended by Hatred,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,YES,Peace Comes from a Trained Mind | Echo Buddha,Peace Comes from a Trained Mind,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,/learn/dhammapada-reflections/the-mind-leads-all-things/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,YES,The Mind Leads All Things | Echo Buddha,The Mind Leads All Things,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/eightfold-path/,/learn/eightfold-path/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/eightfold-path/,https://echobuddha.com/learn/eightfold-path/,YES,Noble Eightfold Path for Daily Life | Echo Buddha,The Noble Eightfold Path for Daily Life,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/four-noble-truths/,/learn/four-noble-truths/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/four-noble-truths/,https://echobuddha.com/learn/four-noble-truths/,YES,Four Noble Truths Explained for Beginners | Echo Buddha,The Four Noble Truths Explained for Beginners,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/questions-about-buddhism/,/learn/questions-about-buddhism/,LEARN_NAVIGATION,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/questions-about-buddhism/,https://echobuddha.com/learn/questions-about-buddhism/,YES,Questions About Buddhism | Echo Buddha,Questions About Buddhism,FAQPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/sutta-for-daily-life/,/learn/sutta-for-daily-life/,LEARN_NAVIGATION,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/sutta-for-daily-life/,https://echobuddha.com/learn/sutta-for-daily-life/,YES,Sutta for Daily Life | Echo Buddha,Sutta for Daily Life,CollectionPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,YES,The Buddha&#39;s Teaching on Patience | Echo Buddha,The Buddha&#39;s Teaching on Patience,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,YES,Dhammacakkappavattana Sutta and the Four Noble Truths | Echo Buddha,Dhammacakkappavattana Sutta: Four Noble Truths in Context,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,YES,How to Read a Buddhist Sutta: A Beginner&#39;s Guide | Echo Buddha,How to Read a Buddhist Sutta: A Beginner&#39;s Guide,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,YES,The Kalama Sutta and Wise Thinking | Echo Buddha,The Kalama Sutta and Wise Thinking,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,YES,Magga-vibhanga Sutta and the Noble Eightfold Path | Echo Buddha,Magga-vibhanga Sutta: Eightfold Path Explained Simply,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,YES,The Metta Sutta Explained for Daily Life | Echo Buddha,The Metta Sutta Explained for Daily Life,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,YES,Mindfulness of Breathing Explained Simply | Echo Buddha,Mindfulness of Breathing Explained Simply,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,/learn/sutta-for-daily-life/right-speech-in-daily-life/,LEARN_DETAIL,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,YES,Right Speech in Daily Life | Echo Buddha,Right Speech in Daily Life,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/meditation-guide/,/meditation-guide/,OTHER,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/meditation-guide/,https://echobuddha.com/meditation-guide/,YES,Meditation Guide for Beginners | Echo Buddha,Meditation Guide for Beginners,HowTo|FAQPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/meditation-safety/,/meditation-safety/,TRUST,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/meditation-safety/,https://echobuddha.com/meditation-safety/,YES,Meditation Safety and Gentle Practice | Echo Buddha,Meditation Safety and Gentle Practice,WebPage,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/meditation/,/meditation/,MEDITATION,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/meditation/,https://echobuddha.com/meditation/,YES,Beginner Meditation Guides and Mindfulness Practices | Echo Buddha,Beginner Meditation Guides and Mindfulness Practices,CollectionPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/meditation/10-minute-meditation-practice/,/meditation/10-minute-meditation-practice/,MEDITATION,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/meditation/10-minute-meditation-practice/,https://echobuddha.com/meditation/10-minute-meditation-practice/,YES,10-Minute Meditation Practice | Echo Buddha,10-Minute Meditation Practice,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/meditation/5-minute-meditation-practice/,/meditation/5-minute-meditation-practice/,MEDITATION,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/meditation/5-minute-meditation-practice/,https://echobuddha.com/meditation/5-minute-meditation-practice/,YES,5-Minute Meditation Practice | Echo Buddha,5-Minute Meditation Practice,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/meditation/breathing-meditation/,/meditation/breathing-meditation/,MEDITATION,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/meditation/breathing-meditation/,https://echobuddha.com/meditation/breathing-meditation/,YES,Breathing Meditation | Echo Buddha,Breathing Meditation,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/meditation/loving-kindness-meditation/,/meditation/loving-kindness-meditation/,MEDITATION,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/meditation/loving-kindness-meditation/,https://echobuddha.com/meditation/loving-kindness-meditation/,YES,Loving-Kindness Meditation | Echo Buddha,Loving-Kindness Meditation,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/meditation/meditation-for-beginners/,/meditation/meditation-for-beginners/,MEDITATION,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/meditation/meditation-for-beginners/,https://echobuddha.com/meditation/meditation-for-beginners/,YES,Meditation for Beginners | Echo Buddha,Meditation for Beginners,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/meditation/meditation-posture-for-beginners/,/meditation/meditation-posture-for-beginners/,MEDITATION,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/meditation/meditation-posture-for-beginners/,https://echobuddha.com/meditation/meditation-posture-for-beginners/,YES,Meditation Posture for Beginners | Echo Buddha,Meditation Posture for Beginners,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/meditation/mindfulness-in-daily-life/,/meditation/mindfulness-in-daily-life/,MEDITATION,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/meditation/mindfulness-in-daily-life/,https://echobuddha.com/meditation/mindfulness-in-daily-life/,YES,Mindfulness in Daily Life | Echo Buddha,Mindfulness in Daily Life,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/meditation/walking-meditation/,/meditation/walking-meditation/,MEDITATION,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/meditation/walking-meditation/,https://echobuddha.com/meditation/walking-meditation/,YES,Walking Meditation | Echo Buddha,Walking Meditation,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/meditation/when-meditation-feels-hard/,/meditation/when-meditation-feels-hard/,MEDITATION,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/meditation/when-meditation-feels-hard/,https://echobuddha.com/meditation/when-meditation-feels-hard/,YES,What to Do When Meditation Feels Hard | Echo Buddha,What to Do When Meditation Feels Hard,Article|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/mindful-living/,/mindful-living/,OTHER,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/mindful-living/,https://echobuddha.com/mindful-living/,YES,Mindful Living with Buddhist Wisdom | Echo Buddha,Mindful Living with Buddhist Wisdom,CollectionPage|BreadcrumbList|FAQPage,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/privacy-policy/,/privacy-policy/,LEGAL,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/privacy-policy/,https://echobuddha.com/privacy-policy/,YES,Privacy Policy | Echo Buddha,Privacy Policy,PrivacyPolicy,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quote-attribution-policy/,/quote-attribution-policy/,TRUST,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/quote-attribution-policy/,https://echobuddha.com/quote-attribution-policy/,YES,Quote Attribution Policy | Echo Buddha,Quote Attribution Policy,WebPage,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/,/quotes/,QUOTE,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/quotes/,https://echobuddha.com/quotes/,YES,Original Buddhist-Inspired Quotes | Echo Buddha,Original Buddhist-Inspired Quotes,CollectionPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/awareness/,/quotes/awareness/,QUOTE,INDEXABLE_CANONICAL_200,200,"index, follow",https://echobuddha.com/quotes/awareness/,https://echobuddha.com/quotes/awareness/,YES,Original Awareness Quotes Inspired by Buddhist Practice | Echo Buddha,Original Awareness Quotes,CollectionPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,/quotes/awareness/acceptance-before-next-step/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,NO,Acceptance Mindfulness Quote: Naming the Moment Clearly | Echo Buddha,Acceptance Mindfulness Quote: Naming the Moment Clearly,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,NO,Original Awareness Reflection: Anger asks for speed; awareness... | Echo Buddha,Original Awareness Reflection: Anger asks for speed; awareness...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,NO,Original Awareness Reflection: Awareness does not remove the... | Echo Buddha,Original Awareness Reflection: Awareness does not remove the...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,NO,Original Awareness Reflection: Clear seeing begins with the... | Echo Buddha,Original Awareness Reflection: Clear seeing begins with the...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,NO,Original Awareness Reflection: Feelings are honest about their... | Echo Buddha,Original Awareness Reflection: Feelings are honest about their...,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,/quotes/awareness/feelings-without-the-wheel/,QUOTE,NOINDEX_USER_PAGE_200,200,"noindex, follow",https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,NO,Emotional Balance Quote: Feel Deeply Without Being Ruled | Echo Buddha,Emotional Balance Quote: Feel Deeply Without Being Ruled,WebPage|BreadcrumbList,YES,YES,BRANCH_OBSERVED_BUILD_ARTIFACT,,
