source_url,declared_canonical,google_selected_canonical_if_known,sitemap_inclusion,internal_link_destination_count,internal_link_canonical_conflicts,gsc_data_attribution,redirect_state,duplicate_overlap_clusters,overlap_cluster_count,phase_2_value_score,search_protection_tier,canonical_flags,indexing_stability,change_restriction
https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,NOT_AVAILABLE,true,8,0,Page-row evidence attributed to https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,200,OWNER:https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/ | TI-0011 | TI-0097 | TI-0137 | TI-0247 | TI-0312 | TI-0401 | TI-0406 | TI-0461 | TI-0534 | TI-0646 | TI-0811 | TI-0855,13,84,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,NOT_AVAILABLE,true,41,0,Page-row evidence attributed to https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,200,OWNER:https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/ | TI-0036 | TI-0122 | TI-0209 | TI-0210 | TI-0211 | TI-0400 | TI-0401 | TI-0413 | TI-0415 | TI-0418 | TI-0421 | TI-0464 | TI-0698 | TI-0700 | TI-0701 | TI-0702 | TI-0703 | TI-0872 | TI-0893 | TI-0949 | TI-0956 | TI-1014 | TI-1015 | TI-1016,28,85,SEO_P1_HIGH,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,"NO SEO-R3/R4 CHANGE WITHOUT QUERY, BACKLINK, MAPPING, REDIRECT, AND MONITORING EVIDENCE"
https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,NOT_AVAILABLE,true,3,0,Page-row evidence attributed to https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,200,OWNER:https://echobuddha.com/learn/buddhism-101/,1,72,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/buddhism-for-beginners/,https://echobuddha.com/learn/buddhism-for-beginners/,NOT_AVAILABLE,true,10,0,Page-row evidence attributed to https://echobuddha.com/learn/buddhism-for-beginners/,200,OWNER:https://echobuddha.com/learn/buddhism-for-beginners/ | TI-0022 | TI-0067 | TI-0148 | TI-0151 | TI-0153 | TI-0155 | TI-0185 | TI-0198 | TI-0266 | TI-0268 | TI-0339 | TI-0348 | TI-0352 | TI-0353 | TI-0390 | TI-0561 | TI-0565 | TI-0583 | TI-0584 | TI-0597 | TI-0598 | TI-0672 | TI-0768 | TI-0826,26,90,SEO_P1_HIGH,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,"NO SEO-R3/R4 CHANGE WITHOUT QUERY, BACKLINK, MAPPING, REDIRECT, AND MONITORING EVIDENCE"
https://echobuddha.com/learn/buddhist-dictionary/anatta/,https://echobuddha.com/learn/buddhist-dictionary/anatta/,NOT_AVAILABLE,true,14,0,Page-row evidence attributed to https://echobuddha.com/learn/buddhist-dictionary/anatta/,200,OWNER:https://echobuddha.com/learn/buddhist-dictionary/ | TI-0062 | TI-0064 | TI-0092 | TI-0128 | TI-0130 | TI-0147 | TI-0239 | TI-0268 | TI-0269 | TI-0282 | TI-0354 | TI-0388 | TI-0391 | TI-0480 | TI-0487 | TI-0582 | TI-0599 | TI-0600 | TI-0683 | TI-0805 | TI-0972,22,78,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/buddhist-dictionary/anicca/,https://echobuddha.com/learn/buddhist-dictionary/anicca/,NOT_AVAILABLE,true,28,0,Page-row evidence attributed to https://echobuddha.com/learn/buddhist-dictionary/anicca/,200,OWNER:https://echobuddha.com/learn/buddhism-101/what-is-impermanence/ | TI-0020 | TI-0129 | TI-0142 | TI-0161 | TI-0239 | TI-0257 | TI-0278 | TI-0285 | TI-0308 | TI-0581 | TI-0645 | TI-0664 | TI-0712 | TI-0921 | TI-1177,16,72,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/buddhist-dictionary/compassion/,https://echobuddha.com/learn/buddhist-dictionary/compassion/,NOT_AVAILABLE,true,45,0,Page-row evidence attributed to https://echobuddha.com/learn/buddhist-dictionary/compassion/,200,OWNER:https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/ | TI-0068 | TI-0069 | TI-0112 | TI-0157 | TI-0187 | TI-0228 | TI-0279 | TI-0286 | TI-0331 | TI-0346 | TI-0397 | TI-0426 | TI-0429 | TI-0543 | TI-0567 | TI-0601 | TI-0630 | TI-0808 | TI-0821 | TI-0825 | TI-0827 | TI-0856 | TI-0970 | TI-1026,30,72,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/buddhist-dictionary/dhamma/,https://echobuddha.com/learn/buddhist-dictionary/dhamma/,NOT_AVAILABLE,true,73,0,Page-row evidence attributed to https://echobuddha.com/learn/buddhist-dictionary/dhamma/,200,OWNER:https://echobuddha.com/learn/buddhist-dictionary/dhamma/ | TI-0044 | TI-0286 | TI-0287 | TI-0488 | TI-0566 | TI-0661 | TI-0874 | TI-0974 | TI-1013 | TI-1093 | TI-1094 | TI-1095 | TI-1144 | TI-1159,15,81,SEO_P1_HIGH,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,"NO SEO-R3/R4 CHANGE WITHOUT QUERY, BACKLINK, MAPPING, REDIRECT, AND MONITORING EVIDENCE"
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,https://echobuddha.com/learn/buddhist-dictionary/dukkha/,NOT_AVAILABLE,true,45,0,Page-row evidence attributed to https://echobuddha.com/learn/buddhist-dictionary/dukkha/,200,OWNER:https://echobuddha.com/learn/four-noble-truths/ | TI-0162 | TI-0240 | TI-0265 | TI-0280 | TI-0288 | TI-0481 | TI-0749 | TI-0793 | TI-0920 | TI-0949 | TI-1031 | TI-1056 | TI-1075 | TI-1114 | TI-1125 | TI-1126 | TI-1128 | TI-1179 | TI-1207 | TI-1208 | TI-1209 | TI-1210 | TI-1211 | TI-1212,30,73,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/buddhist-dictionary/,https://echobuddha.com/learn/buddhist-dictionary/,NOT_AVAILABLE,true,22,0,Page-row evidence attributed to https://echobuddha.com/learn/buddhist-dictionary/,200,OWNER:https://echobuddha.com/learn/buddhist-dictionary/,1,56,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/buddhist-dictionary/karma/,https://echobuddha.com/learn/buddhist-dictionary/karma/,NOT_AVAILABLE,true,35,0,Page-row evidence attributed to https://echobuddha.com/learn/buddhist-dictionary/karma/,200,OWNER:https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/ | TI-0240 | TI-0270 | TI-0283 | TI-0393 | TI-0482 | TI-0489 | TI-0646 | TI-0973,9,72,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/buddhist-dictionary/karuna/,https://echobuddha.com/learn/buddhist-dictionary/karuna/,NOT_AVAILABLE,true,11,0,NO_PAGE_ROW_IN_EXPORT,200,OWNER:https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/ | ND-0627 | ND-0927 | TI-0045 | TI-0068 | TI-0079 | TI-0158 | TI-0226 | TI-0278 | TI-0280 | TI-0465 | TI-0480 | TI-0482 | TI-0568 | TI-0589 | TI-0657 | TI-0713 | TI-0828 | TI-0829 | TI-0830 | TI-0857 | TI-0971 | TI-1027 | TI-1074 | TI-1129,28,72,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/buddhist-dictionary/metta/,https://echobuddha.com/learn/buddhist-dictionary/metta/,NOT_AVAILABLE,true,22,0,Page-row evidence attributed to https://echobuddha.com/learn/buddhist-dictionary/metta/,200,OWNER:https://echobuddha.com/learn/buddhist-dictionary/metta/ | TI-0046 | TI-0079 | TI-0163 | TI-0227 | TI-0229 | TI-0285 | TI-0288 | TI-0341 | TI-0466 | TI-0487 | TI-0489 | TI-0590 | TI-0630 | TI-0665 | TI-0716 | TI-0822 | TI-0858 | TI-0966 | TI-1019 | TI-1131 | TI-1132 | TI-1133 | TI-1134 | TI-1182,26,85,SEO_P1_HIGH,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,"NO SEO-R3/R4 CHANGE WITHOUT QUERY, BACKLINK, MAPPING, REDIRECT, AND MONITORING EVIDENCE"
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,NOT_AVAILABLE,true,34,0,Page-row evidence attributed to https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,200,OWNER:https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/ | ND-0356 | TI-0003 | TI-0069 | TI-0093 | TI-0113 | TI-0181 | TI-0188 | TI-0209 | TI-0230 | TI-0281 | TI-0287 | TI-0329 | TI-0332 | TI-0334 | TI-0398 | TI-0427 | TI-0430 | TI-0440 | TI-0467 | TI-0468 | TI-0469 | TI-0591 | TI-0593 | TI-0644,43,72,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,https://echobuddha.com/learn/buddhist-dictionary/nirvana/,NOT_AVAILABLE,true,4,0,Page-row evidence attributed to https://echobuddha.com/learn/buddhist-dictionary/nirvana/,200,OWNER:https://echobuddha.com/learn/buddhist-dictionary/ | TI-0020 | TI-0070 | TI-0078 | TI-0100 | TI-0128 | TI-0141 | TI-0158 | TI-0163 | TI-0173 | TI-0462 | TI-0481 | TI-0522 | TI-0531 | TI-0577 | TI-0643 | TI-0695 | TI-0883,18,79,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,NOT_AVAILABLE,true,6,0,Page-row evidence attributed to https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,200,OWNER:https://echobuddha.com/learn/sutta-for-daily-life/ | ND-0307 | TI-0123 | TI-0130 | TI-0176 | TI-0190 | TI-0199 | TI-0326 | TI-0328 | TI-0340 | TI-0343 | TI-0355 | TI-0520 | TI-0528 | TI-0573 | TI-0594 | TI-0597 | TI-0602 | TI-0621 | TI-0721 | TI-1012 | TI-1091 | TI-1096,23,73,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/buddhist-dictionary/sangha/,https://echobuddha.com/learn/buddhist-dictionary/sangha/,NOT_AVAILABLE,true,7,0,Page-row evidence attributed to https://echobuddha.com/learn/buddhist-dictionary/sangha/,200,OWNER:https://echobuddha.com/articles/what-is-sangha-buddhist-community/ | ND-0927 | TI-0070 | TI-0129 | TI-0152 | TI-0279 | TI-0281 | TI-0309 | TI-0483,9,79,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/buddhist-dictionary/sati/,https://echobuddha.com/learn/buddhist-dictionary/sati/,NOT_AVAILABLE,true,60,0,Page-row evidence attributed to https://echobuddha.com/learn/buddhist-dictionary/sati/,200,OWNER:https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/ | ND-0356 | TI-0003 | TI-0157 | TI-0172 | TI-0186 | TI-0327 | TI-0330 | TI-0413 | TI-0470 | TI-0483 | TI-0488 | TI-0564 | TI-0569 | TI-0574 | TI-0673 | TI-0696 | TI-0717 | TI-0766 | TI-0769 | TI-0793 | TI-0882 | TI-0885 | TI-0886 | TI-0887,35,75,SEO_P1_HIGH,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,"NO SEO-R3/R4 CHANGE WITHOUT QUERY, BACKLINK, MAPPING, REDIRECT, AND MONITORING EVIDENCE"
https://echobuddha.com/learn/buddhist-dictionary/sutta/,https://echobuddha.com/learn/buddhist-dictionary/sutta/,NOT_AVAILABLE,true,8,0,Page-row evidence attributed to https://echobuddha.com/learn/buddhist-dictionary/sutta/,200,OWNER:https://echobuddha.com/learn/sutta-for-daily-life/ | ND-0307 | ND-0627 | TI-0045 | TI-0046 | TI-0078 | TI-0119 | TI-0161 | TI-0162 | TI-0231 | TI-0282 | TI-0283 | TI-0344 | TI-0397 | TI-0398 | TI-0414 | TI-0438 | TI-0471 | TI-0621 | TI-0694 | TI-0699 | TI-0892,22,74,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/buddhist-resources/,https://echobuddha.com/learn/buddhist-resources/,NOT_AVAILABLE,true,51,0,Page-row evidence attributed to https://echobuddha.com/learn/buddhist-resources/,200,OWNER:https://echobuddha.com/learn/ | TI-0110 | TI-0111 | TI-0214 | TI-0224 | TI-0228 | TI-0230 | TI-0428 | TI-0434 | TI-0470 | TI-0472,11,81,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,NOT_AVAILABLE,true,3,0,Page-row evidence attributed to https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,200,OWNER:https://echobuddha.com/learn/dhammapada-reflections/ | TI-0484 | TI-0794 | TI-0881 | TI-0975 | TI-1005 | TI-1087 | TI-1144 | TI-1173 | TI-1174 | TI-1175,11,79,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,NOT_AVAILABLE,true,3,0,Page-row evidence attributed to https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,200,OWNER:https://echobuddha.com/learn/dhammapada-reflections/ | TI-0897 | TI-0930 | TI-1049 | TI-1050 | TI-1087 | TI-1093 | TI-1115 | TI-1118 | TI-1119 | TI-1122,11,78,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,NOT_AVAILABLE,true,3,0,Page-row evidence attributed to https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,200,OWNER:https://echobuddha.com/learn/dhammapada-reflections/ | TI-0747 | TI-0930 | TI-0931 | TI-0932 | TI-1005 | TI-1013 | TI-1020 | TI-1021 | TI-1022 | TI-1023,11,78,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/dhammapada-reflections/,https://echobuddha.com/learn/dhammapada-reflections/,NOT_AVAILABLE,true,13,0,Page-row evidence attributed to https://echobuddha.com/learn/dhammapada-reflections/,200,OWNER:https://echobuddha.com/learn/dhammapada-reflections/ | ND-0237 | TI-0659 | TI-0660 | TI-0662 | TI-0747 | TI-0897 | TI-0898 | TI-0899 | TI-0967 | TI-0974 | TI-0975,12,88,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,NOT_AVAILABLE,true,4,0,NO_PAGE_ROW_IN_EXPORT,200,OWNER:https://echobuddha.com/learn/dhammapada-reflections/ | TI-0114 | TI-0750 | TI-0794 | TI-0898 | TI-0931 | TI-1049 | TI-1094 | TI-1116 | TI-1120 | TI-1123,11,78,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,NOT_AVAILABLE,true,5,0,Page-row evidence attributed to https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,200,OWNER:https://echobuddha.com/learn/dhammapada-reflections/ | TI-0484 | TI-0750 | TI-0823 | TI-0899 | TI-0932 | TI-1050 | TI-1095 | TI-1117 | TI-1121 | TI-1124,11,78,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/eightfold-path/,https://echobuddha.com/learn/eightfold-path/,NOT_AVAILABLE,true,42,0,Page-row evidence attributed to https://echobuddha.com/learn/eightfold-path/,200,OWNER:https://echobuddha.com/learn/eightfold-path/ | TI-0009 | TI-0012 | TI-0058 | TI-0063 | TI-0121 | TI-0200 | TI-0271 | TI-0272 | TI-0273 | TI-0274 | TI-0356 | TI-0382 | TI-0562,14,89,SEO_P1_HIGH,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,"NO SEO-R3/R4 CHANGE WITHOUT QUERY, BACKLINK, MAPPING, REDIRECT, AND MONITORING EVIDENCE"
https://echobuddha.com/learn/four-noble-truths/,https://echobuddha.com/learn/four-noble-truths/,NOT_AVAILABLE,true,17,0,Page-row evidence attributed to https://echobuddha.com/learn/four-noble-truths/,200,OWNER:https://echobuddha.com/learn/four-noble-truths/ | TI-0001 | TI-0025 | TI-0043 | TI-0065 | TI-0154 | TI-0156 | TI-0201 | TI-0267 | TI-0269 | TI-0275 | TI-0276 | TI-0318 | TI-0357 | TI-0358 | TI-0540 | TI-0547 | TI-0563 | TI-0585 | TI-0596 | TI-0602 | TI-0603,22,88,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/,https://echobuddha.com/learn/,NOT_AVAILABLE,true,337,0,Page-row evidence attributed to https://echobuddha.com/learn/,200,OWNER:https://echobuddha.com/learn/,1,54,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/questions-about-buddhism/,https://echobuddha.com/learn/questions-about-buddhism/,NOT_AVAILABLE,true,5,0,Page-row evidence attributed to https://echobuddha.com/learn/questions-about-buddhism/,200,OWNER:https://echobuddha.com/learn/ | TI-0120 | TI-0231 | TI-0439 | TI-0457 | TI-0465 | TI-0466,7,75,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,NOT_AVAILABLE,true,4,0,Page-row evidence attributed to https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,200,OWNER:https://echobuddha.com/articles/three-ways-to-practice-patience/ | TI-0751 | TI-0892 | TI-0976 | TI-1012 | TI-1053,6,83,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,NOT_AVAILABLE,true,4,0,NO_PAGE_ROW_IN_EXPORT,200,OWNER:https://echobuddha.com/learn/four-noble-truths/ | TI-0041 | TI-0066 | TI-0071 | TI-0249 | TI-0275 | TI-0392 | TI-0394 | TI-0611,9,82,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,NOT_AVAILABLE,true,2,0,NO_PAGE_ROW_IN_EXPORT,200,OWNER:https://echobuddha.com/ | TI-0264 | TI-0533 | TI-0534 | TI-0699 | TI-0770 | TI-0850 | TI-1053 | TI-1096,9,88,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/sutta-for-daily-life/,https://echobuddha.com/learn/sutta-for-daily-life/,NOT_AVAILABLE,true,12,0,NO_PAGE_ROW_IN_EXPORT,200,OWNER:https://echobuddha.com/learn/sutta-for-daily-life/ | ND-0237 | TI-0026 | TI-0050 | TI-0058 | TI-0116 | TI-0124 | TI-0125 | TI-0149 | TI-0150 | TI-0182 | TI-0345 | TI-0395 | TI-0471 | TI-0473 | TI-0721 | TI-0770 | TI-0771 | TI-0976,19,89,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,NOT_AVAILABLE,true,3,0,Page-row evidence attributed to https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,200,OWNER:https://echobuddha.com/learn/sutta-for-daily-life/ | TI-0249 | TI-0250 | TI-0694 | TI-0751 | TI-0771 | TI-0850 | TI-1091,8,82,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,NOT_AVAILABLE,true,4,0,Page-row evidence attributed to https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,200,OWNER:https://echobuddha.com/learn/eightfold-path/ | TI-0042 | TI-0071 | TI-0115 | TI-0250 | TI-0271 | TI-0571 | TI-0618 | TI-0748,9,84,SEO_P2_EMERGING,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,Evidence and impact review required before destructive change
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,NOT_AVAILABLE,true,4,0,Page-row evidence attributed to https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,200,OWNER:https://echobuddha.com/learn/buddhist-dictionary/metta/ | TI-0026 | TI-0272 | TI-0359 | TI-0360 | TI-0381 | TI-0389 | TI-0396 | TI-0486 | TI-0525 | TI-0572 | TI-0617 | TI-0619,13,91,SEO_P1_HIGH,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN_GOOGLE_SELECTED,NOT_VERIFIED: URL Inspection/Google-selected canonical unavailable,"NO SEO-R3/R4 CHANGE WITHOUT QUERY, BACKLINK, MAPPING, REDIRECT, AND MONITORING EVIDENCE"
