URL,page family,responsible entity,attribution type,displayed author,author type,profile URL,reviewer,reviewer basis,datePublished,dateModified,provenance certainty,schema status,owner input required?,validation
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,DHAMMAPADA_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,DHAMMAPADA_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,DHAMMAPADA_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/eightfold-path/,LEARN_RESOURCE,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/four-noble-truths/,LEARN_RESOURCE,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/questions-about-buddhism/,LEARN_HUB,Echo Buddha,NO_BYLINE_EXPECTED,NONE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,AUTOMATED_PROCESS_VERIFIED_OR_NOT_APPLICABLE,PASS_NO_AUTHOR_EXPECTED,NO,PASS
https://echobuddha.com/learn/sutta-for-daily-life/,LEARN_HUB,Echo Buddha,NO_BYLINE_EXPECTED,NONE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,AUTOMATED_PROCESS_VERIFIED_OR_NOT_APPLICABLE,PASS_NO_AUTHOR_EXPECTED,NO,PASS
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,SUTTA_SOURCE_STUDY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,SUTTA_SOURCE_STUDY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,SUTTA_SOURCE_STUDY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,SUTTA_SOURCE_STUDY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,SUTTA_SOURCE_STUDY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,SUTTA_SOURCE_STUDY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,SUTTA_SOURCE_STUDY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,SUTTA_SOURCE_STUDY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/meditation-guide/,MEDITATION_HUB,Echo Buddha,NO_BYLINE_EXPECTED,NONE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,AUTOMATED_PROCESS_VERIFIED_OR_NOT_APPLICABLE,PASS_NO_AUTHOR_EXPECTED,NO,PASS
https://echobuddha.com/meditation-safety/,TRUST_LEGAL,Echo Buddha,NO_BYLINE_EXPECTED,NONE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,AUTOMATED_PROCESS_VERIFIED_OR_NOT_APPLICABLE,PASS_NO_AUTHOR_EXPECTED,NO,PASS
https://echobuddha.com/meditation/,MEDITATION_HUB,Echo Buddha,NO_BYLINE_EXPECTED,NONE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,AUTOMATED_PROCESS_VERIFIED_OR_NOT_APPLICABLE,PASS_NO_AUTHOR_EXPECTED,NO,PASS
https://echobuddha.com/meditation/10-minute-meditation-practice/,MEDITATION_RESOURCE,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/meditation/5-minute-meditation-practice/,MEDITATION_RESOURCE,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/meditation/breathing-meditation/,MEDITATION_RESOURCE,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/meditation/loving-kindness-meditation/,MEDITATION_RESOURCE,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/meditation/meditation-for-beginners/,MEDITATION_RESOURCE,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/meditation/meditation-posture-for-beginners/,MEDITATION_RESOURCE,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/meditation/mindfulness-in-daily-life/,MEDITATION_RESOURCE,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/meditation/walking-meditation/,MEDITATION_RESOURCE,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/meditation/when-meditation-feels-hard/,MEDITATION_RESOURCE,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/mindful-living/,HUB_UTILITY,Echo Buddha,NO_BYLINE_EXPECTED,NONE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,AUTOMATED_PROCESS_VERIFIED_OR_NOT_APPLICABLE,PASS_NO_AUTHOR_EXPECTED,NO,PASS
https://echobuddha.com/privacy-policy/,TRUST_LEGAL,Echo Buddha,NO_BYLINE_EXPECTED,NONE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,AUTOMATED_PROCESS_VERIFIED_OR_NOT_APPLICABLE,PASS_NO_AUTHOR_EXPECTED,NO,PASS
https://echobuddha.com/quote-attribution-policy/,TRUST_LEGAL,Echo Buddha,NO_BYLINE_EXPECTED,NONE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,AUTOMATED_PROCESS_VERIFIED_OR_NOT_APPLICABLE,PASS_NO_AUTHOR_EXPECTED,NO,PASS
https://echobuddha.com/quotes/,QUOTE_HUB,Echo Buddha,NO_BYLINE_EXPECTED,NONE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,AUTOMATED_PROCESS_VERIFIED_OR_NOT_APPLICABLE,PASS_NO_AUTHOR_EXPECTED,NO,PASS
https://echobuddha.com/quotes/awareness/,QUOTE_HUB,Echo Buddha,NO_BYLINE_EXPECTED,NONE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,AUTOMATED_PROCESS_VERIFIED_OR_NOT_APPLICABLE,PASS_NO_AUTHOR_EXPECTED,NO,PASS
https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/compassion/,QUOTE_HUB,Echo Buddha,NO_BYLINE_EXPECTED,NONE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,AUTOMATED_PROCESS_VERIFIED_OR_NOT_APPLICABLE,PASS_NO_AUTHOR_EXPECTED,NO,PASS
https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/compassion/gentle-self-compassion/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,QUOTE_STORY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
