URL,before author,after author,before author URL,after author URL,before source status,after source status,dates corrected?,schema corrected?,trust-page relationship,reason
https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhist-dictionary/anatta/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhist-dictionary/anicca/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhist-dictionary/compassion/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhist-dictionary/dhamma/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhist-dictionary/karma/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhist-dictionary/karuna/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhist-dictionary/metta/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhist-dictionary/sangha/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhist-dictionary/sati/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhist-dictionary/sutta/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/eightfold-path/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/four-noble-truths/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/meditation/10-minute-meditation-practice/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/meditation/5-minute-meditation-practice/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/meditation/breathing-meditation/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/meditation/loving-kindness-meditation/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/meditation/meditation-for-beginners/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/meditation/meditation-posture-for-beginners/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/meditation/mindfulness-in-daily-life/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/meditation/walking-meditation/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/meditation/when-meditation-feels-hard/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quote-attribution-policy/,NO_BYLINE_EXPECTED,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,TRUST_POLICY_PRESENT,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,NO_SCHEMA_CHANGE_REQUIRED,/editorial-policy/ via page or footer,Align public language and date semantics with truthful governance
https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
