URL,schema type,author,author type,author URL,publisher,datePublished,dateModified,visible match,errors,final status
https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/mindfulness/listen-before-answering/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/patience/family-kindness-and-patience/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/patience/patience-softens-the-wait/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/renewal/begin-again-without-shame/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/renewal/evening-release-reflection/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/wisdom/wise-silence/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/terms-of-use/,WebPage,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
