URL,page type,current title,purpose,indexability,current responsible party,visible author,author link,visible reviewer,source information,publication date,modified date,correction mechanism,schema type,schema author,schema publisher,organization reference,factual consistency,trust issue,action
https://echobuddha.com/learn/,LEARN_HUB,Learn Buddhist Wisdom for Daily Life | Echo Buddha,"Navigation, collection, legal, or utility surface",indexable,Echo Buddha,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,CollectionPage | BreadcrumbList,NOT_APPLICABLE,NOT_APPLICABLE,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhism-101/,LEARN_HUB,Buddhism 101 | Echo Buddha,"Navigation, collection, legal, or utility surface",indexable,Echo Buddha,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,CollectionPage | BreadcrumbList,NOT_APPLICABLE,NOT_APPLICABLE,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,BUDDHISM_101,A Simple Daily Buddhist Practice | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,BUDDHISM_101,Dependent Origination in Buddhism Explained for Beginners | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,BUDDHISM_101,The Five Aggregates in Buddhism Explained Simply | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,BUDDHISM_101,Five Hindrances in Buddhism Explained for Beginners | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,BUDDHISM_101,The Five Precepts in Buddhism: A Beginner's Guide to Ethical Living | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,BUDDHISM_101,"The Four Brahmaviharas: Loving-Kindness, Compassion, Joy, and Equanimity | Echo Buddha",Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (2 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,BUDDHISM_101,How to Practice Buddhism at Home | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,BUDDHISM_101,The Middle Way in Buddhism Explained for Beginners | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,BUDDHISM_101,Right Livelihood in Buddhism: A Beginner's Guide to Ethical Work | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (2 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,BUDDHISM_101,The Four Noble Truths Explained | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,BUDDHISM_101,The Noble Eightfold Path Explained | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,BUDDHISM_101,The Three Jewels Explained | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,BUDDHISM_101,The Three Marks of Existence in Buddhism Explained Simply | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (2 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,BUDDHISM_101,"Threefold Training in Buddhism: Sila, Samadhi, and Panna | Echo Buddha",Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (2 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,BUDDHISM_101,What Is Buddhism? A Clear Beginner's Guide | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (2 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,BUDDHISM_101,What Is Impermanence? | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,BUDDHISM_101,What Is Karma in Buddhism? A Beginner's Guide | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,BUDDHISM_101,What Is Mindfulness? | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,BUDDHISM_101,Who Was the Buddha? A Simple Beginner-Friendly Explanation | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhism-for-beginners/,LEARN_HUB,Buddhism for Beginners - Simple Buddhist Teachings | Echo Buddha,"Navigation, collection, legal, or utility surface",indexable,Echo Buddha,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,CollectionPage | BreadcrumbList | FAQPage,NOT_APPLICABLE,NOT_APPLICABLE,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhist-dictionary/,LEARN_HUB,Buddhist Dictionary | Echo Buddha,"Navigation, collection, legal, or utility surface",indexable,Echo Buddha,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,CollectionPage | DefinedTermSet | BreadcrumbList,NOT_APPLICABLE,NOT_APPLICABLE,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhist-dictionary/anatta/,BUDDHIST_DICTIONARY,Anatta Meaning: Non-Self in Buddhism Explained for Beginners | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhist-dictionary/anicca/,BUDDHIST_DICTIONARY,Anicca Meaning: Impermanence in Buddhism Explained Simply | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhist-dictionary/compassion/,BUDDHIST_DICTIONARY,Compassion Meaning in Buddhist Wisdom | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhist-dictionary/dhamma/,BUDDHIST_DICTIONARY,Dhamma Meaning: Buddhist Teaching and Truth | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (2 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,BUDDHIST_DICTIONARY,Dukkha Meaning: Suffering and Unsatisfactoriness in Buddhism | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhist-dictionary/karma/,BUDDHIST_DICTIONARY,"Karma Meaning in Buddhism: Intention, Action, and Consequences | Echo Buddha",Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhist-dictionary/karuna/,BUDDHIST_DICTIONARY,Karuna Meaning: Compassion in Buddhism | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhist-dictionary/metta/,BUDDHIST_DICTIONARY,Metta Meaning: Loving-Kindness in Buddhism | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,BUDDHIST_DICTIONARY,Mindfulness Meaning in Buddhist Practice | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,BUDDHIST_DICTIONARY,Nirvana Meaning in Buddhism Explained Simply | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,BUDDHIST_DICTIONARY,Pali Canon Meaning for Beginners | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (4 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhist-dictionary/sangha/,BUDDHIST_DICTIONARY,Sangha Meaning: Buddhist Community Explained Simply | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (2 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhist-dictionary/sati/,BUDDHIST_DICTIONARY,Sati Meaning: Mindfulness in Buddhist Practice | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhist-dictionary/sutta/,BUDDHIST_DICTIONARY,Sutta Meaning in Buddhism | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (2 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/buddhist-resources/,LEARN_HUB,Buddhist Resources | Echo Buddha,"Navigation, collection, legal, or utility surface",indexable,Echo Buddha,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NONE_CLAIMED,PRESENT (12 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,CollectionPage | BreadcrumbList,NOT_APPLICABLE,NOT_APPLICABLE,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/dhammapada-reflections/,LEARN_HUB,Dhammapada Reflections | Echo Buddha,"Navigation, collection, legal, or utility surface",indexable,Echo Buddha,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,CollectionPage | BreadcrumbList,NOT_APPLICABLE,NOT_APPLICABLE,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,DHAMMAPADA_REFLECTION,"Avoid Evil, Do Good, Purify the Mind | Echo Buddha",Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,DHAMMAPADA_REFLECTION,Better Than a Thousand Empty Words | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,DHAMMAPADA_REFLECTION,Hatred Is Not Ended by Hatred | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,DHAMMAPADA_REFLECTION,Peace Comes from a Trained Mind | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,DHAMMAPADA_REFLECTION,The Mind Leads All Things | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (1 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/eightfold-path/,LEARN_RESOURCE,Noble Eightfold Path for Daily Life | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (2 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/four-noble-truths/,LEARN_RESOURCE,Four Noble Truths Explained for Beginners | Echo Buddha,Substantive editorial resource,indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (2 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,Article | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/learn/questions-about-buddhism/,LEARN_HUB,Questions About Buddhism | Echo Buddha,"Navigation, collection, legal, or utility surface",indexable,Echo Buddha,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,FAQPage | BreadcrumbList,NOT_APPLICABLE,NOT_APPLICABLE,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
