URL,Page family,Before index state,After index state,Before sitemap,After sitemap,Phase 3 action,Primary owner,Canonical target,Rationale,Confidence,Human review,Rollback available
https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/compassion/,quote category,indexable,indexable,in sitemap,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/compassion/,"Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5.",High,No,Not applicable
https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/compassion/gentle-self-compassion/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/compassion/gentle-self-compassion/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/impermanence/,quote category,indexable,indexable,in sitemap,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/impermanence/,"Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5.",High,No,Not applicable
https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/impermanence/meet-change-softly/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/impermanence/meet-change-softly/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/letting-go/,quote category,indexable,indexable,in sitemap,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/letting-go/,"Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5.",High,No,Not applicable
https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/letting-go/caring-without-clinging/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/letting-go/caring-without-clinging/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/letting-go/soften-around-stress/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/letting-go/soften-around-stress/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/letting-go/where-attachment-begins/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/letting-go/where-attachment-begins/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/meditation/,quote category,indexable,indexable,in sitemap,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/meditation/,"Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5.",High,No,Not applicable
https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/meditation/few-quiet-minutes/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/meditation/few-quiet-minutes/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/meditation/meditation-is-returning/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/meditation/meditation-is-returning/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/meditation/one-honest-breath/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/meditation/one-honest-breath/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/mindfulness/,quote category,indexable,indexable,in sitemap,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/mindfulness/,"Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5.",High,No,Not applicable
https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,quote story,indexable,noindex,in sitemap,out of sitemap,NOINDEX,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,Mechanically generated story has high structural overlap and limited independent search value; route and internal discovery remain available.,High,No,Yes
https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,quote story,noindex,noindex,out of sitemap,out of sitemap,KEEP_NOINDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,Existing noindex generated story remains accessible and excluded from the sitemap.,High,No,Not applicable
https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,quote story,indexable,indexable,in sitemap,in sitemap,KEEP_INDEXED,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,Individually authored reflection retains a distinct narrative and remains in the curated indexed subset.,High,No,Not applicable
